step,0,1,2,3,4,5,6,7,8,9,10
256,10,3.35332,6.64668,3.35332,3.54028,3.1064,3.35332,3.54028,3.1064,6.8936,3.1064
257,10,3.35329,6.64671,3.35329,3.54027,3.10645,3.35329,3.54027,3.10645,6.89355,3.10645
258,10,3.35325,6.64675,3.35325,3.54026,3.10649,3.35325,3.54026,3.10649,6.89351,3.10649
259,10,3.35322,6.64678,3.35322,3.54025,3.10654,3.35322,3.54025,3.10654,6.89346,3.10654
260,10,3.35318,6.64682,3.35318,3.54024,3.10658,3.35318,3.54024,3.10658,6.89342,3.10658
261,10,3.35315,6.64685,3.35315,3.54023,3.10662,3.35315,3.54023,3.10662,6.89338,3.10662
262,10,3.35312,6.64688,3.35312,3.54022,3.10666,3.35312,3.54022,3.10666,6.89334,3.10666
263,10,3.35309,6.64691,3.35309,3.54021,3.1067,3.35309,3.54021,3.1067,6.8933,3.1067
264,10,3.35306,6.64694,3.35306,3.5402,3.10674,3.35306,3.5402,3.10674,6.89326,3.10674
265,10,3.35303,6.64697,3.35303,3.54019,3.10678,3.35303,3.54019,3.10678,6.89322,3.10678
266,10,3.353,6.647,3.353,3.54018,3.10681,3.353,3.54018,3.10681,6.89319,3.10681
267,10,3.35298,6.64702,3.35298,3.54018,3.10685,3.35298,3.54018,3.10685,6.89315,3.10685
268,10,3.35295,6.64705,3.35295,3.54017,3.10688,3.35295,3.54017,3.10688,6.89312,3.10688
269,10,3.35292,6.64708,3.35292,3.54016,3.10691,3.35292,3.54016,3.10691,6.89309,3.10691
270,10,3.3529,6.6471,3.3529,3.54016,3.10694,3.3529,3.54016,3.10694,6.89306,3.10694
271,10,3.35288,6.64712,3.35288,3.54015,3.10697,3.35288,3.54015,3.10697,6.89303,3.10697
272,10,3.35285,6.64715,3.35285,3.54014,3.107,3.35285,3.54014,3.107,6.893,3.107
273,10,3.35283,6.64717,3.35283,3.54014,3.10703,3.35283,3.54014,3.10703,6.89297,3.10703
274,10,3.35281,6.64719,3.35281,3.54013,3.10706,3.35281,3.54013,3.10706,6.89294,3.10706
275,10,3.35279,6.64721,3.35279,3.54013,3.10709,3.35279,3.54013,3.10709,6.89291,3.10709
276,10,3.35277,6.64723,3.35277,3.54012,3.10711,3.35277,3.54012,3.10711,6.89289,3.10711
277,10,3.35275,6.64725,3.35275,3.54011,3.10714,3.35275,3.54011,3.10714,6.89286,3.10714
278,10,3.35273,6.64727,3.35273,3.54011,3.10716,3.35273,3.54011,3.10716,6.89284,3.10716
279,10,3.35271,6.64729,3.35271,3.5401,3.10718,3.35271,3.5401,3.10718,6.89282,3.10718
280,10,3.35269,6.64731,3.35269,3.5401,3.10721,3.35269,3.5401,3.10721,6.89279,3.10721
281,10,3.35268,6.64732,3.35268,3.54009,3.10723,3.35268,3.54009,3.10723,6.89277,3.10723
282,10,3.35266,6.64734,3.35266,3.54009,3.10725,3.35266,3.54009,3.10725,6.89275,3.10725
283,10,3.35264,6.64736,3.35264,3.54009,3.10727,3.35264,3.54009,3.10727,6.89273,3.10727
284,10,3.35263,6.64737,3.35263,3.54008,3.10729,3.35263,3.54008,3.10729,6.89271,3.10729
285,10,3.35261,6.64739,3.35261,3.54008,3.10731,3.35261,3.54008,3.10731,6.89269,3.10731
286,10,3.3526,6.6474,3.3526,3.54007,3.10733,3.3526,3.54007,3.10733,6.89267,3.10733
287,10,3.35259,6.64741,3.35259,3.54007,3.10735,3.35259,3.54007,3.10735,6.89265,3.10735
288,10,3.35257,6.64743,3.35257,3.54007,3.10736,3.35257,3.54007,3.10736,6.89264,3.10736
289,10,3.35256,6.64744,3.35256,3.54006,3.10738,3.35256,3.54006,3.10738,6.89262,3.10738
290,10,3.35255,6.64745,3.35255,3.54006,3.1074,3.35255,3.54006,3.1074,6.8926,3.1074
291,10,3.35253,6.64747,3.35253,3.54005,3.10741,3.35253,3.54005,3.10741,6.89259,3.10741
292,10,3.35252,6.64748,3.35252,3.54005,3.10743,3.35252,3.54005,3.10743,6.89257,3.10743
293,10,3.35251,6.64749,3.35251,3.54005,3.10744,3.35251,3.54005,3.10744,6.89256,3.10744
294,10,3.3525,6.6475,3.3525,3.54005,3.10746,3.3525,3.54005,3.10746,6.89254,3.10746
295,10,3.35249,6.64751,3.35249,3.54004,3.10747,3.35249,3.54004,3.10747,6.89253,3.10747
296,10,3.35248,6.64752,3.35248,3.54004,3.10748,3.35248,3.54004,3.10748,6.89252,3.10748
297,10,3.35247,6.64753,3.35247,3.54004,3.1075,3.35247,3.54004,3.1075,6.8925,3.1075
298,10,3.35246,6.64754,3.35246,3.54003,3.10751,3.35246,3.54003,3.10751,6.89249,3.10751
299,10,3.35245,6.64755,3.35245,3.54003,3.10752,3.35245,3.54003,3.10752,6.89248,3.10752
300,10,3.35244,6.64756,3.35244,3.54003,3.10753,3.35244,3.54003,3.10753,6.89247,3.10753
301,10,3.35243,6.64757,3.35243,3.54003,3.10755,3.35243,3.54003,3.10755,6.89245,3.10755
302,10,3.35242,6.64758,3.35242,3.54002,3.10756,3.35242,3.54002,3.10756,6.89244,3.10756
303,10,3.35241,6.64759,3.35241,3.54002,3.10757,3.35241,3.54002,3.10757,6.89243,3.10757
304,10,3.3524,6.6476,3.3524,3.54002,3.10758,3.3524,3.54002,3.10758,6.89242,3.10758
305,10,3.35239,6.64761,3.35239,3.54002,3.10759,3.35239,3.54002,3.10759,6.89241,3.10759
306,10,3.35239,6.64761,3.35239,3.54002,3.1076,3.35239,3.54002,3.1076,6.8924,3.1076
307,10,3.35238,6.64762,3.35238,3.54001,3.10761,3.35238,3.54001,3.10761,6.89239,3.10761
308,10,3.35237,6.64763,3.35237,3.54001,3.10762,3.35237,3.54001,3.10762,6.89238,3.10762
309,10,3.35236,6.64764,3.35236,3.54001,3.10763,3.35236,3.54001,3.10763,6.89237,3.10763
310,10,3.35236,6.64764,3.35236,3.54001,3.10764,3.35236,3.54001,3.10764,6.89236,3.10764
311,10,3.35235,6.64765,3.35235,3.54001,3.10764,3.35235,3.54001,3.10764,6.89236,3.10764
312,10,3.35234,6.64766,3.35234,3.54,3.10765,3.35234,3.54,3.10765,6.89235,3.10765
313,10,3.35234,6.64766,3.35234,3.54,3.10766,3.35234,3.54,3.10766,6.89234,3.10766
314,10,3.35233,6.64767,3.35233,3.54,3.10767,3.35233,3.54,3.10767,6.89233,3.10767
315,10,3.35233,6.64767,3.35233,3.54,3.10767,3.35233,3.54,3.10767,6.89233,3.10767
316,10,3.35232,6.64768,3.35232,3.54,3.10768,3.35232,3.54,3.10768,6.89232,3.10768
317,10,3.35231,6.64769,3.35231,3.54,3.10769,3.35231,3.54,3.10769,6.89231,3.10769
318,10,3.35231,6.64769,3.35231,3.54,3.10769,3.35231,3.54,3.10769,6.89231,3.10769
319,10,3.3523,6.6477,3.3523,3.53999,3.1077,3.3523,3.53999,3.1077,6.8923,3.1077
320,10,3.3523,6.6477,3.3523,3.53999,3.10771,3.3523,3.53999,3.10771,6.89229,3.10771
321,10,3.35229,6.64771,3.35229,3.53999,3.10771,3.35229,3.53999,3.10771,6.89229,3.10771
322,10,3.35229,6.64771,3.35229,3.53999,3.10772,3.35229,3.53999,3.10772,6.89228,3.10772
323,10,3.35228,6.64772,3.35228,3.53999,3.10773,3.35228,3.53999,3.10773,6.89227,3.10773
324,10,3.35228,6.64772,3.35228,3.53999,3.10773,3.35228,3.53999,3.10773,6.89227,3.10773
325,10,3.35228,6.64772,3.35228,3.53999,3.10774,3.35228,3.53999,3.10774,6.89226,3.10774
326,10,3.35227,6.64773,3.35227,3.53999,3.10774,3.35227,3.53999,3.10774,6.89226,3.10774
327,10,3.35227,6.64773,3.35227,3.53999,3.10775,3.35227,3.53999,3.10775,6.89225,3.10775
328,10,3.35226,6.64774,3.35226,3.53998,3.10775,3.35226,3.53998,3.10775,6.89225,3.10775
329,10,3.35226,6.64774,3.35226,3.53998,3.10776,3.35226,3.53998,3.10776,6.89224,3.10776
330,10,3.35226,6.64774,3.35226,3.53998,3.10776,3.35226,3.53998,3.10776,6.89224,3.10776
331,10,3.35225,6.64775,3.35225,3.53998,3.10776,3.35225,3.53998,3.10776,6.89224,3.10776
332,10,3.35225,6.64775,3.35225,3.53998,3.10777,3.35225,3.53998,3.10777,6.89223,3.10777
333,10,3.35225,6.64775,3.35225,3.53998,3.10777,3.35225,3.53998,3.10777,6.89223,3.10777
334,10,3.35224,6.64776,3.35224,3.53998,3.10778,3.35224,3.53998,3.10778,6.89222,3.10778
335,10,3.35224,6.64776,3.35224,3.53998,3.10778,3.35224,3.53998,3.10778,6.89222,3.10778
336,10,3.35224,6.64776,3.35224,3.53998,3.10778,3.35224,3.53998,3.10778,6.89222,3.10778
337,10,3.35223,6.64777,3.35223,3.53998,3.10779,3.35223,3.53998,3.10779,6.89221,3.10779
338,10,3.35223,6.64777,3.35223,3.53998,3.10779,3.35223,3.53998,3.10779,6.89221,3.10779
339,10,3.35223,6.64777,3.35223,3.53998,3.1078,3.35223,3.53998,3.1078,6.8922,3.1078
340,10,3.35223,6.64777,3.35223,3.53998,3.1078,3.35223,3.53998,3.1078,6.8922,3.1078
341,10,3.35222,6.64778,3.35222,3.53997,3.1078,3.35222,3.53997,3.1078,6.8922,3.1078
342,10,3.35222,6.64778,3.35222,3.53997,3.1078,3.35222,3.53997,3.1078,6.8922,3.1078
343,10,3.35222,6.64778,3.35222,3.53997,3.10781,3.35222,3.53997,3.10781,6.89219,3.10781
344,10,3.35222,6.64778,3.35222,3.53997,3.10781,3.35222,3.53997,3.10781,6.89219,3.10781
345,10,3.35221,6.64779,3.35221,3.53997,3.10781,3.35221,3.53997,3.10781,6.89219,3.10781
346,10,3.35221,6.64779,3.35221,3.53997,3.10782,3.35221,3.53997,3.10782,6.89218,3.10782
347,10,3.35221,6.64779,3.35221,3.53997,3.10782,3.35221,3.53997,3.10782,6.89218,3.10782
348,10,3.35221,6.64779,3.35221,3.53997,3.10782,3.35221,3.53997,3.10782,6.89218,3.10782
349,10,3.35221,6.64779,3.35221,3.53997,3.10782,3.35221,3.53997,3.10782,6.89218,3.10782
350,10,3.3522,6.6478,3.3522,3.53997,3.10783,3.3522,3.53997,3.10783,6.89217,3.10783
351,10,3.3522,6.6478,3.3522,3.53997,3.10783,3.3522,3.53997,3.10783,6.89217,3.10783
352,10,3.3522,6.6478,3.3522,3.53997,3.10783,3.3522,3.53997,3.10783,6.89217,3.10783
353,10,3.3522,6.6478,3.3522,3.53997,3.10783,3.3522,3.53997,3.10783,6.89217,3.10783
354,10,3.3522,6.6478,3.3522,3.53997,3.10784,3.3522,3.53997,3.10784,6.89216,3.10784
355,10,3.3522,6.6478,3.3522,3.53997,3.10784,3.3522,3.53997,3.10784,6.89216,3.10784
356,10,3.35219,6.64781,3.35219,3.53997,3.10784,3.35219,3.53997,3.10784,6.89216,3.10784
357,10,3.35219,6.64781,3.35219,3.53997,3.10784,3.35219,3.53997,3.10784,6.89216,3.10784
358,10,3.35219,6.64781,3.35219,3.53997,3.10784,3.35219,3.53997,3.10784,6.89216,3.10784
359,10,3.35219,6.64781,3.35219,3.53997,3.10784,3.35219,3.53997,3.10784,6.89216,3.10784
360,10,3.35219,6.64781,3.35219,3.53997,3.10785,3.35219,3.53997,3.10785,6.89215,3.10785
361,10,3.35219,6.64781,3.35219,3.53997,3.10785,3.35219,3.53997,3.10785,6.89215,3.10785
362,10,3.35219,6.64781,3.35219,3.53997,3.10785,3.35219,3.53997,3.10785,6.89215,3.10785
363,10,3.35218,6.64782,3.35218,3.53996,3.10785,3.35218,3.53996,3.10785,6.89215,3.10785
364,10,3.35218,6.64782,3.35218,3.53996,3.10785,3.35218,3.53996,3.10785,6.89215,3.10785
365,10,3.35218,6.64782,3.35218,3.53996,3.10785,3.35218,3.53996,3.10785,6.89215,3.10785
366,10,3.35218,6.64782,3.35218,3.53996,3.10786,3.35218,3.53996,3.10786,6.89214,3.10786
367,10,3.35218,6.64782,3.35218,3.53996,3.10786,3.35218,3.53996,3.10786,6.89214,3.10786
368,10,3.35218,6.64782,3.35218,3.53996,3.10786,3.35218,3.53996,3.10786,6.89214,3.10786
369,10,3.35218,6.64782,3.35218,3.53996,3.10786,3.35218,3.53996,3.10786,6.89214,3.10786
370,10,3.35218,6.64782,3.35218,3.53996,3.10786,3.35218,3.53996,3.10786,6.89214,3.10786
371,10,3.35217,6.64783,3.35217,3.53996,3.10786,3.35217,3.53996,3.10786,6.89214,3.10786
372,10,3.35217,6.64783,3.35217,3.53996,3.10786,3.35217,3.53996,3.10786,6.89214,3.10786
373,10,3.35217,6.64783,3.35217,3.53996,3.10786,3.35217,3.53996,3.10786,6.89214,3.10786
374,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
375,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
376,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
377,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
378,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
379,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
380,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
381,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
382,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
383,10,3.35217,6.64783,3.35217,3.53996,3.10787,3.35217,3.53996,3.10787,6.89213,3.10787
384,10,3.35216,6.64784,3.35216,3.53996,3.10787,3.35216,3.53996,3.10787,6.89213,3.10787
385,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
386,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
387,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
388,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
389,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
390,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
391,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
392,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
393,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
394,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
395,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
396,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
397,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
398,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
399,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
400,10,3.35216,6.64784,3.35216,3.53996,3.10788,3.35216,3.53996,3.10788,6.89212,3.10788
401,10,3.35216,6.64784,3.35216,3.53996,3.10789,3.35216,3.53996,3.10789,6.89211,3.10789
402,10,3.35216,6.64784,3.35216,3.53996,3.10789,3.35216,3.53996,3.10789,6.89211,3.10789
403,10,3.35216,6.64784,3.35216,3.53996,3.10789,3.35216,3.53996,3.10789,6.89211,3.10789
404,10,3.35216,6.64784,3.35216,3.53996,3.10789,3.35216,3.53996,3.10789,6.89211,3.10789
405,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
406,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
407,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
408,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
409,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
410,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
411,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
412,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
413,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
414,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
415,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
416,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
417,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
418,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
419,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
420,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
421,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
422,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
423,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
424,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
425,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
426,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
427,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
428,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
429,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
430,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
431,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
432,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
433,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
434,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
435,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
436,10,3.35215,6.64785,3.35215,3.53996,3.10789,3.35215,3.53996,3.10789,6.89211,3.10789
437,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
438,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
439,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
440,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
441,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
442,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
443,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
444,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
445,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
446,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
447,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
448,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
449,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
450,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
451,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
452,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
453,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
454,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
455,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
456,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
457,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
458,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
459,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
460,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
461,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
462,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
463,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
464,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
465,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
466,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
467,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
468,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
469,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
470,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
471,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
472,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
473,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
474,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
475,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
476,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
477,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
478,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
479,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
480,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
481,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
482,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
483,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
484,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
485,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
486,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
487,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
488,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
489,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
490,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
491,10,3.35215,6.64785,3.35215,3.53996,3.1079,3.35215,3.53996,3.1079,6.8921,3.1079
492,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
493,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
494,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
495,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
496,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
497,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
498,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
499,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
500,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
501,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
502,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
503,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
504,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
505,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
506,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
507,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
508,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
509,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
510,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
511,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
512,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
513,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
514,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
