step,railRevenue
0,444.55
1,375.704
2,352.342
3,338.746
4,329.667
5,323.019
6,317.766
7,313.446
8,309.804
9,306.673
10,303.94
11,301.523
12,299.366
13,297.423
14,295.661
15,294.055
16,292.584
17,291.23
18,289.981
19,288.824
20,287.75
21,286.751
22,285.82
23,284.951
24,284.138
25,283.376
26,282.662
27,281.992
28,281.363
29,280.771
30,280.214
31,279.689
32,279.194
33,278.728
34,278.288
35,277.872
36,277.479
37,277.108
38,276.757
39,276.425
40,276.11
41,275.813
42,275.531
43,275.264
44,275.011
45,274.771
46,274.543
47,274.327
48,274.123
49,273.928
50,273.744
51,273.569
52,273.402
53,273.244
54,273.094
55,272.952
56,272.816
57,272.688
58,272.565
59,272.449
60,272.339
61,272.233
62,272.133
63,272.038
64,271.948
65,271.862
66,271.78
67,271.702
68,271.628
69,271.557
70,271.49
71,271.426
72,271.366
73,271.308
74,271.253
75,271.2
76,271.15
77,271.103
78,271.058
79,271.015
80,270.974
81,270.935
82,270.897
83,270.862
84,270.828
85,270.796
86,270.766
87,270.737
88,270.709
89,270.683
90,270.658
91,270.634
92,270.611
93,270.589
94,270.569
95,270.549
96,270.53
97,270.513
98,270.496
99,270.48
100,270.464
101,270.45
102,270.436
103,270.423
104,270.41
105,270.398
106,270.387
107,270.376
108,270.366
109,270.356
110,270.346
111,270.338
112,270.329
113,270.321
114,270.313
115,270.306
116,270.299
117,270.293
118,270.287
119,270.281
120,270.275
121,270.27
122,270.265
123,270.26
124,270.255
125,270.251
126,270.247
127,270.243
128,270.239
129,270.236
130,270.232
131,270.229
132,270.226
133,270.224
134,270.221
135,270.219
136,270.216
137,270.214
138,270.212
139,270.21
140,270.209
141,270.207
142,270.205
143,270.204
144,270.202
145,270.201
146,270.2
147,270.199
148,270.198
149,270.197
150,270.196
151,270.195
152,270.194
153,270.193
154,270.192
155,270.192
156,270.191
157,270.191
158,270.19
159,270.189
160,270.189
161,270.188
162,270.188
163,270.188
164,270.187
165,270.187
166,270.187
167,270.186
168,270.186
169,270.186
170,270.185
171,270.185
172,270.185
173,270.185
174,270.185
175,270.184
176,270.184
177,270.184
178,270.184
179,270.184
180,270.184
181,270.184
182,270.184
183,270.183
184,270.183
185,270.183
186,270.183
187,270.183
188,270.183
189,270.183
190,270.183
191,270.183
192,270.183
193,270.183
194,270.183
195,270.183
196,270.183
197,270.183
198,270.183
199,270.183
200,270.183
201,270.183
202,270.183
203,270.183
204,270.183
205,270.183
206,270.183
207,270.183
208,270.183
209,270.183
210,270.183
211,270.183
212,270.183
213,270.183
214,270.183
215,270.183
216,270.183
217,270.183
218,270.183
219,270.183
220,270.183
221,270.183
222,270.183
223,270.183
224,270.183
225,270.183
226,270.183
227,270.183
228,270.183
229,270.183
230,270.183
231,270.183
232,270.183
233,270.183
234,270.183
235,270.183
236,270.183
237,270.183
238,270.183
239,270.183
240,270.183
241,270.183
242,270.183
243,270.183
244,270.183
245,270.183
246,270.183
247,270.183
248,270.183
249,270.183
250,270.183
251,270.183
252,270.183
253,270.183
254,270.183
255,270.183
256,270.183
257,270.183
258,270.183
259,270.183
260,270.183
261,270.183
262,270.183
263,270.183
264,270.183
265,270.183
266,270.183
267,270.183
268,270.183
269,270.183
270,270.183
271,270.183
272,270.183
273,270.183
274,270.183
275,270.183
276,270.183
277,270.183
278,270.183
279,270.183
280,270.183
281,270.183
282,270.183
283,270.183
284,270.183
285,270.183
286,270.183
287,270.183
288,270.183
289,270.183
290,270.183
291,270.183
292,270.183
293,270.183
294,270.183
