step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,0.000767491,4.99923,0,0,0,0,0,0,0,0.000767491,4.99847,0,0,0,0,0,0,2.07834e-241,0.000767491,0,0,0,0,0,0,0,4.15669e-241,0.00153498,0,2.86558e-322,0,4.99847,0,0,0,2.07834e-241,0,0,0,0,0,0,0,0,6.23503e-241,0,4.59481e-322,0,0.00153498,0,0,0,0,0,0,0,0,0,4.99847,0,0,0,0,0,0,6.23503e-241,0,0,0,0,0,0,0,0,0,5,0
1,0,0,0,0,0,0,0,0,0.418011,4.58199,0,0,0,0,0,0,0,0.300067,4.28192,0,0,0,0,0,0,0.117944,0.300067,0,0,0,0,0,0,0,0.235887,0.364247,0,2.17389e-322,0,4.28192,0,0,0,0.117944,0,0,0,0,0,0,0,0,0.353831,0,0.118875,0,0.245372,0,0,0,0,0,0,0,0,0,4.28192,0,0,0,0,0,0,0.472706,0,0,0,0,0,0,0,0,0,4.52729,0
2,0,0,0,0,0,0,0,0,0.597346,4.40265,0,0,0,0,0,0,0,0.414495,3.98816,0,0,0,0,0,0,0.182851,0.414495,0,0,0,0,0,0,0,0.365702,0.463289,0,1.92686e-322,0,3.98816,0,0,0,0.182851,0,0,0,0,0,0,0,0,0.548553,0,0.11063,0,0.352659,0,0,0,0,0,0,0,0,0,3.98816,0,0,0,0,0,0,0.659183,0,0,0,0,0,0,0,0,0,4.34082,0
3,0,0,0,0,0,0,0,0,0.719106,4.28089,0,0,0,0,0,0,0,0.488855,3.79204,0,0,0,0,0,0,0.230251,0.488855,0,0,0,0,0,0,0,0.460502,0.517207,0,1.67982e-322,0,3.79204,0,0,0,0.230251,0,0,0,0,0,0,0,0,0.690753,0,0.102129,0,0.415079,0,0,0,0,0,0,0,0,0,3.79204,0,0,0,0,0,0,0.792881,0,0,0,0,0,0,0,0,0,4.20712,0
4,0,0,0,0,0,0,0,0,0.809309,4.19069,0,0,0,0,0,0,0,0.541473,3.64922,0,0,0,0,0,0,0.267836,0.541473,0,0,0,0,0,0,0,0.535671,0.547275,0,1.67982e-322,0,3.64922,0,0,0,0.267836,0,0,0,0,0,0,0,0,0.803507,0,0.0938689,0,0.453406,0,0,0,0,0,0,0,0,0,3.64922,0,0,0,0,0,0,0.897376,0,0,0,0,0,0,0,0,0,4.10262,0
5,0,0,0,0,0,0,0,0,0.880303,4.1197,0,0,0,0,0,0,0,0.58111,3.53859,0,0,0,0,0,0,0.299193,0.58111,0,0,0,0,0,0,0,0.598386,0.563835,0,1.67982e-322,0,3.53859,0,0,0,0.299193,0,0,0,0,0,0,0,0,0.897578,0,0.0860731,0,0.477762,0,0,0,0,0,0,0,0,0,3.53859,0,0,0,0,0,0,0.983651,0,0,0,0,0,0,0,0,0,4.01635,0
6,0,0,0,0,0,0,0,0,0.938713,4.06129,0,0,0,0,0,0,0,0.612472,3.44882,0,0,0,0,0,0,0.326241,0.612472,0,0,0,0,0,0,0,0.652483,0.572461,0,1.67982e-322,0,3.44882,0,0,0,0.326241,0,0,0,0,0,0,0,0,0.978724,0,0.0788294,0,0.493631,0,0,0,0,0,0,0,0,0,3.44882,0,0,0,0,0,0,1.05755,0,0,0,0,0,0,0,0,0,3.94245,0
7,0,0,0,0,0,0,0,0,0.988105,4.01189,0,0,0,0,0,0,0,0.638065,3.37383,0,0,0,0,0,0,0.350041,0.638065,0,0,0,0,0,0,0,0.700081,0.576049,0,1.67982e-322,0,3.37383,0,0,0,0.350041,0,0,0,0,0,0,0,0,1.05012,0,0.0721513,0,0.503898,0,0,0,0,0,0,0,0,0,3.37383,0,0,0,0,0,0,1.12227,0,0,0,0,0,0,0,0,0,3.87773,0
8,0,0,0,0,0,0,0,0,1.03072,3.96928,0,0,0,0,0,0,0,0.65945,3.30983,0,0,0,0,0,0,0.371273,0.65945,0,0,0,0,0,0,0,0.742546,0.576353,0,1.67982e-322,0,3.30983,0,0,0,0.371273,0,0,0,0,0,0,0,0,1.11382,0,0.0660226,0,0.510331,0,0,0,0,0,0,0,0,0,3.30983,0,0,0,0,0,0,1.17984,0,0,0,0,0,0,0,0,0,3.82016,0
9,0,0,0,0,0,0,0,0,1.06811,3.93189,0,0,0,0,0,0,0,0.677686,3.25421,0,0,0,0,0,0,0.390419,0.677686,0,0,0,0,0,0,0,0.780839,0.574533,0,1.67982e-322,0,3.25421,0,0,0,0.390419,0,0,0,0,0,0,0,0,1.17126,0,0.0604143,0,0.514119,0,0,0,0,0,0,0,0,0,3.25421,0,0,0,0,0,0,1.23167,0,0,0,0,0,0,0,0,0,3.76833,0
