step,stayUtil
0,4.50019
1,4.55269
2,4.60355
3,4.65284
4,4.70062
5,4.74695
6,4.79189
7,4.83548
8,4.87778
9,4.91883
10,4.95868
11,4.99737
12,5.03495
13,5.07144
14,5.1069
15,5.14136
16,5.17484
17,5.20739
18,5.23904
19,5.26981
20,5.29973
21,5.32884
22,5.35716
23,5.38471
24,5.41152
25,5.43761
26,5.46301
27,5.48773
28,5.5118
29,5.53524
30,5.55807
31,5.58031
32,5.60197
33,5.62306
34,5.64362
35,5.66365
36,5.68317
37,5.7022
38,5.72074
39,5.73882
40,5.75645
41,5.77363
42,5.79038
43,5.80672
44,5.82265
45,5.8382
46,5.85335
47,5.86814
48,5.88358
49,5.89936
50,5.91646
51,5.93382
52,5.95157
53,5.97044
54,5.98943
55,6.00856
56,6.02783
57,6.04766
58,6.06814
59,6.08861
60,6.10906
61,6.1295
62,6.14995
63,6.17126
64,6.19365
65,6.21592
66,6.23799
67,6.25987
68,6.28157
69,6.30309
70,6.32445
71,6.34564
72,6.36667
73,6.38754
74,6.40827
75,6.42885
76,6.4493
77,6.47169
78,6.495
79,6.52141
80,6.5469
81,6.5755
82,6.60264
83,6.63035
84,6.65889
85,6.69106
86,6.72161
87,6.7525
88,6.78372
89,6.81528
90,6.84716
91,6.87937
92,6.91591
93,6.95433
94,6.99885
95,7.04117
96,7.08928
97,7.13411
98,7.1848
99,7.23146
100,7.27856
101,7.32608
102,7.37402
103,7.42239
104,7.47118
105,7.52668
106,7.58418
107,7.65018
108,7.71747
109,7.77857
110,7.84062
111,7.90361
112,7.97533
113,8.03868
114,8.10235
115,8.16634
116,8.23065
117,8.29527
118,8.36913
119,8.44487
120,8.533
121,8.61171
122,8.70228
123,8.7789
124,8.85208
125,8.92508
126,8.99792
127,9.07058
128,9.14308
129,9.21541
130,9.28757
131,9.35956
132,9.4314
133,9.50307
134,9.57458
135,9.64592
136,9.71711
137,9.78814
138,9.85901
139,9.92973
140,10.0003
141,10.0707
142,10.1409
143,10.211
144,10.281
145,10.3508
146,10.4204
147,10.4899
148,10.5593
149,10.6285
150,10.6975
151,10.7664
152,10.8352
153,10.9038
154,10.9723
155,11.0406
156,11.1088
157,11.1768
158,11.2447
159,11.3125
160,11.3801
161,11.4476
162,11.5149
163,11.5821
164,11.6491
165,11.7161
166,11.7828
167,11.8495
168,11.916
169,11.9823
170,12.0486
171,12.1147
172,12.1806
173,12.2464
174,12.3121
175,12.3777
176,12.4431
177,12.5084
178,12.5735
179,12.6385
180,12.7034
181,12.7682
182,12.8328
183,12.8973
184,12.9617
185,13.0259
186,13.09
187,13.154
188,13.2178
189,13.2815
190,13.3451
191,13.4085
192,13.4719
193,13.5351
194,13.5981
195,13.6611
196,13.7239
197,13.7866
198,13.8491
199,13.9116
200,13.9739
201,14.036
202,14.0981
203,14.16
204,14.2218
205,14.2835
206,14.3451
207,14.4065
208,14.4678
209,14.529
210,14.59
211,14.651
212,14.7118
213,14.7725
214,14.8331
215,14.8935
216,14.9538
217,15.014
218,15.0741
219,15.1341
220,15.1939
221,15.2536
222,15.3132
223,15.3727
224,15.432
225,15.4913
226,15.5504
227,15.6094
228,15.6683
229,15.727
230,15.7857
231,15.8442
232,15.9026
233,15.9609
234,16.019
235,16.0771
236,16.135
237,16.1928
238,16.2505
239,16.3081
240,16.3656
241,16.4229
242,16.4801
243,16.5372
244,16.5942
245,16.6511
246,16.7079
247,16.7645
248,16.8211
249,16.8775
250,16.9338
251,16.99
252,17.0461
253,17.102
254,17.1579
255,17.2136
256,17.2692
257,17.3247
258,17.3801
259,17.4354
260,17.4906
261,17.5456
262,17.6006
263,17.6554
264,17.7101
265,17.7647
266,17.8192
267,17.8736
268,17.9279
269,17.982
270,18.0361
271,18.09
272,18.1438
273,18.1976
274,18.2512
275,18.3047
276,18.358
277,18.4113
278,18.4645
279,18.5175
280,18.5705
281,18.6233
282,18.6761
283,18.7287
284,18.7812
285,18.8336
286,18.8859
287,18.9381
288,18.9902
289,19.0422
290,19.094
291,19.1458
292,19.1975
293,19.249
294,19.3004
295,19.3518
296,19.403
297,19.4541
298,19.5051
299,19.5561
300,19.6069
301,19.6576
302,19.7082
303,19.7586
304,19.809
305,19.8593
306,19.9095
307,19.9596
308,20.0095
309,20.0594
310,20.1092
311,20.1588
312,20.2084
313,20.2578
314,20.3072
315,20.3564
316,20.4055
317,20.4546
318,20.5035
319,20.5523
320,20.6011
321,20.6497
322,20.6982
323,20.7467
324,20.795
325,20.8432
326,20.8913
327,20.9394
328,20.9873
329,21.0351
330,21.0828
331,21.1304
332,21.1779
333,21.2254
334,21.2727
335,21.3199
336,21.367
337,21.414
338,21.461
339,21.5078
340,21.5545
341,21.6011
342,21.6477
343,21.6941
344,21.7404
345,21.7867
346,21.8328
347,21.8788
348,21.9248
349,21.9706
350,22.0164
351,22.062
352,22.1076
353,22.153
354,22.1984
355,22.2436
356,22.2888
357,22.3339
358,22.3788
359,22.4237
360,22.4685
361,22.5132
362,22.5578
363,22.6023
364,22.6467
365,22.691
366,22.7352
367,22.7793
368,22.8234
369,22.8673
370,22.9111
371,22.9549
372,22.9985
373,23.0421
374,23.0855
375,23.1289
376,23.1722
377,23.2154
378,23.2584
379,23.3014
380,23.3443
381,23.3872
382,23.4299
383,23.4725
384,23.5151
385,23.5575
386,23.5999
387,23.6421
388,23.6843
389,23.7264
390,23.7684
391,23.8103
392,23.8521
393,23.8938
394,23.9354
395,23.977
396,24.0184
397,24.0598
398,24.101
399,24.1422
400,24.1833
401,24.2243
402,24.2652
403,24.306
404,24.3468
405,24.3874
406,24.428
407,24.4684
408,24.5088
409,24.5491
410,24.5893
411,24.6294
412,24.6695
413,24.7094
414,24.7493
415,24.789
416,24.8287
417,24.8683
418,24.9078
419,24.9472
420,24.9866
421,25.0258
422,25.065
423,25.1041
424,25.1431
425,25.182
426,25.2208
427,25.2595
428,25.2982
429,25.3367
430,25.3752
431,25.4136
432,25.4519
433,25.4902
434,25.5283
435,25.5664
436,25.6043
437,25.6422
438,25.68
439,25.7177
440,25.7554
441,25.7929
442,25.8304
443,25.8678
444,25.9051
445,25.9423
446,25.9795
447,26.0165
448,26.0535
449,26.0904
450,26.1272
451,26.164
452,26.2006
453,26.2372
454,26.2737
455,26.3101
456,26.3464
457,26.3826
458,26.4188
459,26.4549
460,26.4909
461,26.5268
462,26.5627
463,26.5984
464,26.6341
465,26.6697
466,26.7052
467,26.7407
468,26.776
469,26.8113
470,26.8465
471,26.8816
472,26.9167
473,26.9517
474,26.9865
475,27.0214
476,27.0561
477,27.0907
478,27.1253
479,27.1598
480,27.1942
481,27.2286
482,27.2629
483,27.297
484,27.3312
485,27.3652
486,27.3991
487,27.433
488,27.4668
489,27.5006
490,27.5342
491,27.5678
492,27.6013
493,27.6347
494,27.668
495,27.7013
496,27.7345
497,27.7676
498,27.8007
499,27.8336
500,27.8665
501,27.8994
502,27.9321
503,27.9648
504,27.9974
505,28.0299
506,28.0623
507,28.0947
508,28.127
509,28.1592
510,28.1914
511,28.2235
512,28.2555
513,28.2874
514,28.3192
515,28.351
516,28.3827
517,28.4144
518,28.4459
519,28.4774
520,28.5089
521,28.5402
522,28.5715
523,28.6027
524,28.6338
525,28.6649
526,28.6959
527,28.7268
528,28.7576
529,28.7884
530,28.8191
531,28.8498
532,28.8803
533,28.9108
534,28.9412
535,28.9716
536,29.0019
537,29.0321
538,29.0622
539,29.0923
540,29.1223
541,29.1522
542,29.1821
543,29.2119
544,29.2416
545,29.2712
546,29.3008
547,29.3303
548,29.3598
549,29.3892
550,29.4185
551,29.4477
552,29.4769
553,29.506
554,29.535
555,29.564
556,29.5929
557,29.6217
558,29.6505
559,29.6792
560,29.7078
561,29.7364
562,29.7649
563,29.7933
564,29.8217
565,29.85
566,29.8782
567,29.9064
568,29.9345
569,29.9625
570,29.9905
571,30.0184
572,30.0462
573,30.074
574,30.1017
575,30.1293
576,30.1569
577,30.1844
578,30.2118
579,30.2392
580,30.2665
581,30.2937
582,30.3209
583,30.348
584,30.3751
585,30.4021
586,30.429
587,30.4559
588,30.4827
589,30.5094
590,30.5361
591,30.5627
592,30.5892
593,30.6157
594,30.6421
595,30.6685
596,30.6948
597,30.721
598,30.7472
599,30.7733
600,30.7993
601,30.8253
602,30.8512
603,30.877
604,30.9028
605,30.9286
606,30.9542
607,30.9798
608,31.0054
609,31.0309
610,31.0563
611,31.0817
