step,railRevenue
0,427.491
1,377.047
2,340.269
3,319.703
4,305.927
5,295.785
6,302.756
7,296.194
8,290.536
9,285.846
10,282.004
11,278.826
12,276.182
13,288.973
14,287.122
15,285.622
16,299.399
17,298.41
18,297.652
19,297.01
20,296.455
21,295.961
22,295.511
23,295.09
24,294.687
25,294.293
26,293.902
27,293.51
28,308.113
29,307.709
30,307.298
31,321.878
32,321.45
33,321.015
34,320.572
35,335.123
36,334.668
37,334.209
38,348.747
39,348.283
40,347.817
41,362.351
42,361.885
43,376.421
44,375.96
45,225.501
46,285.046
47,284.595
48,284.149
49,283.709
50,283.274
51,282.845
52,282.422
53,297.006
54,296.597
55,296.195
56,310.8
57,310.412
58,310.032
59,309.659
60,324.293
61,323.935
62,323.585
63,338.242
64,337.906
65,352.578
66,352.257
67,351.943
68,366.636
69,366.336
70,381.043
71,380.756
72,215.477
73,275.203
74,274.936
75,274.675
76,274.421
77,274.172
78,273.929
79,273.691
80,273.459
81,273.233
82,273.012
83,272.796
84,287.585
85,287.379
86,287.177
87,301.981
88,301.788
89,301.6
90,301.417
91,316.237
92,316.062
93,315.89
94,330.723
95,330.559
96,330.399
97,345.242
98,345.089
99,359.939
100,359.792
101,209.648
102,269.508
103,269.37
104,269.236
105,269.104
106,268.975
107,268.849
108,268.725
109,283.604
110,283.486
111,283.37
112,298.256
113,298.144
114,298.035
115,297.928
116,312.823
117,312.72
118,312.619
119,327.52
120,327.423
121,342.328
122,342.234
123,342.143
124,357.053
125,356.965
126,371.878
127,371.793
128,206.71
129,266.628
130,266.548
131,266.469
132,266.391
133,266.315
134,266.24
135,266.167
136,266.095
137,266.024
138,265.954
139,265.886
140,280.819
141,280.752
142,280.687
143,295.624
144,295.561
145,295.499
146,295.438
147,310.378
148,310.32
149,310.262
150,325.205
151,325.149
152,325.094
153,340.04
154,339.986
155,354.934
156,354.882
157,204.831
158,264.781
159,264.732
160,264.683
161,264.635
162,264.588
163,264.542
164,264.496
165,279.451
166,279.407
167,279.363
168,294.32
169,294.278
170,294.236
171,294.195
172,309.154
173,309.114
174,309.075
175,324.036
176,323.998
177,338.96
178,338.923
179,338.886
180,353.85
181,353.814
182,368.779
183,368.744
184,203.71
185,263.676
186,263.642
187,263.61
188,263.577
189,263.545
190,263.513
191,263.482
192,263.451
193,263.421
194,263.391
195,263.361
196,278.332
197,278.303
198,278.275
199,293.247
200,293.219
201,293.192
202,293.164
203,308.138
204,308.111
205,308.085
206,323.06
207,323.034
208,323.009
209,337.984
210,337.96
211,352.935
212,352.911
213,202.888
214,262.864
215,262.841
216,262.819
217,262.796
218,262.774
219,262.752
220,262.73
221,277.708
222,277.687
223,277.666
224,292.645
225,292.625
226,292.605
227,292.585
228,307.565
229,307.545
230,307.526
231,322.506
232,322.488
233,337.469
234,337.45
235,337.432
236,352.414
237,352.396
238,367.378
239,367.36
240,202.343
241,262.326
242,262.309
243,262.292
244,262.275
245,262.259
246,262.243
247,262.227
248,262.211
249,262.195
250,262.179
251,262.164
252,277.148
253,277.133
254,277.118
255,292.104
256,292.089
257,292.074
258,292.06
259,307.046
260,307.032
261,307.018
262,322.004
263,321.99
264,321.977
265,336.963
266,336.95
267,351.937
268,351.924
269,201.911
270,261.898
271,261.886
272,261.873
273,261.861
274,261.848
275,261.836
276,261.824
277,276.812
278,276.801
279,276.789
280,291.777
281,291.766
282,291.754
283,291.743
284,306.732
285,306.721
286,306.71
287,321.699
288,321.689
289,336.678
290,336.667
291,336.657
292,351.647
293,351.636
294,366.626
295,366.616
296,201.606
297,261.596
298,261.586
299,261.577
300,261.567
301,261.557
302,261.548
303,261.539
304,261.529
305,261.52
306,261.511
307,261.502
308,276.493
309,276.484
310,276.475
311,291.466
312,291.458
313,291.449
314,291.441
315,306.432
316,306.424
317,306.416
318,321.407
319,321.399
320,321.391
321,336.383
322,336.375
323,351.367
324,351.359
325,201.352
326,261.344
327,261.336
328,261.329
329,261.321
330,261.314
331,261.306
332,261.299
333,276.292
334,276.285
335,276.277
336,291.27
337,291.263
338,291.256
339,291.249
340,306.243
341,306.236
342,306.229
343,321.222
344,321.216
345,336.209
346,336.202
347,336.196
348,351.19
349,351.183
350,366.177
351,366.17
352,201.164
353,261.158
354,261.152
355,261.146
356,261.14
357,261.134
358,261.128
359,261.122
360,261.116
361,261.11
362,261.104
363,261.099
364,261.093
365,276.087
366,276.082
367,276.076
368,291.071
369,291.065
370,291.06
371,291.054
372,306.049
373,306.044
374,306.038
375,321.033
376,321.028
377,336.023
378,336.017
379,336.012
380,351.007
381,351.002
382,365.997
383,365.992
384,200.987
385,260.983
386,260.978
387,260.973
388,260.968
389,260.963
390,260.959
391,260.954
392,260.949
393,260.945
394,260.94
395,260.936
396,275.931
397,275.927
398,275.922
399,290.918
400,290.913
401,290.909
402,290.905
403,305.9
404,305.896
405,305.892
406,320.888
407,320.884
408,335.879
409,335.875
410,335.871
411,350.867
412,350.863
413,365.859
414,365.855
415,200.851
416,260.847
417,260.843
418,260.839
419,260.836
420,260.832
421,260.828
422,260.824
423,260.82
424,260.817
425,260.813
426,260.809
427,275.806
428,275.802
429,275.798
430,290.795
431,290.791
432,290.788
433,290.784
434,305.781
435,305.777
436,305.774
437,320.77
438,320.767
439,320.764
440,335.76
441,335.757
442,350.754
443,350.75
444,200.747
445,260.744
446,260.74
447,260.737
448,260.734
449,260.731
450,260.728
451,260.725
452,275.721
453,275.718
454,275.715
455,290.712
456,290.709
457,290.706
458,290.703
459,305.7
460,305.697
461,305.694
462,320.691
463,320.688
464,335.686
465,335.683
466,335.68
467,350.677
468,350.674
469,365.671
470,365.669
471,200.666
472,260.663
473,260.66
474,260.658
475,260.655
476,260.652
477,260.65
478,260.647
479,260.644
480,260.642
481,260.639
482,260.636
483,275.634
484,275.631
485,275.629
486,290.626
487,290.624
488,290.621
489,290.619
490,305.616
491,305.614
492,305.611
493,320.609
494,320.606
495,320.604
496,335.602
497,335.599
498,350.597
499,350.595
500,200.592
