step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9786,30.0117,30.0117,60.3553,59.9786,3,3,17.3214,7.32139,3,17.3214,7.32139,46.6649,36.6649,26.6649
1,42.195,33.4582,33.4582,54.5133,52.195,3.05051,3.05051,19.7899,9.78993,3.05051,19.7899,9.78993,39.8451,29.8451,19.8451
2,38.8342,34.7174,34.7174,51.9683,48.8342,3.13946,3.13946,20.6267,10.6267,3.13946,20.6267,10.6267,36.8775,26.8775,16.8775
3,36.7961,35.2849,35.2849,50.3078,46.7961,3.24164,3.24164,20.9962,10.9962,3.24164,20.9962,10.9962,35.0191,25.0191,15.0191
4,35.4686,35.4708,35.4708,49.1178,45.4686,3.34915,3.34915,21.1097,11.1097,3.34915,21.1097,11.1097,33.7566,23.7566,13.7566
5,34.5587,35.4395,35.4395,48.2078,44.5587,3.45862,3.45862,21.0784,11.0784,3.45862,21.0784,11.0784,32.8467,22.8467,12.8467
6,33.8645,35.3249,35.3249,47.4689,43.8645,3.56823,3.56823,20.9873,10.9873,3.56823,20.9873,10.9873,32.1314,22.1314,12.1314
7,33.323,35.1581,35.1581,46.8535,43.323,3.67664,3.67664,20.8594,10.8594,3.67664,20.8594,10.8594,31.5549,21.5549,11.5549
8,32.8925,34.9599,34.9599,46.3303,42.8925,3.78301,3.78301,20.71,10.71,3.78301,20.71,10.71,31.0804,21.0804,11.0804
9,32.5442,34.7444,34.7444,45.8777,42.5442,3.8868,3.8868,20.5492,10.5492,3.8868,20.5492,10.5492,30.6826,20.6826,10.6826
10,32.258,34.5209,34.5209,45.4808,42.258,3.98765,3.98765,20.3838,10.3838,3.98765,20.3838,10.3838,30.3436,20.3436,10.3436
11,32.018,34.2969,34.2969,45.1271,42.018,4.08537,4.08537,20.2191,10.2191,4.08537,20.2191,10.2191,30.0494,20.0494,10.0494
12,31.8111,34.0786,34.0786,44.8061,41.8111,4.17981,4.17981,20.0604,10.0604,4.17981,20.0604,10.0604,29.7878,19.7878,9.78784
13,31.6315,33.8672,33.8672,44.5131,41.6315,4.27087,4.27087,19.908,9.90797,4.27087,19.908,9.90797,29.5539,19.5539,9.55387
14,31.4746,33.6635,33.6635,44.2447,41.4746,4.35854,4.35854,19.7622,9.76218,4.35854,19.7622,9.76218,29.3434,19.3434,9.34336
15,31.3368,33.468,33.468,43.9979,41.3368,4.44281,4.44281,19.6231,9.62306,4.44281,19.6231,9.62306,29.153,19.153,9.15297
16,31.2149,33.2808,33.2808,43.7702,41.2149,4.52374,4.52374,19.4905,9.49055,4.52374,19.4905,9.49055,28.9799,18.9799,8.97994
