step,0,1,2
0,0.2125,0.258395,-0.470895
1,0.184062,0.227662,-0.411725
2,0.1575,0.198805,-0.356305
3,0.132812,0.171823,-0.304635
4,0.11,0.146716,-0.256716
5,0.0890625,0.123483,-0.212546
6,0.07,0.102126,-0.172126
7,0.0528125,0.082644,-0.135457
8,0.0375,0.0650368,-0.102537
9,0.0240625,0.0493046,-0.0733671
10,0.0125,0.0354473,-0.0479473
11,0.0028125,0.0234651,-0.0262776
12,0,0.0133579,-0.0133579
13,0,0.00512563,-0.00512563
14,0,-0.00287374,0.00287374
15,0,-0.0171415,0.0171415
16,0,-0.0332843,0.0332843
17,0,-0.051302,0.051302
18,0,-0.0711948,0.0711948
19,0,-0.0929626,0.0929626
20,0,-0.116605,0.116605
21,0.181768,0.229957,-0.411725
22,0.155205,0.2011,-0.356305
23,0.130518,0.174118,-0.304635
24,0.107705,0.14901,-0.256716
25,0.0867678,0.125778,-0.212546
26,0.0677053,0.104421,-0.172126
27,0.0505178,0.0849388,-0.135457
28,0.0352053,0.0673315,-0.102537
29,0.0217678,0.0515993,-0.0733671
30,0.0102053,0.0377421,-0.0479473
31,0.000517767,0.0257598,-0.0262776
32,-0.00291973,0.0156526,-0.0127329
33,-0.00385723,0.00742037,-0.00356313
34,-0.00479473,-0.000373735,0.00516847
35,-0.00573223,-0.013704,0.0194362
36,-0.00666973,-0.0289093,0.035579
37,-0.00760723,-0.0459895,0.0535968
38,-0.00854473,-0.0649448,0.0734895
39,-0.00948223,-0.0857751,0.0952573
40,-0.0104197,-0.10848,0.1189
41,0.152911,0.203395,-0.356305
42,0.128223,0.176412,-0.304635
43,0.105411,0.151305,-0.256716
44,0.084473,0.128073,-0.212546
45,0.0654105,0.106716,-0.172126
46,0.048223,0.0872335,-0.135457
47,0.0329105,0.0696263,-0.102537
48,0.019473,0.053894,-0.0733671
49,0.00791053,0.0400368,-0.0479473
50,-0.00177697,0.0280546,-0.0262776
51,-0.00583947,0.0179473,-0.0121079
52,-0.00771447,0.0097151,-0.00200063
53,-0.00958947,0.00212626,0.0074632
54,-0.0114645,-0.0102665,0.021731
55,-0.0133395,-0.0245343,0.0378737
56,-0.0152145,-0.040677,0.0558915
57,-0.0170895,-0.0586948,0.0757843
58,-0.0189645,-0.0785876,0.097552
59,-0.0208395,-0.100355,0.121195
60,0.125928,0.178707,-0.304635
61,0.103116,0.1536,-0.256716
62,0.0821783,0.130368,-0.212546
63,0.0631158,0.10901,-0.172126
64,0.0459283,0.0895282,-0.135457
65,0.0306158,0.071921,-0.102537
66,0.0171783,0.0561888,-0.0733671
67,0.0056158,0.0423315,-0.0479473
68,-0.0040717,0.0303493,-0.0262776
69,-0.0087592,0.0202421,-0.0114829
70,-0.0115717,0.0120098,-0.000438132
71,-0.0143842,0.00462626,0.00975793
72,-0.0171967,-0.006829,0.0240257
73,-0.0200092,-0.0201593,0.0401685
74,-0.0228217,-0.0353645,0.0581862
75,-0.0256342,-0.0524448,0.078079
76,-0.0284467,-0.0714001,0.0998468
77,-0.0312592,-0.0922303,0.12349
78,0.100821,0.155895,-0.256716
