step,sumCost
0,117.5
1,105.049
2,93.5355
3,82.9596
4,73.3211
5,64.6201
6,56.8566
7,50.0306
8,44.1421
9,39.1912
10,35.1777
11,32.1017
12,29.9632
13,28.7622
14,28.4987
15,29.1728
16,30.7843
17,33.3333
18,36.8198
19,41.2438
20,46.6053
21,107.344
22,95.8303
23,85.2543
24,75.6158
25,66.9148
26,59.1513
27,52.3254
28,46.4369
29,41.4859
30,37.4724
31,34.3964
32,32.2579
33,31.057
34,30.7935
35,31.4675
36,33.079
37,35.628
38,39.1145
39,43.5386
40,48.9001
41,98.125
42,87.549
43,77.9105
44,69.2096
45,61.4461
46,54.6201
47,48.7316
48,43.7806
49,39.7671
50,36.6912
51,34.5527
52,33.3517
53,33.0882
54,33.7622
55,35.3737
56,37.9228
57,41.4093
58,45.8333
59,51.1948
60,89.8438
61,80.2053
62,71.5043
63,63.7408
64,56.9148
65,51.0263
66,46.0754
67,42.0619
68,38.9859
69,36.8474
70,35.6464
71,35.3829
72,36.057
73,37.6685
74,40.2175
75,43.704
76,48.128
77,53.4895
78,82.5
79,73.799
80,66.0355
81,59.2096
82,53.3211
83,48.3701
84,44.3566
85,41.2806
86,39.1421
87,37.9412
88,37.6777
89,38.3517
90,39.9632
91,42.5122
92,45.9987
93,50.4228
94,55.7843
95,76.0938
96,68.3303
97,61.5043
98,55.6158
99,50.6648
100,46.6513
101,43.5754
102,41.4369
103,40.2359
104,39.9724
105,40.6464
106,42.2579
107,44.807
108,48.2935
109,52.7175
110,58.079
111,70.625
112,63.799
113,57.9105
114,52.9596
115,48.9461
116,45.8701
117,43.7316
118,42.5306
119,42.2671
120,42.9412
121,44.5527
122,47.1017
123,50.5882
124,55.0122
125,60.3737
126,66.0938
127,60.2053
128,55.2543
129,51.2408
130,48.1648
131,46.0263
132,44.8254
133,44.5619
134,45.2359
135,46.8474
136,49.3964
137,52.8829
138,57.307
139,62.6685
140,62.5
141,57.549
142,53.5355
143,50.4596
144,48.3211
145,47.1201
146,46.8566
147,47.5306
148,49.1421
149,51.6912
150,55.1777
151,59.6017
152,64.9632
153,59.8438
154,55.8303
155,52.7543
156,50.6158
157,49.4148
158,49.1513
159,49.8254
160,51.4369
161,53.9859
162,57.4724
163,61.8964
164,67.2579
165,58.125
166,55.049
167,52.9105
168,51.7096
169,51.4461
170,52.1201
171,53.7316
172,56.2806
173,59.7671
174,64.1912
175,69.5527
176,57.3438
177,55.2053
178,54.0043
179,53.7408
180,54.4148
181,56.0263
182,58.5754
183,62.0619
184,66.4859
185,71.8474
186,57.5
187,56.299
188,56.0355
189,56.7096
190,58.3211
191,60.8701
192,64.3566
193,68.7806
194,74.1421
195,58.5938
196,58.3303
197,59.0043
198,60.6158
199,63.1648
200,66.6513
201,71.0754
202,76.4369
203,60.625
204,61.299
205,62.9105
206,65.4596
207,68.9461
208,73.3701
209,78.7316
210,63.5938
211,65.2053
212,67.7543
213,71.2408
214,75.6648
215,81.0263
216,67.5
217,70.049
218,73.5355
219,77.9596
220,83.3211
221,72.3438
222,75.8303
223,80.2543
224,85.6158
225,78.125
226,82.549
227,87.9105
228,84.8438
229,90.2053
230,92.5
