step,stayUtil
0,13
1,218.548
2,282.264
3,304.675
4,309.138
5,313.535
6,317.868
7,322.141
8,326.355
9,330.514
10,334.619
11,384.243
12,400.138
13,415.406
14,415.791
15,416.175
16,416.558
17,416.941
18,417.324
19,417.706
20,418.088
21,418.47
22,418.851
23,419.232
24,419.613
25,419.993
26,420.373
27,420.753
28,421.132
29,421.511
30,421.889
31,422.267
32,422.645
33,423.023
34,423.4
35,423.776
36,424.153
37,459.672
38,479.462
39,485.184
40,520.537
41,528.25
42,535.849
43,569.612
44,577.089
45,584.469
46,594.378
47,594.378
48,594.378
49,594.378
50,594.378
51,594.378
52,594.378
53,594.378
54,594.378
55,594.378
56,594.378
57,594.378
58,594.378
59,594.378
60,594.378
61,594.378
62,594.378
63,594.378
64,594.378
65,594.378
66,594.378
67,594.378
68,594.378
69,594.378
70,594.378
71,594.378
72,594.378
73,594.378
74,594.378
75,594.378
76,594.378
77,594.378
78,594.378
79,594.378
80,594.378
81,594.378
82,594.378
83,594.378
84,594.378
85,594.378
86,594.378
87,594.378
88,594.378
89,594.378
90,594.378
91,594.378
92,594.378
93,594.378
94,594.378
95,594.378
96,594.378
97,594.378
98,594.378
99,594.378
100,594.378
101,594.378
102,594.378
103,594.378
104,594.378
105,594.378
106,594.378
107,594.378
108,594.378
109,594.378
110,594.378
111,594.378
112,594.378
113,594.378
114,594.378
115,594.378
116,594.378
117,594.378
118,594.378
119,594.378
120,594.378
121,594.378
122,594.378
123,594.378
124,594.378
125,594.378
126,594.378
127,594.378
128,594.378
129,594.378
130,594.378
131,594.378
132,594.378
133,594.378
134,594.378
135,594.378
136,594.378
137,594.378
138,594.378
139,594.378
140,594.378
141,594.378
142,594.378
143,594.378
144,594.378
145,594.378
146,594.378
147,594.378
148,594.378
149,594.378
150,594.378
151,594.378
152,594.378
153,594.378
154,594.378
155,594.378
156,594.378
157,594.378
158,594.378
159,594.378
160,594.378
161,594.378
162,594.378
163,594.378
164,594.378
165,594.378
166,594.378
167,594.378
168,594.378
169,594.378
170,594.378
171,594.378
172,594.378
173,594.378
174,594.378
175,594.378
176,594.378
177,594.378
178,594.378
179,594.378
180,594.378
181,594.378
182,594.378
183,594.378
184,594.378
185,594.378
186,594.378
187,594.378
188,594.378
189,594.378
190,594.378
191,594.378
192,594.378
193,594.378
194,594.378
195,594.378
196,594.378
197,594.378
198,594.378
199,594.378
200,594.378
201,594.378
202,594.378
203,594.378
204,594.378
205,594.378
206,594.378
207,594.378
208,594.378
209,594.378
210,594.378
211,594.378
212,594.378
213,594.378
214,594.378
215,594.378
216,594.378
217,594.378
218,594.378
219,594.378
220,594.378
221,594.378
222,594.378
223,594.378
224,594.378
225,594.378
226,594.378
227,594.378
228,594.378
229,594.378
230,594.378
231,594.378
232,594.378
233,594.378
234,594.378
235,594.378
236,594.378
237,594.378
238,594.378
239,594.378
240,594.378
241,594.378
242,594.378
243,594.378
244,594.378
245,594.378
246,594.378
247,594.378
248,594.378
249,594.378
250,594.378
251,594.378
252,594.378
253,594.378
254,594.378
255,594.378
256,594.378
257,594.378
258,594.378
259,594.378
260,594.378
261,594.378
262,594.378
263,594.378
264,594.378
265,594.378
266,594.378
267,594.378
268,594.378
269,594.378
270,594.378
271,594.378
272,594.378
273,594.378
274,594.378
275,594.378
276,594.378
277,594.378
278,594.378
279,594.378
280,594.378
281,594.378
282,594.378
283,594.378
284,594.378
285,594.378
286,594.378
287,594.378
288,594.378
289,594.378
290,594.378
291,594.378
292,594.378
293,594.378
294,594.378
295,594.378
296,594.378
297,594.378
298,594.378
299,594.378
300,594.378
301,594.378
302,594.378
303,594.378
304,594.378
305,594.378
306,594.378
307,594.378
308,594.378
309,594.378
310,594.378
311,594.378
312,594.378
313,594.378
314,594.378
315,594.378
316,594.378
317,594.378
318,594.378
319,594.378
320,594.378
321,594.378
322,594.378
323,594.378
324,594.378
