step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06411,2.46795,2.46795,1.33897e-107,6.75394e-97,2.50221e-39,2.50221e-39,5.53977e-160,0.262911,2.50221e-39,5.53977e-160,0.262911,1.08694e-322,5.39902e-154,4.47418
1,4.86188,2.56906,2.56906,1.24327e-107,6.28162e-97,0.108174,0.108174,0.0418394,0.346086,0.108174,0.0418394,0.346086,7.41098e-323,4.27378e-154,3.89963
2,4.77697,2.61152,2.61152,1.17269e-107,5.98346e-97,0.179737,0.179737,0.0391306,0.379153,0.179737,0.0391306,0.379153,5.92879e-323,3.63005e-154,3.62422
3,4.73768,2.63116,2.63116,1.11313e-107,5.75474e-97,0.236574,0.236574,0.0361488,0.394085,0.236574,0.0361488,0.394085,5.92879e-323,3.17183e-154,3.42981
4,4.7234,2.6383,2.6383,1.06072e-107,5.56476e-97,0.284364,0.284364,0.0332846,0.399448,0.284364,0.0332846,0.399448,5.92879e-323,2.81838e-154,3.28144
5,4.72343,2.63828,2.63828,1.0134e-107,5.39788e-97,0.325898,0.325898,0.030601,0.399509,0.325898,0.030601,0.399509,5.92879e-323,2.53141e-154,3.16209
6,4.7281,2.63595,2.63595,9.69973e-108,5.2455e-97,0.362749,0.362749,0.0281197,0.396588,0.362749,0.0281197,0.396588,5.92879e-323,2.2903e-154,3.06234
7,4.73582,2.63209,2.63209,9.29708e-108,5.1035e-97,0.395835,0.395835,0.025839,0.391834,0.395835,0.025839,0.391834,5.92879e-323,2.08355e-154,2.97715
8,4.7455,2.62725,2.62725,8.92086e-108,4.96916e-97,0.425806,0.425806,0.02375,0.385985,0.425806,0.02375,0.385985,5.92879e-323,1.90348e-154,2.90311
9,4.75638,2.62181,2.62181,8.56732e-108,4.84067e-97,0.453141,0.453141,0.0218404,0.379521,0.453141,0.0218404,0.379521,5.92879e-323,1.74477e-154,2.83786
10,4.76794,2.61603,2.61603,8.23365e-108,4.71679e-97,0.47821,0.47821,0.0200965,0.372756,0.47821,0.0200965,0.372756,5.92879e-323,1.60357e-154,2.77966
11,4.7798,2.6101,2.6101,7.91766e-108,4.59667e-97,0.501303,0.501303,0.0185036,0.365993,0.501303,0.0185036,0.365993,5.92879e-323,1.55259e-06,2.72709
12,4.79171,2.60414,2.60414,7.61764e-108,4.47975e-97,0.522654,0.522654,0.0170468,0.359569,0.522654,0.0170468,0.359569,5.92879e-323,7.65486e-06,2.6788
13,4.80354,2.59823,2.59823,7.33231e-108,4.3657e-97,0.542446,0.542446,0.0157141,0.35347,0.542446,0.0157141,0.35347,5.92879e-323,1.63068e-05,2.63428
14,4.81517,2.59242,2.59242,7.06052e-108,4.25427e-97,0.560839,0.560839,0.0144945,0.347684,0.560839,0.0144945,0.347684,5.92879e-323,2.61579e-05,2.5931
15,4.82653,2.58673,2.58673,6.8013e-108,4.14529e-97,0.577968,0.577968,0.0133778,0.342195,0.577968,0.0133778,0.342195,5.92879e-323,3.63109e-05,2.55491
16,4.83757,2.58121,2.58121,6.55377e-108,4.03862e-97,0.593954,0.593954,0.0123548,0.336986,0.593954,0.0123548,0.336986,5.92879e-323,4.61844e-05,2.51941
17,4.84825,2.57588,2.57588,6.31717e-108,3.93417e-97,0.608898,0.608898,0.0114169,0.332042,0.608898,0.0114169,0.332042,5.92879e-323,5.54165e-05,2.48633
18,4.85854,2.57073,2.57073,6.09082e-108,3.83186e-97,0.622892,0.622892,0.0105565,0.327349,0.622892,0.0105565,0.327349,5.92879e-323,6.37972e-05,2.45545
19,4.86843,2.56579,2.56579,5.87408e-108,3.73165e-97,0.636017,0.636017,0.00976648,0.32289,0.636017,0.00976648,0.32289,5.92879e-323,7.12204e-05,2.42657
20,4.87791,2.56104,2.56104,5.66639e-108,3.63349e-97,0.648343,0.648343,0.00904066,0.318652,0.648343,0.00904066,0.318652,5.92879e-323,7.76503e-05,2.39951
21,4.88699,2.5565,2.5565,5.46726e-108,3.53737e-97,0.659934,0.659934,0.00837329,0.314621,0.659934,0.00837329,0.314621,5.92879e-323,8.30976e-05,2.37413
22,4.89567,2.55217,2.55217,5.2762e-108,3.44325e-97,0.670846,0.670846,0.00775921,0.310785,0.670846,0.00775921,0.310785,5.92879e-323,8.76028e-05,2.35029
23,4.90394,2.54803,2.54803,5.09278e-108,3.35112e-97,0.681131,0.681131,0.00719375,0.307133,0.681131,0.00719375,0.307133,5.92879e-323,9.12243e-05,2.32786
24,4.91184,2.54408,2.54408,4.91662e-108,3.26096e-97,0.690835,0.690835,0.00667269,0.303651,0.690835,0.00667269,0.303651,5.92879e-323,9.4031e-05,2.30675
25,4.91935,2.54032,2.54032,4.74733e-108,3.17277e-97,0.7,0.7,0.00619221,0.300331,0.7,0.00619221,0.300331,5.92879e-323,9.60956e-05,2.28686
26,4.92651,2.53675,2.53675,4.58459e-108,3.08652e-97,0.708662,0.708662,0.00574885,0.297163,0.708662,0.00574885,0.297163,5.92879e-323,9.7492e-05,2.26809
27,4.93331,2.53334,2.53334,4.42807e-108,3.00221e-97,0.716857,0.716857,0.00533948,0.294136,0.716857,0.00533948,0.294136,5.92879e-323,9.8292e-05,2.25038
28,4.93978,2.53011,2.53011,4.27749e-108,2.91981e-97,0.724616,0.724616,0.00496125,0.291244,0.724616,0.00496125,0.291244,5.92879e-323,9.85641e-05,2.23364
29,4.94593,2.52704,2.52704,4.13255e-108,2.8393e-97,0.731967,0.731967,0.00461158,0.288477,0.731967,0.00461158,0.288477,5.92879e-323,9.83726e-05,2.21782
