step,storeRevenue
0,372.133
1,667.303
2,782.685
3,814.18
4,814.18
5,814.18
6,814.18
7,814.18
8,814.18
9,814.18
10,835.785
11,859.713
12,859.713
13,865.122
14,865.122
15,865.122
16,865.122
17,865.122
18,865.122
19,865.122
20,865.122
21,865.122
22,865.122
23,865.122
24,865.122
25,865.122
26,865.122
27,865.122
28,865.122
29,865.122
30,865.122
31,865.122
32,865.122
33,865.122
34,865.122
35,865.122
36,867.443
37,867.426
38,865.387
39,861.68
40,850.299
41,850.299
42,843.394
43,826.951
44,826.951
45,817.638
46,798.089
47,798.089
48,787.88
49,765.982
50,765.982
51,765.982
52,754.403
53,732.937
54,732.937
55,732.937
56,732.937
57,732.937
58,732.937
59,732.937
60,732.937
61,732.937
62,732.937
63,732.937
64,732.937
65,732.937
66,732.937
67,732.937
68,732.937
69,732.937
70,732.937
71,721.506
72,709.68
73,697.503
74,676.38
75,665.062
76,641.185
77,641.185
78,641.185
79,641.185
80,641.185
81,641.185
82,641.185
83,641.185
84,641.185
85,641.185
86,641.185
87,641.185
88,631.698
89,621.564
90,610.851
91,587.943
92,579.571
93,570.428
94,560.593
95,560.593
96,550.137
97,539.128
98,531.98
99,515.096
100,515.096
101,515.096
102,505.521
103,495.292
104,489.344
105,465.885
106,451.615
107,451.615
108,451.615
109,451.615
110,451.615
111,445.704
112,438.804
113,430.992
114,413.483
115,400.43
116,400.43
117,400.43
118,400.43
119,400.43
120,400.43
121,400.43
122,392.513
123,389.471
124,385.284
125,373.714
126,366.462
127,360.621
128,360.621
129,360.621
130,360.621
131,356.017
132,350.357
133,343.704
134,339.027
135,335.001
136,323.784
137,323.784
138,323.784
139,322.493
140,320.076
141,316.548
142,305.395
143,300.293
144,300.293
145,296.116
146,290.308
147,290.308
148,290.308
149,290.308
150,290.308
151,290.308
152,290.308
153,290.308
154,290.308
155,288.652
156,285.92
157,282.12
158,276.943
159,275.579
160,269.691
161,269.691
162,265.179
163,265.057
164,263.936
165,263.936
166,261.791
167,258.61
168,254.397
169,253.526
170,251.615
171,244.744
172,244.744
173,244.744
174,244.744
175,244.923
176,244.18
177,242.472
178,239.772
179,236.068
180,236.355
181,234.225
182,231.726
183,228.612
184,228.612
185,228.136
186,224.438
187,224.438
188,224.438
189,224.438
190,224.438
191,224.438
192,221.15
193,221.59
194,221.217
195,221.217
196,221.217
197,221.217
198,221.217
199,221.217
200,221.217
201,221.217
202,221.217
203,221.217
204,221.217
205,221.217
206,221.217
207,221.217
208,221.217
209,221.217
210,221.217
211,221.217
212,219.973
213,217.813
214,214.706
215,214.913
216,213.787
217,208.828
218,208.828
219,208.828
220,208.828
221,208.828
222,209.362
223,208.128
224,208.128
225,208.128
226,208.128
227,208.128
228,206.242
229,203.45
230,204.015
231,202.935
232,201.167
233,199.005
234,196.495
235,196.495
236,193.971
237,194.574
238,193.745
239,192.181
240,189.777
241,189.664
242,189.664
243,189.664
244,189.664
245,189.664
246,189.664
247,189.664
248,189.664
249,189.664
250,189.664
251,189.664
252,189.664
253,189.664
254,189.664
255,189.664
256,189.664
257,189.664
258,189.664
259,189.664
260,189.664
261,188.189
262,185.896
263,186.515
264,185.878
265,184.485
266,182.916
267,182.916
268,182.961
269,181.041
270,181.041
271,807.716
272,798.089
273,798.089
274,787.88
275,765.982
276,765.982
277,765.982
278,754.403
279,743.921
280,732.937
281,732.937
282,721.506
283,709.68
284,697.503
285,676.38
286,665.062
287,641.185
288,641.185
289,641.185
290,641.185
291,641.185
292,641.185
293,641.185
294,641.185
295,641.185
296,641.185
297,641.185
298,631.698
299,621.564
300,610.851
301,587.943
302,579.571
303,570.428
304,560.593
305,560.593
306,560.593
307,560.593
308,550.137
309,539.128
310,531.98
311,515.096
312,515.096
313,515.096
314,505.521
315,495.292
316,489.344
317,465.885
318,451.615
319,451.615
320,451.615
321,451.615
322,451.615
323,445.704
324,438.804
325,430.992
326,413.483
327,400.43
328,400.43
329,400.43
330,400.43
331,400.43
332,400.43
333,400.43
334,392.513
335,389.471
336,385.284
337,373.714
338,366.462
339,360.621
340,360.621
341,360.621
342,360.621
343,356.017
344,350.357
345,343.704
346,339.027
347,335.001
348,323.784
349,323.784
350,323.784
351,322.493
352,320.076
353,316.548
354,305.395
355,300.293
356,300.293
357,296.116
358,290.308
359,290.308
360,290.308
361,290.308
362,290.308
363,290.308
364,290.308
365,290.308
366,290.308
367,288.652
368,285.92
369,282.12
370,276.943
371,275.579
372,269.691
373,269.691
374,265.179
375,265.057
376,263.936
377,263.936
378,261.791
379,258.61
380,254.397
381,253.526
382,251.615
383,244.744
384,244.744
385,244.744
386,244.744
387,244.923
388,244.18
389,242.472
390,239.772
391,236.068
392,236.355
393,234.225
394,231.726
395,228.612
396,228.612
397,228.136
398,224.438
399,224.438
400,224.438
401,224.438
402,224.438
403,224.438
404,221.15
405,221.59
406,221.217
407,221.217
408,221.217
409,221.217
410,221.217
411,221.217
412,221.217
413,221.217
414,221.217
415,221.217
416,221.217
417,221.217
418,221.217
419,221.217
420,221.217
421,221.217
422,221.217
423,221.217
424,219.973
425,217.813
426,214.706
427,214.913
428,213.787
429,208.828
430,208.828
431,208.828
432,208.828
433,208.828
434,209.362
435,208.128
436,208.128
437,208.128
438,208.128
439,208.128
440,206.242
441,203.45
442,204.015
443,202.935
444,201.167
445,199.005
446,196.495
447,196.495
448,193.971
449,194.574
450,193.745
451,192.181
452,189.777
453,189.664
454,189.664
455,189.664
456,189.664
457,189.664
458,189.664
459,189.664
460,189.664
461,189.664
462,189.664
463,189.664
464,189.664
465,189.664
466,189.664
467,189.664
468,189.664
469,189.664
470,189.664
471,189.664
472,189.664
473,188.189
474,185.896
475,186.515
476,185.878
477,184.485
478,182.916
479,182.916
480,182.961
481,181.041
482,181.041
483,807.716
484,798.089
485,798.089
486,787.88
487,765.982
488,765.982
489,765.982
490,754.403
491,743.921
492,732.937
493,732.937
494,721.506
495,709.68
496,697.503
497,676.38
498,665.062
499,641.185
500,641.185
