step,sumCost
0,115.414
1,62.2375
2,27.1549
3,-0.394676
4,-21.2825
5,-41.4739
6,-61.4029
7,-99.6269
8,-130.142
9,-150.28
10,-169.101
11,-186.779
12,-203.451
13,-219.23
14,-255.228
15,-277.673
16,-299.664
17,-340.802
18,-364.873
19,-375.026
20,-384.094
21,-392.245
22,-399.614
23,-406.31
24,-412.422
25,-418.024
26,-423.178
27,-427.935
28,-432.337
29,-436.423
30,-440.223
31,-443.765
32,-447.072
33,-450.165
34,-453.062
35,-455.779
36,-458.33
37,-460.728
38,-462.984
39,-465.109
40,-467.111
41,-468.999
42,-470.781
43,-472.464
44,-474.053
45,-475.556
46,-476.977
47,-478.321
48,-479.593
49,-480.797
50,-481.937
51,-483.017
52,-484.041
53,-485.011
54,-485.931
55,-486.803
56,-487.63
57,-488.415
58,-489.159
59,-489.866
60,-490.537
61,-491.175
62,-491.78
63,-492.355
64,-492.902
65,-493.422
66,-493.916
67,-494.386
68,-494.833
69,-495.259
70,-495.664
71,-496.05
72,-496.417
73,-496.768
74,-497.102
75,-497.42
76,-497.724
77,-498.014
78,-498.291
79,-498.555
80,-498.808
81,-499.049
82,-499.281
83,-499.502
84,-499.713
85,-499.916
86,-500.11
87,-500.297
88,-500.475
89,-500.647
90,-500.812
91,-500.97
92,-501.122
93,-501.268
94,-501.409
95,-501.544
96,-501.674
97,-501.8
98,-501.921
99,-502.038
100,-502.151
101,-502.26
102,-502.365
103,-502.467
104,-502.566
105,-502.661
106,-502.753
107,-502.843
108,-502.929
109,-503.013
110,-503.095
111,-503.174
112,-503.251
113,-503.325
114,-503.398
115,-503.468
116,-503.537
117,-503.604
118,-503.669
119,-503.732
120,-503.794
121,-503.854
122,-503.912
123,-503.97
124,-504.025
125,-504.08
126,-504.133
127,-504.185
128,-504.236
129,-504.285
130,-504.334
131,-504.382
132,-504.428
133,-504.474
134,-504.518
135,-504.562
136,-504.604
137,-504.646
138,-504.687
139,-504.728
140,-504.767
141,-504.806
142,-504.844
143,-504.881
144,-504.918
145,-504.953
146,-504.989
147,-505.023
148,-505.057
149,-505.091
150,-505.124
151,-505.156
152,-505.188
153,-505.219
154,-505.249
155,-505.28
156,-505.309
157,-505.338
158,-505.367
159,-505.395
160,-505.423
161,-505.45
162,-505.477
163,-505.504
164,-505.53
165,-505.556
166,-505.581
167,-505.606
168,-505.631
169,-505.655
170,-505.679
171,-505.702
172,-505.725
173,-505.748
174,-505.771
175,-505.793
176,-505.815
177,-505.837
178,-505.858
179,-505.879
180,-505.9
181,-505.92
182,-505.94
183,-505.96
184,-505.98
185,-505.999
186,-506.018
187,-506.037
188,-506.056
189,-506.074
190,-506.092
191,-506.11
192,-506.128
193,-506.145
194,-506.163
195,-506.18
196,-506.197
197,-506.213
198,-506.23
199,-506.246
200,-506.262
201,-506.278
202,-506.293
203,-506.309
204,-506.324
205,-506.339
206,-506.354
207,-506.369
208,-506.383
209,-506.397
210,-506.412
211,-506.426
212,-506.44
213,-506.453
214,-506.467
215,-506.48
216,-506.494
217,-506.507
218,-506.52
219,-506.533
220,-506.545
221,-506.558
222,-506.57
223,-506.582
224,-506.595
225,-506.607
226,-506.618
227,-506.63
228,-506.642
229,-506.653
230,-506.665
231,-506.676
232,-506.687
233,-506.698
234,-506.709
235,-506.72
236,-506.73
237,-506.741
238,-506.751
239,-506.762
240,-506.772
241,-506.782
242,-506.792
243,-506.802
244,-506.812
245,-506.822
246,-506.831
247,-506.841
248,-506.85
249,-506.86
250,-506.869
251,-506.878
252,-506.887
253,-506.896
254,-506.905
255,-506.914
256,-506.923
257,-506.931
258,-506.94
259,-506.948
260,-506.957
261,-506.965
262,-506.973
263,-506.982
264,-506.99
265,-506.998
266,-507.006
267,-507.013
268,-507.021
269,-507.029
270,-507.037
271,-507.044
272,-507.052
273,-507.059
274,-507.067
275,-507.074
276,-507.081
277,-507.088
278,-507.095
279,-507.102
280,-507.109
281,-507.116
282,-507.123
283,-507.13
284,-507.137
285,-507.144
286,-507.15
287,-507.157
288,-507.163
289,-507.17
290,-507.176
291,-507.183
292,-507.189
293,-507.195
294,-507.201
295,-507.207
296,-507.213
297,-507.22
298,-507.226
299,-507.231
300,-507.237
301,-507.243
302,-507.249
303,-507.255
304,-507.26
305,-507.266
306,-507.272
307,-507.277
308,-507.283
309,-507.288
310,-507.294
311,-507.299
312,-507.304
313,-507.31
314,-507.315
315,-507.32
316,-507.325
317,-507.33
318,-507.336
319,-507.341
320,-507.346
321,-507.351
322,-507.355
323,-507.36
324,-507.365
325,-507.37
326,-507.375
327,-507.38
328,-507.384
329,-507.389
330,-507.394
331,-507.398
332,-507.403
333,-507.407
334,-507.412
335,-507.416
336,-507.421
337,-507.425
338,-507.429
339,-507.434
340,-507.438
341,-507.442
342,-507.447
343,-507.451
344,-507.455
345,-507.459
346,-507.463
347,-507.467
348,-507.471
349,-507.475
350,-507.479
351,-507.483
352,-507.487
353,-507.491
354,-507.495
355,-507.499
356,-507.503
357,-507.507
358,-507.51
359,-507.514
360,-507.518
361,-507.522
362,-507.525
363,-507.529
364,-507.532
365,-507.536
366,-507.54
367,-507.543
368,-507.547
369,-507.55
370,-507.554
371,-507.557
372,-507.561
373,-507.564
374,-507.567
375,-507.571
376,-507.574
377,-507.577
378,-507.581
379,-507.584
380,-507.587
381,-507.59
382,-507.594
383,-507.597
384,-507.6
385,-507.603
386,-507.606
387,-507.609
388,-507.612
389,-507.615
390,-507.618
391,-507.621
392,-507.624
393,-507.627
394,-507.63
395,-507.633
396,-507.636
397,-507.639
398,-507.642
399,-507.645
400,-507.648
401,-507.651
402,-507.653
403,-507.656
404,-507.659
405,-507.662
406,-507.665
407,-507.667
408,-507.67
409,-507.673
410,-507.675
411,-507.678
412,-507.681
413,-507.683
414,-507.686
415,-507.688
416,-507.691
417,-507.694
418,-507.696
419,-507.699
420,-507.701
421,-507.704
422,-507.706
423,-507.709
424,-507.711
425,-507.714
426,-507.716
427,-507.718
428,-507.721
429,-507.723
430,-507.726
431,-507.728
432,-507.73
433,-507.733
434,-507.735
435,-507.737
436,-507.739
437,-507.742
438,-507.744
439,-507.746
440,-507.748
441,-507.751
442,-507.753
443,-507.755
444,-507.757
445,-507.759
446,-507.762
447,-507.764
448,-507.766
449,-507.768
450,-507.77
451,-507.772
452,-507.774
453,-507.776
454,-507.778
455,-507.781
456,-507.783
457,-507.785
458,-507.787
459,-507.789
460,-507.791
461,-507.793
462,-507.795
463,-507.796
464,-507.798
465,-507.8
466,-507.802
467,-507.804
468,-507.806
469,-507.808
470,-507.81
471,-507.812
472,-507.814
473,-507.816
474,-507.817
475,-507.819
476,-507.821
477,-507.823
478,-507.825
479,-507.826
480,-507.828
481,-507.83
482,-507.832
483,-507.834
484,-507.835
485,-507.837
486,-507.839
487,-507.84
488,-507.842
489,-507.844
490,-507.846
491,-507.847
492,-507.849
493,-507.851
494,-507.852
495,-507.854
496,-507.856
497,-507.857
498,-507.859
499,-507.86
500,-507.862
