step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06463,2.46769,2.46769,1.8161e-107,8.88142e-97,2.7956e-39,2.7956e-39,8.64972e-160,0.263342,2.7956e-39,8.64972e-160,0.263342,1.08694e-322,8.32933e-154,4.47332
1,4.86238,2.56881,2.56881,1.68633e-107,8.26031e-97,0.108144,0.108144,0.0418094,0.346471,0.108144,0.0418094,0.346471,7.41098e-323,6.59362e-154,3.89901
2,4.77743,2.61128,2.61128,1.59062e-107,7.86819e-97,0.179698,0.179698,0.0390939,0.379513,0.179698,0.0390939,0.379513,5.92879e-323,5.60054e-154,3.62369
3,4.73811,2.63094,2.63094,1.50986e-107,7.56739e-97,0.236531,0.236531,0.0361146,0.394426,0.236531,0.0361146,0.394426,5.92879e-323,4.89363e-154,3.42932
4,4.72381,2.6381,2.6381,1.43878e-107,7.31752e-97,0.28432,0.28432,0.033253,0.399772,0.28432,0.033253,0.399772,5.92879e-323,4.34834e-154,3.28099
5,4.72382,2.63809,2.63809,1.37461e-107,7.09805e-97,0.325852,0.325852,0.0305717,0.399818,0.325852,0.0305717,0.399818,5.92879e-323,3.90562e-154,3.16166
6,4.72848,2.63576,2.63576,1.31572e-107,6.89763e-97,0.362704,0.362704,0.0280927,0.396884,0.362704,0.0280927,0.396884,5.92879e-323,3.53365e-154,3.06193
7,4.73619,2.63191,2.63191,1.26112e-107,6.71087e-97,0.395791,0.395791,0.0258141,0.392118,0.395791,0.0258141,0.392118,5.92879e-323,3.21467e-154,2.97676
8,4.74585,2.62707,2.62707,1.2101e-107,6.53419e-97,0.425763,0.425763,0.023727,0.386257,0.425763,0.023727,0.386257,5.92879e-323,2.93686e-154,2.90274
9,4.75672,2.62164,2.62164,1.16215e-107,6.3652e-97,0.453099,0.453099,0.0218192,0.379782,0.453099,0.0218192,0.379782,5.92879e-323,2.692e-154,2.8375
10,4.76827,2.61587,2.61587,1.1169e-107,6.20227e-97,0.478169,0.478169,0.0200769,0.373009,0.478169,0.0200769,0.373009,5.92879e-323,2.47415e-154,2.77932
11,4.78011,2.60994,2.60994,1.07404e-107,6.04429e-97,0.501264,0.501264,0.0184854,0.366239,0.501264,0.0184854,0.366239,5.92879e-323,1.58867e-06,2.72676
12,4.79201,2.60399,2.60399,1.03335e-107,5.89053e-97,0.522616,0.522616,0.0170299,0.359808,0.522616,0.0170299,0.359808,5.92879e-323,7.71833e-06,2.67847
13,4.80383,2.59809,2.59809,9.94654e-108,5.74054e-97,0.542409,0.542409,0.0156985,0.353704,0.542409,0.0156985,0.353704,5.92879e-323,1.6391e-05,2.63395
14,4.81545,2.59227,2.59227,9.57793e-108,5.594e-97,0.560803,0.560803,0.01448,0.347912,0.560803,0.01448,0.347912,5.92879e-323,2.62578e-05,2.59278
15,4.8268,2.5866,2.5866,9.22635e-108,5.45068e-97,0.577933,0.577933,0.0133644,0.342417,0.577933,0.0133644,0.342417,5.92879e-323,3.64224e-05,2.5546
16,4.83783,2.58108,2.58108,8.89064e-108,5.3104e-97,0.59392,0.59392,0.0123423,0.337203,0.59392,0.0123423,0.337203,5.92879e-323,4.63044e-05,2.5191
17,4.8485,2.57575,2.57575,8.56974e-108,5.17304e-97,0.608865,0.608865,0.0114053,0.332254,0.608865,0.0114053,0.332254,5.92879e-323,5.55425e-05,2.48603
18,4.85879,2.57061,2.57061,8.26273e-108,5.0385e-97,0.62286,0.62286,0.0105457,0.327556,0.62286,0.0105457,0.327556,5.92879e-323,6.39272e-05,2.45515
19,4.86867,2.56566,2.56566,7.96876e-108,4.90672e-97,0.635985,0.635985,0.00975645,0.323092,0.635985,0.00975645,0.323092,5.92879e-323,7.13528e-05,2.42628
20,4.87815,2.56093,2.56093,7.68708e-108,4.77765e-97,0.648312,0.648312,0.00903132,0.31885,0.648312,0.00903132,0.31885,5.92879e-323,7.77839e-05,2.39922
21,4.88722,2.55639,2.55639,7.41698e-108,4.65124e-97,0.659903,0.659903,0.00836459,0.314815,0.659903,0.00836459,0.314815,5.92879e-323,8.32313e-05,2.37385
22,4.89589,2.55206,2.55206,7.15783e-108,4.52748e-97,0.670816,0.670816,0.00775111,0.310976,0.670816,0.00775111,0.310976,5.92879e-323,8.77357e-05,2.35001
23,4.90416,2.54792,2.54792,6.90905e-108,4.40633e-97,0.681102,0.681102,0.0071862,0.307319,0.681102,0.0071862,0.307319,5.92879e-323,9.13559e-05,2.32759
24,4.91205,2.54398,2.54398,6.6701e-108,4.28778e-97,0.690806,0.690806,0.00666565,0.303834,0.690806,0.00666565,0.303834,5.92879e-323,9.41606e-05,2.30649
25,4.91956,2.54022,2.54022,6.44049e-108,4.17181e-97,0.699971,0.699971,0.00618564,0.300511,0.699971,0.00618564,0.300511,5.92879e-323,9.62229e-05,2.2866
26,4.92671,2.53664,2.53664,6.21975e-108,4.05839e-97,0.708634,0.708634,0.00574272,0.297339,0.708634,0.00574272,0.297339,5.92879e-323,9.76166e-05,2.26784
27,4.93351,2.53324,2.53324,6.00744e-108,3.94752e-97,0.716829,0.716829,0.00533375,0.29431,0.716829,0.00533375,0.29431,5.92879e-323,9.84135e-05,2.25013
28,4.93997,2.53001,2.53001,5.80318e-108,3.83917e-97,0.724589,0.724589,0.0049559,0.291414,0.724589,0.0049559,0.291414,5.92879e-323,9.86825e-05,2.2334
29,4.94612,2.52694,2.52694,5.60659e-108,3.73331e-97,0.73194,0.73194,0.00460659,0.288645,0.73194,0.00460659,0.288645,5.92879e-323,9.84876e-05,2.21758
30,4.95195,2.52402,2.52402,5.41731e-108,3.62993e-97,0.73891,0.73891,0.00428347,0.285994,0.73891,0.00428347,0.285994,5.92879e-323,9.78885e-05,2.20262
31,4.95749,2.52125,2.52125,5.23501e-108,3.529e-97,0.745523,0.745523,0.00398441,0.283455,0.745523,0.00398441,0.283455,5.92879e-323,9.69398e-05,2.18845
32,4.96275,2.51863,2.51863,5.05939e-108,3.43049e-97,0.751801,0.751801,0.00370747,0.281021,0.751801,0.00370747,0.281021,5.92879e-323,9.56911e-05,2.17504
33,4.96774,2.51613,2.51613,4.89016e-108,3.33438e-97,0.757765,0.757765,0.00345089,0.278686,0.757765,0.00345089,0.278686,5.92879e-323,9.41874e-05,2.16234
34,4.97248,2.51376,2.51376,4.72704e-108,3.24062e-97,0.763432,0.763432,0.00321304,0.276445,0.763432,0.00321304,0.276445,5.92879e-323,9.24689e-05,2.15029
35,4.97697,2.51152,2.51152,4.56977e-108,3.14919e-97,0.768822,0.768822,0.00299246,0.274293,0.768822,0.00299246,0.274293,5.92879e-323,9.05718e-05,2.13887
36,4.98123,2.50939,2.50939,4.41811e-108,3.06006e-97,0.77395,0.77395,0.0027878,0.272224,0.77395,0.0027878,0.272224,5.92879e-323,8.85283e-05,2.12804
37,4.98527,2.50737,2.50737,4.27183e-108,2.97318e-97,0.77883,0.77883,0.00259783,0.270234,0.77883,0.00259783,0.270234,5.92879e-323,8.63671e-05,2.11776
38,4.9891,2.50545,2.50545,4.1307e-108,2.88853e-97,0.783478,0.783478,0.00242142,0.268318,0.783478,0.00242142,0.268318,5.92879e-323,8.41135e-05,2.108
39,4.99273,2.50363,2.50363,3.99451e-108,2.80606e-97,0.787906,0.787906,0.00225754,0.266473,0.787906,0.00225754,0.266473,5.92879e-323,8.17897e-05,2.09874
40,4.99618,2.50191,2.50191,3.86308e-108,2.72574e-97,0.792126,0.792126,0.00210525,0.264696,0.792126,0.00210525,0.264696,5.92879e-323,7.94156e-05,2.08994
41,4.99944,2.50028,2.50028,3.7362e-108,2.64752e-97,0.79615,0.79615,0.00196366,0.262981,0.79615,0.00196366,0.262981,5.92879e-323,7.70083e-05,2.08158
42,5.00253,2.49873,2.49873,3.61371e-108,2.57137e-97,0.799988,0.799988,0.00183199,0.261327,0.799988,0.00183199,0.261327,5.92879e-323,7.45827e-05,2.07364
43,5.00546,2.49727,2.49727,3.49544e-108,2.49725e-97,0.80365,0.80365,0.00170949,0.25973,0.80365,0.00170949,0.25973,5.92879e-323,7.21521e-05,2.0661
44,5.00824,2.49588,2.49588,3.38121e-108,2.42511e-97,0.807146,0.807146,0.0015955,0.258187,0.807146,0.0015955,0.258187,5.92879e-323,6.97277e-05,2.05893
45,5.01087,2.49457,2.49457,3.27088e-108,2.35491e-97,0.810483,0.810483,0.00148938,0.256696,0.810483,0.00148938,0.256696,5.92879e-323,6.73193e-05,2.05211
46,5.01336,2.49332,2.49332,3.1643e-108,2.28661e-97,0.813671,0.813671,0.00139058,0.255254,0.813671,0.00139058,0.255254,5.92879e-323,6.49353e-05,2.04563
47,5.01572,2.49214,2.49214,3.06133e-108,2.22018e-97,0.816716,0.816716,0.00129855,0.253858,0.816716,0.00129855,0.253858,5.92879e-323,6.25828e-05,2.03948
48,5.01795,2.49103,2.49103,2.96184e-108,2.15556e-97,0.819627,0.819627,0.00121281,0.252506,0.819627,0.00121281,0.252506,5.92879e-323,6.02678e-05,2.03362
49,5.02006,2.48997,2.48997,2.86569e-108,2.09272e-97,0.822409,0.822409,0.00113291,0.251197,0.822409,0.00113291,0.251197,5.92879e-323,5.79954e-05,2.02805
50,5.02206,2.48897,2.48897,2.77276e-108,2.03162e-97,0.82507,0.82507,0.00105843,0.249928,0.82507,0.00105843,0.249928,5.92879e-323,5.57698e-05,2.02276
51,5.02395,2.48802,2.48802,2.68294e-108,1.97221e-97,0.827615,0.827615,0.000988996,0.248697,0.827615,0.000988996,0.248697,5.92879e-323,5.35944e-05,2.01773
52,5.02574,2.48713,2.48713,2.59612e-108,1.91446e-97,0.83005,0.83005,0.000924243,0.247503,0.83005,0.000924243,0.247503,5.92879e-323,5.14719e-05,2.01295
53,5.02743,2.48629,2.48629,2.51218e-108,1.85833e-97,0.83238,0.83238,0.000863845,0.246343,0.83238,0.000863845,0.246343,5.92879e-323,4.94046e-05,2.0084
54,5.02903,2.48549,2.48549,2.43103e-108,1.80378e-97,0.83461,0.83461,0.000807498,0.245217,0.83461,0.000807498,0.245217,5.92879e-323,4.7394e-05,2.00407
55,5.03053,2.48473,2.48473,2.35256e-108,1.75076e-97,0.836746,0.836746,0.00075492,0.244123,0.836746,0.00075492,0.244123,5.92879e-323,4.54414e-05,1.99996
56,5.03196,2.48402,2.48402,2.27668e-108,1.69924e-97,0.838791,0.838791,0.000705848,0.243059,0.838791,0.000705848,0.243059,5.92879e-323,4.35474e-05,1.99606
57,5.0333,2.48335,2.48335,2.2033e-108,1.64918e-97,0.840749,0.840749,0.000660042,0.242023,0.840749,0.000660042,0.242023,5.92879e-323,4.17125e-05,1.99234
58,5.03457,2.48271,2.48271,2.13233e-108,1.60055e-97,0.842626,0.842626,0.000617276,0.241016,0.842626,0.000617276,0.241016,5.92879e-323,3.99369e-05,1.98881
59,5.03577,2.48212,2.48212,2.06369e-108,1.5533e-97,0.844425,0.844425,0.000577341,0.240035,0.844425,0.000577341,0.240035,5.92879e-323,3.82203e-05,1.98546
