step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,2.73103,12.269,0,0,0,0,0,0,0,2.73103,9.53794,0,0,0,0,0,0,2.7956e-39,2.73103,0,0,0,0,0,0,0,5.59119e-39,5.46206,0,1.8161e-107,5.06463,4.47332,0,0,0,2.7956e-39,0,0,0,0,0,0,0,0,8.38679e-39,0,1.72994e-159,4.93537,0.526684,8.88142e-97,5.06463,0,0,0,0,0,0,0,4.47332,0,0,0,0,0,0,8.38679e-39,0,4.93537,0,0,0,0,0,0,0,5,5.06463
1,0,0,0,0,0,0,0,0,3.17338,11.8266,0,0,0,0,0,0,0,3.06524,8.76138,0,0,0,0,0,0,0.108144,3.06524,0,0,0,0,0,0,0,0.216289,5.91418,0,1.68633e-107,4.86238,3.89901,0,0,0,0.108144,0,0,0,0,0,0,0,0,0.324433,0,0.0836188,5.13762,0.692943,8.26031e-97,4.86238,0,0,0,0,0,0,0,3.89901,0,0,0,0,0,0,0.408052,0,5.13762,0,0,0,0,0,0,0,4.59195,4.86238
2,0,0,0,0,0,0,0,0,3.38929,11.6107,0,0,0,0,0,0,0,3.20959,8.40112,0,0,0,0,0,0,0.179698,3.20959,0,0,0,0,0,0,0,0.359396,6.05978,0,1.59062e-107,4.77743,3.62369,0,0,0,0.179698,0,0,0,0,0,0,0,0,0.539094,0,0.0781877,5.22257,0.759027,7.86819e-97,4.77743,0,0,0,0,0,0,0,3.62369,0,0,0,0,0,0,0.617282,0,5.22257,0,0,0,0,0,0,0,4.38272,4.77743
3,0,0,0,0,0,0,0,0,3.53455,11.4655,0,0,0,0,0,0,0,3.29802,8.16744,0,0,0,0,0,0,0.236531,3.29802,0,0,0,0,0,0,0,0.473062,6.12297,0,1.50986e-107,4.73811,3.42932,0,0,0,0.236531,0,0,0,0,0,0,0,0,0.709594,0,0.0722292,5.26189,0.788852,7.56739e-97,4.73811,0,0,0,0,0,0,0,3.42932,0,0,0,0,0,0,0.781823,0,5.26189,0,0,0,0,0,0,0,4.21818,4.73811
4,0,0,0,0,0,0,0,0,3.63976,11.3602,0,0,0,0,0,0,0,3.35544,8.0048,0,0,0,0,0,0,0.28432,3.35544,0,0,0,0,0,0,0,0.568639,6.14225,0,1.43878e-107,4.72381,3.28099,0,0,0,0.28432,0,0,0,0,0,0,0,0,0.852959,0,0.0665059,5.27619,0.799545,7.31752e-97,4.72381,0,0,0,0,0,0,0,3.28099,0,0,0,0,0,0,0.919465,0,5.27619,0,0,0,0,0,0,0,4.08053,4.72381
5,0,0,0,0,0,0,0,0,3.72018,11.2798,0,0,0,0,0,0,0,3.39433,7.88549,0,0,0,0,0,0,0.325852,3.39433,0,0,0,0,0,0,0,0.651705,6.13696,0,1.37461e-107,4.72382,3.16166,0,0,0,0.325852,0,0,0,0,0,0,0,0,0.977557,0,0.0611434,5.27618,0.799636,7.09805e-97,4.72382,0,0,0,0,0,0,0,3.16166,0,0,0,0,0,0,1.0387,0,5.27618,0,0,0,0,0,0,0,3.9613,4.72382
6,0,0,0,0,0,0,0,0,3.78615,11.2139,0,0,0,0,0,0,0,3.42344,7.79041,0,0,0,0,0,0,0.362704,3.42344,0,0,0,0,0,0,0,0.725409,6.12147,0,1.31572e-107,4.72848,3.06193,0,0,0,0.362704,0,0,0,0,0,0,0,0,1.08811,0,0.0561854,5.27152,0.793767,6.89763e-97,4.72848,0,0,0,0,0,0,0,3.06193,0,0,0,0,0,0,1.1443,0,5.27152,0,0,0,0,0,0,0,3.8557,4.72848
7,0,0,0,0,0,0,0,0,3.84142,11.1586,0,0,0,0,0,0,0,3.44563,7.71295,0,0,0,0,0,0,0.395791,3.44563,0,0,0,0,0,0,0,0.791583,6.09968,0,1.26112e-107,4.73619,2.97676,0,0,0,0.395791,0,0,0,0,0,0,0,0,1.18737,0,0.0516282,5.26381,0.784235,6.71087e-97,4.73619,0,0,0,0,0,0,0,2.97676,0,0,0,0,0,0,1.239,0,5.26381,0,0,0,0,0,0,0,3.761,4.73619
8,0,0,0,0,0,0,0,0,3.88858,11.1114,0,0,0,0,0,0,0,3.46282,7.6486,0,0,0,0,0,0,0.425763,3.46282,0,0,0,0,0,0,0,0.851526,6.07412,0,1.2101e-107,4.74585,2.90274,0,0,0,0.425763,0,0,0,0,0,0,0,0,1.27729,0,0.047454,5.25415,0.772515,6.53419e-97,4.74585,0,0,0,0,0,0,0,2.90274,0,0,0,0,0,0,1.32474,0,5.25415,0,0,0,0,0,0,0,3.67526,4.74585
9,0,0,0,0,0,0,0,0,3.92944,11.0706,0,0,0,0,0,0,0,3.47634,7.59422,0,0,0,0,0,0,0.453099,3.47634,0,0,0,0,0,0,0,0.906198,6.04648,0,1.16215e-107,4.75672,2.8375,0,0,0,0.453099,0,0,0,0,0,0,0,0,1.3593,0,0.0436383,5.24328,0.759565,6.3652e-97,4.75672,0,0,0,0,0,0,0,2.8375,0,0,0,0,0,0,1.40294,0,5.24328,0,0,0,0,0,0,0,3.59706,4.75672
