step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06504,2.46748,2.46748,2.30186e-107,1.09895e-96,3.07017e-39,3.07017e-39,1.21383e-159,0.263679,3.07017e-39,1.21383e-159,0.263679,1.08694e-322,1.15796e-153,4.47264
1,4.86277,2.56862,2.56862,2.13742e-107,1.0221e-96,0.108121,0.108121,0.0417859,0.346773,0.108121,0.0417859,0.346773,7.41098e-323,9.1668e-154,3.89852
2,4.77779,2.6111,2.6111,2.01614e-107,9.73576e-97,0.179667,0.179667,0.039065,0.379796,0.179667,0.039065,0.379796,5.92879e-323,7.78626e-154,3.62328
3,4.73845,2.63077,2.63077,1.91378e-107,9.36351e-97,0.236498,0.236498,0.0360878,0.394693,0.236498,0.0360878,0.394693,5.92879e-323,6.80351e-154,3.42894
4,4.72412,2.63794,2.63794,1.82371e-107,9.0543e-97,0.284285,0.284285,0.0332282,0.400026,0.284285,0.0332282,0.400026,5.92879e-323,6.04544e-154,3.28064
5,4.72413,2.63793,2.63793,1.74239e-107,8.7827e-97,0.325817,0.325817,0.0305488,0.40006,0.325817,0.0305488,0.40006,5.92879e-323,5.42996e-154,3.16133
6,4.72878,2.63561,2.63561,1.66776e-107,8.53468e-97,0.362669,0.362669,0.0280715,0.397115,0.362669,0.0280715,0.397115,5.92879e-323,4.91283e-154,3.06162
7,4.73647,2.63176,2.63176,1.59855e-107,8.30356e-97,0.395757,0.395757,0.0257945,0.39234,0.395757,0.0257945,0.39234,5.92879e-323,4.46938e-154,2.97646
8,4.74613,2.62694,2.62694,1.53389e-107,8.08492e-97,0.425729,0.425729,0.0237089,0.386471,0.425729,0.0237089,0.386471,5.92879e-323,4.08315e-154,2.90245
9,4.75699,2.62151,2.62151,1.47313e-107,7.8758e-97,0.453067,0.453067,0.0218025,0.379988,0.453067,0.0218025,0.379988,5.92879e-323,3.74273e-154,2.83722
