step,railRevenue
0,69.6448
1,68.0868
2,66.6193
3,65.2357
4,63.9301
5,62.6972
6,61.5319
7,60.4296
8,59.3863
9,58.3979
10,57.4611
11,56.5723
12,55.7288
13,54.9275
14,54.1659
15,53.4416
16,52.7524
17,52.0962
18,51.471
19,50.8751
20,50.3068
21,49.7645
22,49.2467
23,48.7522
24,48.2796
25,47.8277
26,47.3955
27,46.9819
28,46.5859
29,46.2066
30,45.8431
31,45.4947
32,45.1606
33,44.8401
34,44.5325
35,44.2371
36,43.9534
37,43.6809
38,43.4189
39,43.1671
40,42.9248
41,42.6918
42,42.4675
43,42.2515
44,42.0436
45,41.8432
46,41.6502
47,41.4641
48,41.2847
49,41.1117
50,40.9448
51,40.7838
52,40.6283
53,40.4783
54,40.3333
55,40.1933
56,40.0581
57,39.9274
58,39.801
59,39.6789
60,39.5608
61,39.4465
62,39.336
63,39.229
64,39.1255
65,39.0252
66,38.9282
67,38.8342
68,38.7432
69,38.655
70,38.5695
71,38.4867
72,38.4064
73,38.3286
74,38.2531
75,38.1799
76,38.1089
77,38.0401
78,37.9732
79,37.9084
80,37.8454
81,37.7844
82,37.725
83,37.6674
84,37.6115
85,37.5572
86,37.5044
87,37.4532
88,37.4034
89,37.355
90,37.3079
91,37.2622
92,37.2178
93,37.1746
94,37.1325
95,37.0917
96,37.052
97,37.0133
98,36.9757
99,36.9392
100,36.9036
101,36.869
102,36.8353
103,36.8025
104,36.7706
105,36.7396
106,36.7093
107,36.6799
108,36.6513
109,36.6234
110,36.5962
111,36.5697
112,36.544
113,36.5189
114,36.4944
115,36.4706
116,36.4474
117,36.4248
118,36.4028
119,36.3814
120,36.3605
121,36.3401
122,36.3202
123,36.3009
124,36.282
125,36.2636
126,36.2457
127,36.2282
128,36.2112
129,36.1946
130,36.1784
131,36.1626
132,36.1472
133,36.1322
134,36.1176
135,36.1033
136,36.0893
137,36.0758
138,36.0625
139,36.0496
140,36.037
141,36.0247
142,36.0127
143,36.001
144,35.9896
145,35.9784
146,35.9676
147,35.957
148,35.9466
149,35.9365
150,35.9267
151,35.917
152,35.9077
153,35.8985
154,35.8896
155,35.8808
156,35.8723
157,35.864
158,35.8559
159,35.848
160,35.8403
161,35.8327
162,35.8254
163,35.8182
164,35.8112
165,35.8043
166,35.7976
167,35.7911
168,35.7847
169,35.7785
170,35.7724
171,35.7665
172,35.7607
173,35.755
174,35.7495
175,35.7441
176,35.7389
177,35.7337
178,35.7287
179,35.7238
180,35.719
181,35.7143
182,35.7098
183,35.7053
184,35.701
185,35.6967
186,35.6926
187,35.6885
188,35.6845
189,35.6807
190,35.6769
191,35.6732
192,35.6696
193,35.6661
194,35.6626
195,35.6593
196,35.656
197,35.6528
198,35.6497
199,35.6466
200,35.6436
201,35.6407
202,35.6379
203,35.6351
204,35.6324
205,35.6297
206,35.6271
207,35.6246
208,35.6221
209,35.6197
210,35.6173
211,35.615
212,35.6128
213,35.6106
214,35.6084
215,35.6063
216,35.6043
217,35.6022
218,35.6003
219,35.5984
220,35.5965
221,35.5947
222,35.5929
223,35.5911
224,35.5894
225,35.5878
226,35.5861
227,35.5846
228,35.583
229,35.5815
230,35.58
231,35.5786
232,35.5771
233,35.5758
234,35.5744
235,35.5731
236,35.5718
237,35.5705
238,35.5693
239,35.5681
240,35.5669
241,35.5658
242,35.5647
243,35.5636
244,35.5625
245,35.5615
246,35.5604
247,35.5594
248,35.5585
249,35.5575
250,35.5566
251,35.5557
252,35.5548
253,35.5539
254,35.553
255,35.5522
256,35.5514
257,35.5506
258,35.5498
259,35.5491
260,35.5483
261,35.5476
262,35.5469
263,35.5462
264,35.5456
265,35.5449
266,35.5443
267,35.5436
268,35.543
269,35.5424
270,35.5418
271,35.5412
272,35.5407
273,35.5401
274,35.5396
275,35.5391
276,35.5386
277,35.5381
278,35.5376
279,35.5371
280,35.5366
281,35.5362
282,35.5357
283,35.5353
284,35.5349
285,35.5345
286,35.5341
287,35.5337
288,35.5333
289,35.5329
290,35.5325
291,35.5322
292,35.5318
293,35.5315
294,35.5311
295,35.5308
296,35.5305
297,35.5302
298,35.5299
299,35.5296
300,35.5293
301,35.529
302,35.5287
303,35.5284
304,35.5282
305,35.5279
306,35.5276
307,35.5274
308,35.5271
309,35.5269
310,35.5267
311,35.5264
312,35.5262
313,35.526
314,35.5258
315,35.5256
316,35.5254
317,35.5252
318,35.525
319,35.5248
320,35.5246
321,35.5244
322,35.5243
323,35.5241
324,35.5239
325,35.5238
326,35.5236
327,35.5234
328,35.5233
329,35.5231
330,35.523
331,35.5228
332,35.5227
333,35.5226
334,35.5224
335,35.5223
336,35.5222
337,35.522
338,35.5219
339,35.5218
340,35.5217
341,35.5216
342,35.5215
343,35.5213
344,35.5212
345,35.5211
346,35.521
347,35.5209
348,35.5208
349,35.5207
350,35.5207
351,35.5206
352,35.5205
353,35.5204
354,35.5203
355,35.5202
356,35.5201
357,35.5201
358,35.52
359,35.5199
360,35.5198
361,35.5198
362,35.5197
363,35.5196
364,35.5196
365,35.5195
366,35.5194
367,35.5194
368,35.5193
369,35.5192
370,35.5192
371,35.5191
372,35.5191
373,35.519
374,35.519
375,35.5189
376,35.5189
377,35.5188
378,35.5188
379,35.5187
380,35.5187
381,35.5186
382,35.5186
383,35.5185
384,35.5185
385,35.5184
386,35.5184
387,35.5184
388,35.5183
389,35.5183
390,35.5183
391,35.5182
392,35.5182
393,35.5181
394,35.5181
395,35.5181
396,35.518
397,35.518
398,35.518
399,35.518
400,35.5179
401,35.5179
402,35.5179
403,35.5178
404,35.5178
405,35.5178
406,35.5178
407,35.5177
408,35.5177
409,35.5177
410,35.5177
411,35.5176
412,35.5176
413,35.5176
414,35.5176
415,35.5176
416,35.5175
417,35.5175
418,35.5175
419,35.5175
420,35.5175
421,35.5174
422,35.5174
423,35.5174
424,35.5174
425,35.5174
426,35.5174
427,35.5173
428,35.5173
429,35.5173
430,35.5173
431,35.5173
432,35.5173
433,35.5173
434,35.5172
435,35.5172
436,35.5172
437,35.5172
438,35.5172
439,35.5172
440,35.5172
441,35.5172
442,35.5171
443,35.5171
444,35.5171
445,35.5171
446,35.5171
447,35.5171
448,35.5171
449,35.5171
450,35.5171
451,35.5171
452,35.517
453,35.517
454,35.517
455,35.517
456,35.517
457,35.517
458,35.517
459,35.517
460,35.517
461,35.517
462,35.517
463,35.517
464,35.517
465,35.5169
466,35.5169
467,35.5169
468,35.5169
469,35.5169
470,35.5169
471,35.5169
472,35.5169
473,35.5169
474,35.5169
475,35.5169
476,35.5169
477,35.5169
478,35.5169
479,35.5169
480,35.5169
481,35.5169
482,35.5169
483,35.5169
484,35.5168
485,35.5168
486,35.5168
487,35.5168
488,35.5168
489,35.5168
490,35.5168
491,35.5168
492,35.5168
493,35.5168
494,35.5168
495,35.5168
496,35.5168
497,35.5168
498,35.5168
499,35.5168
500,35.5168
501,35.5168
502,35.5168
503,35.5168
504,35.5168
505,35.5168
506,35.5168
507,35.5168
508,35.5168
509,35.5168
510,35.5168
511,35.5168
512,35.5168
513,35.5168
514,35.5168
515,35.5168
516,35.5168
517,35.5168
518,35.5168
519,35.5167
520,35.5167
521,35.5167
522,35.5167
523,35.5167
524,35.5167
525,35.5167
526,35.5167
527,35.5167
528,35.5167
529,35.5167
530,35.5167
531,35.5167
532,35.5167
533,35.5167
534,35.5167
535,35.5167
536,35.5167
537,35.5167
538,35.5167
539,35.5167
540,35.5167
541,35.5167
542,35.5167
543,35.5167
544,35.5167
545,35.5167
546,35.5167
547,35.5167
548,35.5167
549,35.5167
550,35.5167
551,35.5167
552,35.5167
553,35.5167
554,35.5167
555,35.5167
556,35.5167
557,35.5167
558,35.5167
559,35.5167
560,35.5167
561,35.5167
562,35.5167
563,35.5167
564,35.5167
565,35.5167
566,35.5167
567,35.5167
568,35.5167
569,35.5167
570,35.5167
571,35.5167
572,35.5167
573,35.5167
574,35.5167
575,35.5167
576,35.5167
577,35.5167
578,35.5167
579,35.5167
580,35.5167
581,35.5167
582,35.5167
583,35.5167
584,35.5167
585,35.5167
586,35.5167
587,35.5167
588,35.5167
589,35.5167
590,35.5167
591,35.5167
592,35.5167
593,35.5167
594,35.5167
595,35.5167
596,35.5167
597,35.5167
598,35.5167
599,35.5167
600,35.5167
601,35.5167
602,35.5167
603,35.5167
604,35.5167
605,35.5167
606,35.5167
607,35.5167
608,35.5167
609,35.5167
610,35.5167
611,35.5167
612,35.5167
613,35.5167
614,35.5167
615,35.5167
616,35.5167
617,35.5167
618,35.5167
619,35.5167
620,35.5167
621,35.5167
622,35.5167
623,35.5167
624,35.5167
625,35.5167
626,35.5167
627,35.5167
628,35.5167
629,35.5167
630,35.5167
631,35.5167
632,35.5167
633,35.5167
634,35.5167
635,35.5167
636,35.5167
637,35.5167
638,35.5167
639,35.5167
640,35.5167
641,35.5167
642,35.5167
643,35.5167
644,35.5167
645,35.5167
646,35.5167
647,35.5167
648,35.5167
649,35.5167
650,35.5167
651,35.5167
652,35.5167
653,35.5167
654,35.5167
655,35.5167
656,35.5167
657,35.5167
658,35.5167
659,35.5167
660,35.5167
661,35.5167
662,35.5167
663,35.5167
664,35.5167
665,35.5167
666,35.5167
667,35.5167
668,35.5167
669,35.5167
670,35.5167
671,35.5167
672,35.5167
673,35.5167
674,35.5167
675,35.5167
676,35.5167
677,35.5167
678,35.5167
679,35.5167
680,35.5167
681,35.5167
682,35.5167
683,35.5167
684,35.5167
685,35.5167
686,35.5167
687,35.5167
688,35.5167
689,35.5167
690,35.5167
691,35.5167
692,35.5167
693,35.5167
694,35.5167
695,35.5167
696,35.5167
697,35.5167
698,35.5167
699,35.5167
700,35.5167
701,35.5167
702,35.5167
703,35.5167
704,35.5167
705,35.5167
706,35.5167
707,35.5167
708,35.5167
709,35.5167
710,35.5167
711,35.5167
712,35.5167
713,35.5167
714,35.5167
715,35.5167
716,35.5167
717,35.5167
718,35.5167
719,35.5167
720,35.5167
721,35.5167
722,35.5167
723,35.5167
724,35.5167
725,35.5167
726,35.5167
727,35.5167
728,35.5167
729,35.5167
730,35.5167
731,35.5167
732,35.5167
