step,0,1,2,3
0,1.20255,0,7.20255,0.405098
1,1.21758,0,7.21758,0.435155
2,1.23253,0,7.23253,0.46507
3,1.24739,0,7.24739,0.494785
4,1.26213,0,7.26213,0.524254
5,1.27672,0,7.27672,0.553434
6,1.29115,0,7.29115,0.582291
7,1.3054,0,7.3054,0.610796
8,1.31946,0,7.31946,0.638924
9,1.33333,0,7.33333,0.666653
10,1.34698,0,7.34698,0.693967
11,1.36043,0,7.36043,0.720851
12,1.37365,0,7.37365,0.747296
13,1.38665,0,7.38665,0.773292
14,1.39942,0,7.39942,0.798832
15,1.41196,0,7.41196,0.823913
16,1.42427,0,7.42427,0.848531
17,1.43634,0,7.43634,0.872685
18,1.44819,0,7.44819,0.896375
19,1.4598,0,7.4598,0.919601
20,1.47118,0,7.47118,0.942367
21,1.48234,0,7.48234,0.964674
22,1.49326,0,7.49326,0.986527
23,1.50396,0,7.50396,1.00793
24,1.51444,0,7.51444,1.02888
25,1.5247,0,7.5247,1.0494
26,1.53474,0,7.53474,1.06948
27,1.54457,0,7.54457,1.08913
28,1.55418,0,7.55418,1.10836
29,1.56359,0,7.56359,1.12717
30,1.57279,0,7.57279,1.14558
31,1.58179,0,7.58179,1.16358
32,1.59059,0,7.59059,1.18118
33,1.5992,0,7.5992,1.19839
34,1.60761,0,7.60761,1.21523
35,1.61584,0,7.61584,1.23168
36,1.62389,0,7.62389,1.24777
37,1.63175,0,7.63175,1.2635
38,1.63944,0,7.63944,1.27888
39,1.64695,0,7.64695,1.29391
40,1.6543,0,7.6543,1.3086
41,1.66148,0,7.66148,1.32295
42,1.66849,0,7.66849,1.33699
43,1.67535,0,7.67535,1.3507
44,1.68205,0,7.68205,1.3641
45,1.6886,0,7.6886,1.37719
46,1.69499,0,7.69499,1.38999
47,1.70125,0,7.70125,1.40249
48,1.70735,0,7.70735,1.41471
49,1.71332,0,7.71332,1.42664
50,1.71915,0,7.71915,1.43831
51,1.72485,0,7.72485,1.4497
52,1.73042,0,7.73042,1.46084
53,1.73586,0,7.73586,1.47171
54,1.74117,0,7.74117,1.48234
55,1.74636,0,7.74636,1.49273
56,1.75143,0,7.75143,1.50287
57,1.75639,0,7.75639,1.51278
58,1.76123,0,7.76123,1.52246
59,1.76596,0,7.76596,1.53192
60,1.77058,0,7.77058,1.54116
61,1.77509,0,7.77509,1.55019
62,1.7795,0,7.7795,1.55901
63,1.78381,0,7.78381,1.56762
64,1.78802,0,7.78802,1.57604
65,1.79213,0,7.79213,1.58426
66,1.79615,0,7.79615,1.5923
67,1.80007,0,7.80007,1.60014
68,1.80391,0,7.80391,1.60781
69,1.80765,0,7.80765,1.6153
70,1.81131,0,7.81131,1.62262
71,1.81488,0,7.81488,1.62976
72,1.81837,0,7.81837,1.63675
73,1.82178,0,7.82178,1.64357
74,1.82512,0,7.82512,1.65023
75,1.82837,0,7.82837,1.65674
