step,sumCost
0,72.5
1,63.5938
2,55.625
3,48.5938
4,42.5
5,37.3438
6,33.125
7,29.8438
8,27.5
9,26.0938
10,25.625
11,26.0938
12,27.5
13,29.8438
14,33.125
15,37.3438
16,42.5
17,48.5938
18,55.625
19,63.5938
20,72.5
21,64.5938
22,56.625
23,49.5938
24,43.5
25,38.3438
26,34.125
27,30.8438
28,28.5
29,27.0938
30,26.625
31,27.0938
32,28.5
33,30.8438
34,34.125
35,38.3438
36,43.5
37,49.5938
38,56.625
39,64.5938
40,73.5
41,57.625
42,50.5938
43,44.5
44,39.3438
45,35.125
46,31.8438
47,29.5
48,28.0938
49,27.625
50,28.0938
51,29.5
52,31.8438
53,35.125
54,39.3438
55,44.5
56,50.5938
57,57.625
58,65.5938
59,74.5
60,51.5938
61,45.5
62,40.3438
63,36.125
64,32.8438
65,30.5
66,29.0938
67,28.625
68,29.0938
69,30.5
70,32.8438
71,36.125
72,40.3438
73,45.5
74,51.5938
75,58.625
76,66.5938
77,75.5
78,46.5
79,41.3438
80,37.125
81,33.8438
82,31.5
83,30.0938
84,29.625
85,30.0938
86,31.5
87,33.8438
88,37.125
89,41.3438
90,46.5
91,52.5938
92,59.625
93,67.5938
94,76.5
95,42.3438
96,38.125
97,34.8438
98,32.5
99,31.0938
100,30.625
101,31.0938
102,32.5
103,34.8438
104,38.125
105,42.3438
106,47.5
107,53.5938
108,60.625
109,68.5938
110,77.5
111,39.125
112,35.8438
113,33.5
114,32.0938
115,31.625
116,32.0938
117,33.5
118,35.8438
119,39.125
120,43.3438
121,48.5
122,54.5938
123,61.625
124,69.5938
125,78.5
126,36.8438
127,34.5
128,33.0938
129,32.625
130,33.0938
131,34.5
132,36.8438
133,40.125
134,44.3438
135,49.5
136,55.5938
137,62.625
138,70.5938
139,79.5
140,35.5
141,34.0938
142,33.625
143,34.0938
144,35.5
145,37.8438
146,41.125
147,45.3438
148,50.5
149,56.5938
150,63.625
151,71.5938
152,80.5
153,35.0938
154,34.625
155,35.0938
156,36.5
157,38.8438
158,42.125
159,46.3438
160,51.5
161,57.5938
162,64.625
163,72.5938
164,81.5
165,35.625
166,36.0938
167,37.5
168,39.8438
169,43.125
170,47.3438
171,52.5
172,58.5938
173,65.625
174,73.5938
175,82.5
176,37.0938
177,38.5
178,40.8438
179,44.125
180,48.3438
181,53.5
182,59.5938
183,66.625
184,74.5938
185,83.5
186,39.5
187,41.8438
188,45.125
189,49.3438
190,54.5
191,60.5938
192,67.625
193,75.5938
194,84.5
195,42.8438
196,46.125
197,50.3438
198,55.5
199,61.5938
200,68.625
201,76.5938
202,85.5
203,47.125
204,51.3438
205,56.5
206,62.5938
207,69.625
208,77.5938
209,86.5
210,52.3438
211,57.5
212,63.5938
213,70.625
214,78.5938
215,87.5
216,58.5
217,64.5938
218,71.625
219,79.5938
220,88.5
221,65.5938
222,72.625
223,80.5938
224,89.5
225,73.625
226,81.5938
227,90.5
228,82.5938
229,91.5
230,92.5
