step,0,1,2,3
0,5.20228,0,11.2023,8.40456
1,5.13532,-0.717137,10.4182,8.27063
2,5.06556,-0.963765,10.1018,8.13112
3,4.99707,-1.09655,9.90052,7.99414
4,4.93071,-1.14578,9.78493,7.86143
5,4.86702,-1.19298,9.67404,7.73404
6,4.80586,-1.23839,9.56747,7.61171
7,4.74709,-1.40747,9.33961,7.49417
8,4.68965,-1.49698,9.19267,7.3793
9,4.63408,-1.51844,9.11563,7.26815
10,4.58076,-1.5396,9.04115,7.16151
11,4.52956,-1.56048,8.96909,7.05913
12,4.48038,-1.58107,8.89931,6.96077
13,4.43311,-1.60141,8.8317,6.86622
14,4.38764,-1.71514,8.6725,6.77528
15,4.34325,-1.76391,8.57934,6.6865
16,4.30032,-1.81137,8.48895,6.60064
17,4.25879,-1.93711,8.32168,6.51759
18,4.21809,-2.00162,8.21647,6.43617
19,4.17856,-2.00974,8.16882,6.35712
20,4.14052,-2.01783,8.12269,6.28103
21,4.10388,-2.02588,8.078,6.20776
22,4.06858,-2.03391,8.03467,6.13716
23,4.03455,-2.0419,7.99265,6.0691
24,4.00174,-2.04986,7.95188,6.00347
25,3.97007,-2.05779,7.91228,5.94014
26,3.93951,-2.06569,7.87382,5.87902
27,3.90999,-2.07356,7.83643,5.81999
28,3.88148,-2.0814,7.80008,5.76295
29,3.85392,-2.15718,7.69674,5.70783
30,3.82688,-2.23038,7.5965,5.65377
31,3.80037,-2.2508,7.54957,5.60074
32,3.77465,-2.33204,7.44262,5.54931
33,3.74936,-2.36081,7.38855,5.49873
34,3.72477,-2.38924,7.33553,5.44954
35,3.70085,-2.41734,7.28351,5.40169
36,3.67757,-2.50056,7.17701,5.35514
37,3.65462,-2.53346,7.12116,5.30923
38,3.63224,-2.56593,7.06631,5.26448
39,3.61043,-2.64891,6.96152,5.22086
40,3.58889,-2.68307,6.90582,5.17778
41,3.56787,-2.71679,6.85107,5.13574
42,3.54735,-2.79704,6.7503,5.0947
43,3.52707,-2.83034,6.69673,5.05414
44,3.50727,-2.90756,6.59971,5.01454
45,3.48771,-2.93856,6.54915,4.97541
46,3.4686,-2.96923,6.49937,4.9372
47,3.44994,-3.04085,6.4091,4.89988
48,3.43151,-3.06739,6.36411,4.86301
49,3.41351,-3.13341,6.2801,4.82702
50,3.39575,-3.15547,6.24028,4.7915
51,3.37842,-3.17738,6.20104,4.75684
52,3.36151,-3.2365,6.12502,4.72303
53,3.34484,-3.25222,6.09262,4.68967
54,3.32859,-3.26786,6.06072,4.65717
55,3.31274,-3.28343,6.02931,4.62549
56,3.2973,-3.29893,5.99837,4.59459
57,3.28223,-3.34948,5.93275,4.56446
58,3.26738,-3.35846,5.90892,4.53475
59,3.25291,-3.36741,5.88551,4.50582
