step,0,1,2
0,0,10,0
1,0.04,9.7725,0.1875
2,0.0785281,9.55705,0.364425
3,0.115705,9.35268,0.53161
4,0.15164,9.15856,0.689804
5,0.18643,8.97389,0.83968
6,0.220163,8.79799,0.981846
7,0.252918,8.63023,1.11685
8,0.284767,8.47004,1.2452
9,0.315777,8.31689,1.36733
10,0.346006,8.17033,1.48366
11,0.375509,8.02991,1.59458
12,0.404335,7.89525,1.70042
13,0.43253,7.76598,1.80149
14,0.460137,7.64176,1.8981
15,0.487192,7.52231,1.9905
16,0.513732,7.40732,2.07894
17,0.539788,7.29656,2.16366
18,0.565392,7.18976,2.24485
19,0.590571,7.08672,2.32271
20,0.615351,6.98722,2.39743
21,0.639756,6.89108,2.46916
22,0.663808,6.79812,2.53808
23,0.687527,6.70816,2.60431
24,0.710933,6.62106,2.668
25,0.734044,6.53668,2.72928
26,0.756876,6.45487,2.78825
27,0.779446,6.37551,2.84504
28,0.801767,6.29849,2.89974
29,0.823853,6.22369,2.95246
30,0.845718,6.15101,3.00327
31,0.867372,6.08035,3.05228
32,0.888828,6.01161,3.09956
33,0.910095,5.94473,3.14518
34,0.931184,5.8796,3.18922
35,0.952104,5.81615,3.23174
36,0.972864,5.75432,3.27281
37,0.993471,5.69404,3.31249
38,1.01393,5.63523,3.35084
39,1.03426,5.57784,3.3879
40,1.05446,5.5218,3.42374
41,1.07453,5.46708,3.45839
42,1.09448,5.4136,3.49191
43,1.11433,5.36133,3.52434
44,1.13406,5.31022,3.55572
45,1.1537,5.26022,3.58608
46,1.17324,5.21129,3.61548
47,1.19268,5.16339,3.64393
48,1.21204,5.11647,3.67148
49,1.23132,5.07052,3.69816
50,1.25051,5.02548,3.724
51,1.26963,4.98133,3.74903
52,1.28868,4.93804,3.77328
53,1.30766,4.89557,3.79677
54,1.32657,4.8539,3.81953
55,1.34542,4.813,3.84158
56,1.36421,4.77284,3.86295
57,1.38294,4.7334,3.88366
58,1.40162,4.69465,3.90373
59,1.42024,4.65657,3.92319
60,1.43881,4.61914,3.94205
61,1.45742,4.58234,3.96024
62,1.47615,4.54614,3.97771
63,1.49499,4.51053,3.99448
64,1.51395,4.47548,4.01057
65,1.53302,4.44097,4.02601
66,1.55218,4.40699,4.04083
67,1.57144,4.37351,4.05506
68,1.59078,4.34052,4.0687
69,1.61021,4.30799,4.0818
70,1.62971,4.27593,4.09436
71,1.64929,4.2443,4.10641
72,1.66893,4.2131,4.11796
73,1.68864,4.18232,4.12905
74,1.7084,4.15193,4.13968
75,1.72821,4.12192,4.14987
76,1.74806,4.0923,4.15964
77,1.76796,4.06303,4.16901
78,1.7879,4.03412,4.17798
79,1.80787,4.00555,4.18659
80,1.82787,3.9773,4.19483
81,1.84789,3.94939,4.20272
82,1.86793,3.92178,4.21029
83,1.88799,3.89448,4.21753
84,1.90807,3.86747,4.22446
85,1.92815,3.84076,4.2311
86,1.94823,3.81432,4.23745
87,1.96832,3.78815,4.24352
88,1.98841,3.76226,4.24933
89,2.0085,3.73662,4.25489
90,2.02857,3.71123,4.2602
91,2.04864,3.68609,4.26527
