step,stayUtil
0,0
1,1.33804
2,1.8646
3,2.19631
4,2.37129
5,2.54595
6,2.72019
7,3.17673
8,3.46793
9,3.60584
10,3.74254
11,3.87801
12,4.01227
13,4.14531
14,4.52416
15,4.73817
16,4.95098
17,5.38353
18,5.65334
19,5.76512
20,5.8747
21,5.98216
22,6.08759
23,6.19106
24,6.29264
25,6.3924
26,6.4904
27,6.5867
28,6.68137
29,6.99483
30,7.30375
31,7.44178
32,7.78219
33,7.95008
34,8.11685
35,8.28252
36,8.63866
37,8.82354
38,9.00726
39,9.36992
40,9.56242
41,9.75376
42,10.1137
43,10.3061
44,10.6599
45,10.8463
46,11.0316
47,11.37
48,11.5416
49,11.8625
50,12.0183
51,12.173
52,12.4706
53,12.6019
54,12.732
55,12.8609
56,12.9888
57,13.2545
58,13.3562
59,13.4566
60,13.5557
61,13.6537
62,13.7504
63,13.9857
64,14.2196
65,14.2863
66,14.3516
67,14.4155
68,14.4782
69,14.5395
70,14.5996
71,14.6584
72,14.7161
73,14.7726
74,14.828
75,14.8824
76,14.9357
77,15.1265
78,15.3164
79,15.639
80,15.7934
81,16.081
82,16.1986
83,16.3157
84,16.4321
85,16.6754
86,16.7473
87,16.8184
88,16.8886
89,16.9581
90,17.0268
91,17.0947
92,17.2947
93,17.4939
94,17.8196
95,17.9788
96,18.258
97,18.3704
98,18.6094
99,18.6896
100,18.7693
101,18.8486
102,18.9273
103,19.0055
104,19.0833
105,19.2812
106,19.4793
107,19.7933
108,20.0683
109,20.1899
110,20.3114
111,20.4329
112,20.6707
113,20.7506
114,20.8299
115,20.9088
116,20.9872
117,21.0651
118,21.2532
119,21.4416
120,21.7537
121,21.9177
122,22.1967
123,22.3224
124,22.5557
125,22.6495
126,22.743
127,22.8362
128,22.929
129,23.0214
130,23.2331
131,23.2974
132,23.361
133,23.424
134,23.4863
135,23.5479
136,23.609
137,23.6694
138,23.7292
139,23.7885
140,23.8472
141,23.9054
142,23.963
143,24.0201
144,24.0766
145,24.1327
146,24.1883
147,24.2435
148,24.2981
149,24.3524
150,24.4061
151,24.5748
152,24.7438
153,25.0237
154,25.1651
155,25.4302
156,25.549
157,25.668
158,25.7871
159,26.0204
160,26.1003
161,26.1799
162,26.2593
163,26.3385
164,26.4174
165,26.6267
166,26.8365
167,26.9088
168,26.9808
