step,0,1,2,3
0,5.20228,0,11.2023,8.40456
1,5.13532,0,11.1353,8.27063
2,5.07144,0,11.0714,8.14288
3,5.01046,0,11.0105,8.02093
4,4.95221,0,10.9522,7.90442
5,4.89652,0,10.8965,7.79304
6,4.84325,0,10.8432,7.6865
7,4.79226,0,10.7923,7.58451
8,4.74341,0,10.7434,7.48683
9,4.69661,0,10.6966,7.39321
10,4.65172,0,10.6517,7.30344
11,4.60865,0,10.6087,7.2173
12,4.56731,0,10.5673,7.13462
13,4.5276,0,10.5276,7.05521
14,4.48945,0,10.4894,6.9789
15,4.45277,0,10.4528,6.90553
16,4.41748,0,10.4175,6.83497
17,4.38353,0,10.3835,6.76706
18,4.35085,0,10.3508,6.7017
19,4.31937,0,10.3194,6.63874
20,4.28904,0,10.289,6.57809
21,4.25981,0,10.2598,6.51962
22,4.23163,0,10.2316,6.46326
23,4.20444,0,10.2044,6.40888
24,4.17821,0,10.1782,6.35642
25,4.15289,0,10.1529,6.30578
26,4.12844,0,10.1284,6.25689
27,4.10483,0,10.1048,6.20966
28,4.08202,0,10.082,6.16403
29,4.05997,0,10.06,6.11993
30,4.03865,0,10.0386,6.0773
31,4.01804,0,10.018,6.03607
32,3.9981,0,9.9981,5.9962
33,3.97881,0,9.97881,5.95761
34,3.96014,0,9.96014,5.92027
35,3.94206,0,9.94206,5.88412
36,3.92456,0,9.92456,5.84912
37,3.90761,0,9.90761,5.81522
38,3.89119,0,9.89119,5.78238
39,3.87528,0,9.87528,5.75056
40,3.85986,0,9.85986,5.71972
41,3.84492,0,9.84492,5.68983
42,3.83042,0,9.83042,5.66085
43,3.81637,0,9.81637,5.63274
44,3.80274,0,9.80274,5.60547
45,3.78951,0,9.78951,5.57902
46,3.77668,0,9.77668,5.55336
47,3.76423,0,9.76423,5.52845
48,3.75214,0,9.75214,5.50428
49,3.7404,0,9.7404,5.4808
50,3.72901,0,9.72901,5.45801
51,3.71794,0,9.71794,5.43588
52,3.70719,0,9.70719,5.41439
53,3.69675,0,9.69675,5.3935
54,3.68661,0,9.68661,5.37321
55,3.67675,0,9.67675,5.3535
56,3.66717,0,9.66717,5.33434
57,3.65786,0,9.65786,5.31571
58,3.6488,0,9.6488,5.29761
59,3.64,0,9.64,5.28001
60,3.63144,0,9.63144,5.26289
61,3.62312,0,9.62312,5.24624
62,3.61503,0,9.61503,5.23006
63,3.60715,0,9.60715,5.21431
64,3.59949,0,9.59949,5.19899
65,3.59204,0,9.59204,5.18409
66,3.58479,0,9.58479,5.16958
67,3.57774,0,9.57774,5.15547
68,3.57087,0,9.57087,5.14173
69,3.56418,0,9.56418,5.12837
70,3.55768,0,9.55768,5.11535
71,3.55134,0,9.55134,5.10268
72,3.54517,0,9.54517,5.09035
73,3.53917,0,9.53917,5.07834
74,3.53332,0,9.53332,5.06664
75,3.52763,0,9.52763,5.05525
76,3.52208,0,9.52208,5.04416
77,3.51668,0,9.51668,5.03336
78,3.51142,0,9.51142,5.02283
79,3.50629,0,9.50629,5.01258
80,3.50129,0,9.50129,5.00259
81,3.49643,0,9.49643,4.99286
82,3.49169,0,9.49169,4.98337
83,3.48707,0,9.48707,4.97413
84,3.48256,0,9.48256,4.96513
85,3.47817,0,9.47817,4.95635
86,3.4739,0,9.4739,4.9478
87,3.46973,0,9.46973,4.93946
88,3.46566,0,9.46566,4.93133
89,3.4617,0,9.4617,4.92341
90,3.45784,0,9.45784,4.91568
91,3.45408,0,9.45408,4.90815
92,3.45041,0,9.45041,4.90081
93,3.44683,0,9.44683,4.89365
94,3.44334,0,9.44334,4.88667
95,3.43993,0,9.43993,4.87986
96,3.43661,0,9.43661,4.87322
97,3.43338,0,9.43338,4.86675
98,3.43022,0,9.43022,4.86044
99,3.42714,0,9.42714,4.85428
100,3.42414,0,9.42414,4.84827
101,3.42121,0,9.42121,4.84241
102,3.41835,0,9.41835,4.8367
103,3.41556,0,9.41556,4.83112
104,3.41284,0,9.41284,4.82568
105,3.41019,0,9.41019,4.82037
106,3.4076,0,9.4076,4.8152
107,3.40507,0,9.40507,4.81015
108,3.40261,0,9.40261,4.80522
109,3.4002,0,9.4002,4.80041
110,3.39786,0,9.39786,4.79572
111,3.39557,0,9.39557,4.79114
112,3.39333,0,9.39333,4.78667
113,3.39115,0,9.39115,4.78231
114,3.38903,0,9.38903,4.77805
115,3.38695,0,9.38695,4.7739
116,3.38492,0,9.38492,4.76985
117,3.38294,0,9.38294,4.76589
118,3.38101,0,9.38101,4.76203
119,3.37913,0,9.37913,4.75826
120,3.37729,0,9.37729,4.75458
121,3.37549,0,9.37549,4.75099
122,3.37374,0,9.37374,4.74748
123,3.37203,0,9.37203,4.74406
124,3.37036,0,9.37036,4.74072
125,3.36873,0,9.36873,4.73746
126,3.36714,0,9.36714,4.73428
127,3.36559,0,9.36559,4.73117
128,3.36407,0,9.36407,4.72814
129,3.36259,0,9.36259,4.72517
130,3.36114,0,9.36114,4.72228
131,3.35973,0,9.35973,4.71946
132,3.35835,0,9.35835,4.7167
133,3.35701,0,9.35701,4.71401
134,3.35569,0,9.35569,4.71138
135,3.35441,0,9.35441,4.70882
136,3.35315,0,9.35315,4.70631
137,3.35193,0,9.35193,4.70386
138,3.35074,0,9.35074,4.70147
139,3.34957,0,9.34957,4.69914
140,3.34843,0,9.34843,4.69686
141,3.34732,0,9.34732,4.69464
142,3.34623,0,9.34623,4.69246
143,3.34517,0,9.34517,4.69034
144,3.34413,0,9.34413,4.68827
145,3.34312,0,9.34312,4.68625
146,3.34213,0,9.34213,4.68427
147,3.34117,0,9.34117,4.68234
148,3.34023,0,9.34023,4.68045
149,3.33931,0,9.33931,4.67861
150,3.33841,0,9.33841,4.67682
151,3.33753,0,9.33753,4.67506
152,3.33667,0,9.33667,4.67334
153,3.33583,0,9.33583,4.67167
154,3.33502,0,9.33502,4.67003
155,3.33422,0,9.33422,4.66843
156,3.33344,0,9.33344,4.66687
157,3.33267,0,9.33267,4.66535
158,3.33193,0,9.33193,4.66386
159,3.3312,0,9.3312,4.6624
160,3.33049,0,9.33049,4.66098
161,3.3298,0,9.3298,4.65959
162,3.32912,0,9.32912,4.65824
163,3.32846,0,9.32846,4.65691
164,3.32781,0,9.32781,4.65562
165,3.32718,0,9.32718,4.65436
166,3.32656,0,9.32656,4.65312
167,3.32596,0,9.32596,4.65192
168,3.32537,0,9.32537,4.65074
169,3.32479,0,9.32479,4.64959
170,3.32423,0,9.32423,4.64846
171,3.32368,0,9.32368,4.64736
172,3.32315,0,9.32315,4.64629
173,3.32262,0,9.32262,4.64524
174,3.32211,0,9.32211,4.64422
175,3.32161,0,9.32161,4.64322
176,3.32112,0,9.32112,4.64224
177,3.32064,0,9.32064,4.64129
178,3.32018,0,9.32018,4.64035
179,3.31972,0,9.31972,4.63944
180,3.31928,0,9.31928,4.63855
181,3.31884,0,9.31884,4.63768
182,3.31842,0,9.31842,4.63683
183,3.318,0,9.318,4.636
184,3.3176,0,9.3176,4.63519
185,3.3172,0,9.3172,4.6344
186,3.31681,0,9.31681,4.63362
187,3.31643,0,9.31643,4.63287
188,3.31606,0,9.31606,4.63213
189,3.3157,0,9.3157,4.63141
190,3.31535,0,9.31535,4.6307
191,3.31501,0,9.31501,4.63001
192,3.31467,0,9.31467,4.62934
193,3.31434,0,9.31434,4.62868
194,3.31402,0,9.31402,4.62804
195,3.31371,0,9.31371,4.62741
196,3.3134,0,9.3134,4.6268
197,3.3131,0,9.3131,4.6262
198,3.31281,0,9.31281,4.62561
199,3.31252,0,9.31252,4.62504
200,3.31224,0,9.31224,4.62448
201,3.31197,0,9.31197,4.62393
202,3.3117,0,9.3117,4.6234
203,3.31144,0,9.31144,4.62288
204,3.31118,0,9.31118,4.62237
205,3.31094,0,9.31094,4.62187
206,3.31069,0,9.31069,4.62138
207,3.31045,0,9.31045,4.62091
