step,0,1,2
0,8.19978,1.49023e-13,1.80022
1,8.13419,1.46639e-13,1.86581
2,8.07113,1.44329e-13,1.92887
3,8.01046,1.42089e-13,1.98954
4,7.95207,1.39917e-13,2.04793
5,7.89584,1.37808e-13,2.10416
6,7.84168,1.35761e-13,2.15832
7,7.78949,1.33771e-13,2.21051
8,7.73916,1.31837e-13,2.26084
9,7.69062,1.29955e-13,2.30938
10,7.64379,1.28124e-13,2.35621
11,7.59858,1.26341e-13,2.40142
12,7.55493,1.24605e-13,2.44507
13,7.51277,1.22912e-13,2.48723
14,7.47203,1.21263e-13,2.52797
15,7.43265,1.19653e-13,2.56735
16,7.39457,1.18083e-13,2.60543
17,7.35775,1.16551e-13,2.64225
18,7.32213,1.15054e-13,2.67787
19,7.28766,1.13592e-13,2.71234
20,7.25429,1.12163e-13,2.74571
21,7.22198,1.10766e-13,2.77802
22,7.19069,1.094e-13,2.80931
23,7.16038,1.08064e-13,2.83962
24,7.13101,1.06756e-13,2.86899
25,7.10255,1.05476e-13,2.89745
26,7.07496,1.04222e-13,2.92504
27,7.04821,1.02995e-13,2.95179
28,7.02227,1.01791e-13,2.97773
29,6.9971,1.00612e-13,3.0029
30,6.97269,9.94564e-14,3.02731
31,6.949,9.83229e-14,3.051
32,6.92601,9.7211e-14,3.07399
33,6.90369,9.612e-14,3.09631
34,6.88202,9.50493e-14,3.11798
35,6.86098,9.39983e-14,3.13902
36,6.84054,9.29663e-14,3.15946
37,6.82069,9.19528e-14,3.17931
38,6.8014,9.09572e-14,3.1986
39,6.78266,8.99789e-14,3.21734
40,6.76445,8.90175e-14,3.23555
41,6.74675,8.80724e-14,3.25325
42,6.72954,8.71432e-14,3.27046
43,6.71282,8.62295e-14,3.28718
44,6.69655,8.53307e-14,3.30345
45,6.68073,8.44465e-14,3.31927
46,6.66535,8.35765e-14,3.33465
47,6.65038,8.27202e-14,3.34962
48,6.63583,8.18774e-14,3.36417
49,6.62166,8.10476e-14,3.37834
50,6.60788,8.02306e-14,3.39212
51,6.59447,7.94259e-14,3.40553
52,6.58142,7.86333e-14,3.41858
53,6.56872,7.78524e-14,3.43128
54,6.55635,7.7083e-14,3.44365
55,6.54431,7.63248e-14,3.45569
56,6.53259,7.55775e-14,3.46741
57,6.52117,7.48408e-14,3.47883
58,6.51006,7.41146e-14,3.48994
59,6.49923,7.33984e-14,3.50077
60,6.48869,7.26922e-14,3.51131
61,6.47842,7.19956e-14,3.52158
62,6.46842,7.13084e-14,3.53158
63,6.45867,7.06305e-14,3.54133
64,6.44918,6.99617e-14,3.55082
65,6.43993,6.93016e-14,3.56007
66,6.43091,6.86502e-14,3.56909
67,6.42213,6.80072e-14,3.57787
68,6.41357,6.73725e-14,3.58643
69,6.40523,6.67459e-14,3.59477
70,6.39709,6.61272e-14,3.60291
71,6.38917,6.55162e-14,3.61083
72,6.38144,6.49129e-14,3.61856
73,6.37391,6.43169e-14,3.62609
74,6.36656,6.37283e-14,3.63344
75,6.3594,6.31468e-14,3.6406
76,6.35242,6.25723e-14,3.64758
77,6.34562,6.20047e-14,3.65438
78,6.33898,6.14438e-14,3.66102
79,6.33251,6.08895e-14,3.66749
80,6.32619,6.03417e-14,3.67381
81,6.32004,5.98002e-14,3.67996
82,6.31403,5.9265e-14,3.68597
83,6.30817,5.87359e-14,3.69183
84,6.30246,5.82128e-14,3.69754
85,6.29689,5.76956e-14,3.70311
