step,0,1,2,3,4,5,6,7
0,10,8.19978,1.80022,8.19978,1.80022,1.49023e-13,8.19978,1.80022
1,10,8.13419,1.86581,8.13419,1.86581,1.46639e-13,8.13419,1.86581
2,10,8.06529,1.93471,8.06529,1.93471,1.44434e-13,8.06529,1.93471
3,10,7.99707,2.00293,7.99707,2.00293,1.42335e-13,7.99707,2.00293
4,10,7.93041,2.06959,7.93041,2.06959,1.40322e-13,7.93041,2.06959
5,10,7.8659,2.1341,7.8659,2.1341,1.3838e-13,7.8659,2.1341
6,10,7.80344,2.19656,7.80344,2.19656,1.36504e-13,7.80344,2.19656
7,10,7.74296,2.25704,7.74296,2.25704,1.34692e-13,7.74296,2.25704
8,10,7.68338,2.31662,7.68338,2.31662,1.32958e-13,7.68338,2.31662
9,10,7.6253,2.3747,7.6253,2.3747,1.31287e-13,7.6253,2.3747
10,10,7.56915,2.43085,7.56915,2.43085,1.29669e-13,7.56915,2.43085
11,10,7.51485,2.48515,7.51485,2.48515,1.281e-13,7.51485,2.48515
12,10,7.46232,2.53768,7.46232,2.53768,1.2658e-13,7.46232,2.53768
13,10,7.41146,2.58854,7.41146,2.58854,1.25105e-13,7.41146,2.58854
14,10,7.36222,2.63778,7.36222,2.63778,1.23673e-13,7.36222,2.63778
15,10,7.31382,2.68618,7.31382,2.68618,1.22295e-13,7.31382,2.68618
16,10,7.26671,2.73329,7.26671,2.73329,1.20961e-13,7.26671,2.73329
17,10,7.22085,2.77915,7.22085,2.77915,1.19668e-13,7.22085,2.77915
18,10,7.17561,2.82439,7.17561,2.82439,1.18424e-13,7.17561,2.82439
19,10,7.13141,2.86859,7.13141,2.86859,1.17221e-13,7.13141,2.86859
20,10,7.0886,2.9114,7.0886,2.9114,1.16051e-13,7.0886,2.9114
21,10,7.04713,2.95287,7.04713,2.95287,1.14912e-13,7.04713,2.95287
22,10,7.00694,2.99306,7.00694,2.99306,1.13803e-13,7.00694,2.99306
23,10,6.96799,3.03201,6.96799,3.03201,1.12723e-13,6.96799,3.03201
24,10,6.93021,3.06979,6.93021,3.06979,1.1167e-13,6.93021,3.06979
25,10,6.89356,3.10644,6.89356,3.10644,1.10644e-13,6.89356,3.10644
26,10,6.858,3.142,6.858,3.142,1.09644e-13,6.858,3.142
27,10,6.82348,3.17652,6.82348,3.17652,1.08668e-13,6.82348,3.17652
28,10,6.78997,3.21003,6.78997,3.21003,1.07715e-13,6.78997,3.21003
29,10,6.75742,3.24258,6.75742,3.24258,1.06786e-13,6.75742,3.24258
30,10,6.72534,3.27466,6.72534,3.27466,1.05885e-13,6.72534,3.27466
31,10,6.69372,3.30628,6.69372,3.30628,1.05013e-13,6.69372,3.30628
32,10,6.66292,3.33708,6.66292,3.33708,1.04162e-13,6.66292,3.33708
33,10,6.63248,3.36752,6.63248,3.36752,1.03339e-13,6.63248,3.36752
34,10,6.60275,3.39725,6.60275,3.39725,1.02537e-13,6.60275,3.39725
35,10,6.5737,3.4263,6.5737,3.4263,1.01755e-13,6.5737,3.4263
36,10,6.54531,3.45469,6.54531,3.45469,1.00994e-13,6.54531,3.45469
37,10,6.5172,3.4828,6.5172,3.4828,1.00257e-13,6.5172,3.4828
38,10,6.48967,3.51033,6.48967,3.51033,9.95395e-14,6.48967,3.51033
39,10,6.46273,3.53727,6.46273,3.53727,9.88407e-14,6.46273,3.53727
40,10,6.43601,3.56399,6.43601,3.56399,9.8165e-14,6.43601,3.56399
41,10,6.40983,3.59017,6.40983,3.59017,9.75071e-14,6.40983,3.59017
42,10,6.38417,3.61583,6.38417,3.61583,9.68665e-14,6.38417,3.61583
43,10,6.35871,3.64129,6.35871,3.64129,9.62471e-14,6.35871,3.64129
44,10,6.33375,3.66625,6.33375,3.66625,9.56442e-14,6.33375,3.66625
45,10,6.30899,3.69101,6.30899,3.69101,9.50613e-14,6.30899,3.69101
46,10,6.28471,3.71529,6.28471,3.71529,9.44938e-14,6.28471,3.71529
47,10,6.26091,3.73909,6.26091,3.73909,9.39411e-14,6.26091,3.73909
48,10,6.23732,3.76268,6.23732,3.76268,9.34068e-14,6.23732,3.76268
49,10,6.21419,3.78581,6.21419,3.78581,9.28863e-14,6.21419,3.78581
50,10,6.19128,3.80872,6.19128,3.80872,9.23829e-14,6.19128,3.80872
51,10,6.16885,3.83115,6.16885,3.83115,9.18922e-14,6.16885,3.83115
52,10,6.14689,3.85311,6.14689,3.85311,9.14138e-14,6.14689,3.85311
53,10,6.12514,3.87486,6.12514,3.87486,9.09509e-14,6.12514,3.87486
54,10,6.10388,3.89612,6.10388,3.89612,9.04991e-14,6.10388,3.89612
55,10,6.08308,3.91692,6.08308,3.91692,9.00582e-14,6.08308,3.91692
56,10,6.06273,3.93727,6.06273,3.93727,8.96279e-14,6.06273,3.93727
57,10,6.04282,3.95718,6.04282,3.95718,8.92079e-14,6.04282,3.95718
58,10,6.02312,3.97688,6.02312,3.97688,8.8801e-14,6.02312,3.97688
59,10,6.00388,3.99612,6.00388,3.99612,8.84033e-14,6.00388,3.99612
60,10,5.98507,4.01493,5.98507,4.01493,8.80146e-14,5.98507,4.01493
61,10,5.9667,4.0333,5.9667,4.0333,8.76346e-14,5.9667,4.0333
62,10,5.94874,4.05126,5.94874,4.05126,8.7263e-14,5.94874,4.05126
63,10,5.93118,4.06882,5.93118,4.06882,8.68997e-14,5.93118,4.06882
64,10,5.9138,4.0862,5.9138,4.0862,8.65473e-14,5.9138,4.0862
65,10,5.89661,4.10339,5.89661,4.10339,8.62057e-14,5.89661,4.10339
66,10,5.87984,4.12016,5.87984,4.12016,8.58712e-14,5.87984,4.12016
67,10,5.86348,4.13652,5.86348,4.13652,8.55435e-14,5.86348,4.13652
68,10,5.84752,4.15248,5.84752,4.15248,8.52225e-14,5.84752,4.15248
69,10,5.83193,4.16807,5.83193,4.16807,8.49079e-14,5.83193,4.16807
70,10,5.81672,4.18328,5.81672,4.18328,8.45995e-14,5.81672,4.18328
71,10,5.80188,4.19812,5.80188,4.19812,8.42973e-14,5.80188,4.19812
72,10,5.78738,4.21262,5.78738,4.21262,8.40009e-14,5.78738,4.21262
73,10,5.77322,4.22678,5.77322,4.22678,8.37103e-14,5.77322,4.22678
74,10,5.7594,4.2406,5.7594,4.2406,8.34253e-14,5.7594,4.2406
75,10,5.7459,4.2541,5.7459,4.2541,8.31458e-14,5.7459,4.2541
76,10,5.73271,4.26729,5.73271,4.26729,8.28715e-14,5.73271,4.26729
77,10,5.71982,4.28018,5.71982,4.28018,8.26024e-14,5.71982,4.28018
78,10,5.70705,4.29295,5.70705,4.29295,8.23409e-14,5.70705,4.29295
79,10,5.69438,4.30562,5.69438,4.30562,8.2087e-14,5.69438,4.30562
80,10,5.68165,4.31835,5.68165,4.31835,8.18431e-14,5.68165,4.31835
81,10,5.66907,4.33093,5.66907,4.33093,8.16058e-14,5.66907,4.33093
