step,railRevenue
0,220.833
1,220.833
2,220.833
3,220.833
4,220.833
5,220.833
6,220.833
7,220.833
8,220.833
9,220.833
10,220.833
11,220.833
12,220.833
13,220.833
14,220.833
15,220.833
16,220.833
17,220.833
18,220.833
19,220.833
20,220.833
21,220.833
22,220.833
23,220.833
24,220.833
25,220.833
26,220.833
27,220.833
28,220.833
29,220.833
30,220.833
31,220.833
32,220.833
33,220.833
34,220.833
35,220.833
36,220.833
37,220.833
38,220.833
39,220.833
40,220.833
41,220.833
42,220.833
43,220.833
44,220.833
45,220.833
46,220.833
47,220.833
48,220.833
49,220.833
50,220.833
51,220.833
52,220.833
53,220.833
54,220.833
55,220.833
56,220.833
57,220.833
58,220.833
59,220.833
60,220.833
61,220.833
62,220.833
63,220.833
64,220.833
65,220.833
66,220.833
67,220.833
68,220.833
69,220.833
70,220.833
71,220.833
72,220.833
73,220.833
74,220.833
75,220.833
76,220.833
77,220.833
78,220.833
79,220.833
80,220.833
81,220.833
82,220.833
83,220.833
84,220.833
85,220.833
86,220.833
87,220.833
88,220.833
89,220.833
90,220.833
91,220.833
92,220.833
93,220.833
94,220.833
95,220.833
96,220.833
97,220.833
98,220.833
99,220.833
100,220.833
101,220.833
102,220.833
103,220.833
104,220.833
105,220.833
106,220.833
107,220.833
108,220.833
109,220.833
110,220.833
111,220.833
112,220.833
113,220.833
114,220.833
115,220.833
116,220.833
117,220.833
118,220.833
119,220.833
120,220.833
121,220.833
122,220.833
123,220.833
124,220.833
125,220.833
126,220.833
127,220.833
128,220.833
129,220.833
130,220.833
131,220.833
132,220.833
133,220.833
134,220.833
135,220.833
136,220.833
137,220.833
138,220.833
139,220.833
140,220.833
141,220.833
142,220.833
143,220.833
144,220.833
145,220.833
146,220.833
147,220.833
148,220.833
149,220.833
150,220.833
151,220.833
152,220.833
153,220.833
154,220.833
155,220.833
156,220.833
157,220.833
158,220.833
159,220.833
160,220.833
161,220.833
162,220.833
163,220.833
164,220.833
165,220.833
166,220.833
167,220.833
168,220.833
169,220.833
170,220.833
171,220.833
172,220.833
173,220.833
174,220.833
175,220.833
176,220.833
177,220.833
