step,railCost
0,33.124
1,32.8639
2,32.5907
3,32.3207
4,32.0593
5,31.8068
6,31.5666
7,31.3378
8,31.1199
9,30.9123
10,30.7143
11,30.5255
12,30.3453
13,30.1733
14,30.009
15,29.852
16,29.702
17,29.5585
18,29.4213
19,29.29
20,29.1643
21,29.0439
22,28.9272
23,28.8142
24,28.7046
25,28.5986
26,28.495
27,28.3939
28,28.2973
29,28.2049
30,28.1164
31,28.0318
32,27.9507
33,27.8731
34,27.7987
35,27.7275
36,27.6591
37,27.5936
38,27.5307
39,27.4704
40,27.4126
41,27.357
42,27.3036
43,27.2524
44,27.2031
45,27.1558
46,27.1103
47,27.0666
48,27.0245
49,26.9841
50,26.9451
51,26.9076
52,26.8716
53,26.8368
54,26.8034
55,26.7711
56,26.7401
57,26.7101
58,26.6813
59,26.6535
60,26.6266
61,26.6007
62,26.5758
63,26.5517
64,26.5284
65,26.5059
66,26.4843
67,26.4633
68,26.4431
69,26.4235
70,26.4046
71,26.3864
72,26.3687
73,26.3516
74,26.3351
75,26.3192
76,26.3037
77,26.2887
78,26.2743
79,26.2603
80,26.2467
81,26.2336
82,26.2208
83,26.2085
84,26.1966
85,26.185
86,26.1738
87,26.1629
88,26.1523
89,26.1421
90,26.1322
91,26.1226
92,26.1132
93,26.1042
94,26.0954
95,26.0869
96,26.0786
97,26.0705
98,26.0627
99,26.0551
100,26.0478
101,26.0406
102,26.0336
103,26.0269
104,26.0203
105,26.0139
106,26.0077
107,26.0016
108,25.9958
109,25.99
110,25.9845
111,25.9791
112,25.9738
113,25.9687
114,25.9637
115,25.9586
116,25.9535
117,25.9484
118,25.9433
119,25.9381
120,25.9329
121,25.9276
122,25.9221
123,25.9165
124,25.9107
125,25.9047
126,25.8984
127,25.8919
128,25.8851
129,25.8781
130,25.8712
131,25.8646
132,25.8581
133,25.8518
134,25.8456
135,25.8395
136,25.8336
137,25.8278
138,25.822
139,25.8164
140,25.8109
141,25.8054
142,25.8
143,25.7947
144,25.7894
145,25.7842
146,25.779
147,25.7739
148,25.7688
149,25.7638
150,25.7588
151,25.7538
152,25.7489
153,25.744
154,25.7391
155,25.7343
156,25.7295
157,25.7248
158,25.7201
159,25.7155
160,25.7109
161,25.7064
162,25.702
163,25.6977
164,25.6935
165,25.6893
166,25.6853
167,25.6814
168,25.6775
169,25.6739
170,25.6703
171,25.6669
172,25.6636
173,25.6604
174,25.6574
175,25.6545
176,25.6517
177,25.6491
178,25.6467
179,25.6444
180,25.6422
181,25.6402
182,25.6383
183,25.6366
184,25.635
185,25.6335
186,25.6322
187,25.6309
188,25.6299
189,25.6289
190,25.628
191,25.6273
192,25.6267
193,25.6262
194,25.6257
195,25.6254
196,25.6252
197,25.625
198,25.625
199,25.625
200,25.6251
201,25.6253
202,25.6256
203,25.6259
204,25.6263
205,25.6268
206,25.6273
207,25.6279
208,25.6285
209,25.6291
210,25.6299
211,25.6306
212,25.6314
213,25.6322
214,25.6331
215,25.634
216,25.6349
217,25.6359
218,25.6369
219,25.6379
220,25.6389
221,25.64
222,25.641
223,25.6421
224,25.6432
225,25.6444
226,25.6455
227,25.6466
228,25.6478
229,25.649
230,25.6502
231,25.6514
232,25.6527
233,25.6542
234,25.6556
235,25.6572
236,25.6588
237,25.6604
238,25.6621
239,25.6638
240,25.6655
241,25.6672
242,25.669
243,25.6707
244,25.6724
245,25.6741
246,25.6757
247,25.6774
248,25.679
249,25.6806
250,25.6822
251,25.6838
252,25.6853
253,25.6868
254,25.6883
255,25.6898
256,25.6912
257,25.6925
258,25.6939
259,25.6952
260,25.6965
261,25.6977
262,25.6989
263,25.7001
264,25.7013
265,25.7024
266,25.7035
267,25.7046
268,25.7056
269,25.7066
270,25.7076
271,25.7087
272,25.7099
273,25.7111
274,25.7123
275,25.7136
276,25.7149
277,25.7162
278,25.7175
279,25.7189
280,25.7202
281,25.7215
282,25.7228
283,25.7241
284,25.7254
285,25.7267
286,25.728
287,25.7292
288,25.7304
289,25.7316
290,25.7328
291,25.7339
292,25.735
293,25.7361
294,25.7372
295,25.7382
296,25.7392
297,25.7402
298,25.7411
299,25.742
300,25.7429
301,25.7438
302,25.7447
303,25.7458
304,25.7469
305,25.748
306,25.7492
307,25.7504
308,25.7516
309,25.7528
310,25.754
311,25.7553
312,25.7565
313,25.7578
314,25.759
315,25.7602
316,25.7613
317,25.7625
318,25.7636
319,25.7647
320,25.7657
321,25.7668
322,25.7677
323,25.7687
324,25.7696
325,25.7704
326,25.7713
327,25.7721
328,25.7728
329,25.7736
330,25.7743
331,25.7749
332,25.7756
333,25.7762
334,25.7768
335,25.7774
336,25.7779
337,25.7785
338,25.779
339,25.7794
340,25.7799
341,25.7803
342,25.7808
343,25.7812
344,25.7815
345,25.7819
346,25.7822
347,25.7826
348,25.7829
349,25.7832
350,25.7835
351,25.7837
352,25.784
353,25.7842
354,25.7844
355,25.7846
356,25.7848
357,25.785
358,25.7852
359,25.7854
360,25.7855
361,25.7857
362,25.7858
363,25.7859
364,25.786
365,25.7863
366,25.7866
367,25.7869
368,25.7874
369,25.7879
370,25.7884
371,25.789
372,25.7896
373,25.7902
374,25.7908
375,25.7915
376,25.7921
377,25.7927
378,25.7933
379,25.794
380,25.7946
381,25.7952
382,25.7958
383,25.7964
384,25.797
385,25.7976
386,25.7981
387,25.7987
388,25.7992
389,25.7997
390,25.8002
391,25.8007
392,25.8011
393,25.8015
394,25.8019
395,25.8023
396,25.8027
397,25.803
398,25.8034
399,25.8037
400,25.804
401,25.8043
402,25.8046
403,25.8048
404,25.8051
405,25.8053
406,25.8055
407,25.8057
408,25.806
409,25.8064
410,25.8068
411,25.8072
412,25.8077
413,25.8082
414,25.8088
415,25.8094
416,25.81
417,25.8106
418,25.8112
419,25.8118
420,25.8124
421,25.8131
422,25.8137
423,25.8143
424,25.8148
425,25.8154
426,25.8159
427,25.8165
428,25.817
429,25.8175
430,25.818
431,25.8184
432,25.8189
433,25.8193
434,25.8198
435,25.8202
436,25.8206
437,25.821
438,25.8213
439,25.8217
440,25.822
441,25.8223
442,25.8227
443,25.8229
444,25.8232
445,25.8235
446,25.8237
447,25.8239
448,25.8241
449,25.8243
450,25.8245
451,25.8246
452,25.8248
453,25.8249
454,25.825
455,25.825
456,25.8251
457,25.8252
458,25.8252
459,25.8252
460,25.8252
461,25.8252
462,25.8252
463,25.8252
464,25.8252
465,25.8251
466,25.8251
467,25.8251
468,25.8251
469,25.8252
470,25.8254
471,25.8256
472,25.8258
473,25.826
474,25.8263
475,25.8266
476,25.827
477,25.8273
478,25.8276
479,25.828
480,25.8283
481,25.8287
482,25.8291
483,25.8294
484,25.8298
485,25.8302
486,25.8306
487,25.8309
488,25.8313
489,25.8317
490,25.8321
491,25.8324
492,25.8328
493,25.8332
494,25.8335
495,25.8338
496,25.8341
497,25.8344
498,25.8347
499,25.835
500,25.8352
501,25.8355
502,25.8357
503,25.836
504,25.8362
505,25.8365
506,25.8367
507,25.8369
508,25.8371
509,25.8373
510,25.8375
511,25.8377
512,25.8379
513,25.838
514,25.8382
515,25.8383
516,25.8384
517,25.8385
518,25.8386
519,25.8387
520,25.8387
521,25.8388
522,25.8388
523,25.8389
524,25.8389
525,25.8389
526,25.839
527,25.839
528,25.839
529,25.839
530,25.839
531,25.839
532,25.839
533,25.839
534,25.839
535,25.839
536,25.839
537,25.8389
538,25.8389
539,25.8388
540,25.8388
541,25.8387
542,25.8387
543,25.8386
544,25.8385
545,25.8385
546,25.8384
547,25.8384
548,25.8383
549,25.8383
550,25.8382
551,25.8382
552,25.8381
553,25.8381
554,25.838
555,25.838
556,25.838
557,25.8379
558,25.8379
559,25.8379
560,25.8379
561,25.838
562,25.838
563,25.838
564,25.8381
565,25.8381
566,25.838
567,25.838
568,25.8379
569,25.8378
570,25.8377
571,25.8375
572,25.8374
573,25.8372
574,25.837
575,25.8368
576,25.8366
577,25.8364
578,25.8361
579,25.8359
580,25.8356
581,25.8354
582,25.8351
583,25.8348
584,25.8346
585,25.8343
586,25.834
587,25.8337
588,25.8334
589,25.8332
590,25.8329
591,25.8326
592,25.8323
593,25.832
594,25.8318
595,25.8315
596,25.8312
597,25.8309
598,25.8306
599,25.8303
600,25.8299
601,25.8296
602,25.8292
603,25.8288
604,25.8284
605,25.828
606,25.8275
607,25.8271
608,25.8266
609,25.8262
610,25.8257
611,25.8252
612,25.8247
613,25.8242
614,25.8237
615,25.8232
616,25.8227
617,25.8221
618,25.8216
619,25.8211
620,25.8206
621,25.82
622,25.8195
623,25.819
624,25.8185
625,25.8181
626,25.8176
627,25.8171
628,25.8166
629,25.8161
630,25.8156
631,25.8151
632,25.8146
633,25.814
634,25.8134
635,25.8129
636,25.8123
637,25.8117
638,25.8111
639,25.8105
640,25.8099
641,25.8093
642,25.8087
643,25.8081
644,25.8074
645,25.8068
646,25.8061
647,25.8055
648,25.8049
649,25.8042
650,25.8036
651,25.803
652,25.8023
653,25.8017
654,25.8011
655,25.8005
656,25.8
657,25.7994
658,25.7988
659,25.7982
660,25.7976
661,25.797
662,25.7964
663,25.7958
664,25.7952
665,25.7946
666,25.794
667,25.7933
668,25.7927
669,25.7921
670,25.7915
671,25.791
672,25.7904
673,25.7898
674,25.7892
675,25.7886
676,25.7881
677,25.7875
678,25.7869
679,25.7863
680,25.7857
681,25.7851
682,25.7845
683,25.784
684,25.7834
685,25.7828
686,25.7822
687,25.7816
688,25.781
689,25.7804
690,25.7797
691,25.7791
692,25.7785
693,25.7779
694,25.7772
695,25.7766
696,25.776
697,25.7754
698,25.7747
699,25.7741
700,25.7734
701,25.7728
702,25.7721
703,25.7715
704,25.7709
705,25.7702
706,25.7696
707,25.7689
708,25.7683
709,25.7676
710,25.767
711,25.7663
712,25.7657
713,25.765
714,25.7644
715,25.7637
716,25.7631
717,25.7625
718,25.7618
719,25.7612
720,25.7605
721,25.7599
722,25.7592
723,25.7586
724,25.758
725,25.7573
726,25.7567
727,25.7561
728,25.7554
729,25.7548
730,25.7542
731,25.7535
732,25.7529
733,25.7523
734,25.7517
735,25.7511
736,25.7505
737,25.7499
738,25.7493
739,25.7487
740,25.7481
741,25.7475
742,25.7469
743,25.7464
744,25.7458
745,25.7453
746,25.7447
747,25.7441
748,25.7436
749,25.743
750,25.7425
751,25.742
752,25.7414
753,25.7409
754,25.7404
755,25.7399
756,25.7393
757,25.7388
758,25.7383
759,25.7378
760,25.7373
761,25.7368
762,25.7363
763,25.7358
764,25.7353
765,25.7348
766,25.7343
767,25.7338
768,25.7333
769,25.7328
770,25.7324
771,25.7319
772,25.7314
773,25.7309
774,25.7305
775,25.73
776,25.7295
777,25.7291
778,25.7286
779,25.7282
780,25.7277
781,25.7273
782,25.7268
783,25.7264
784,25.7259
785,25.7255
786,25.725
787,25.7246
788,25.7242
789,25.7237
790,25.7233
791,25.7229
792,25.7224
793,25.722
794,25.7216
795,25.7211
796,25.7207
797,25.7203
798,25.7198
799,25.7194
800,25.719
801,25.7186
802,25.7182
803,25.7178
804,25.7174
805,25.717
806,25.7166
807,25.7162
808,25.7158
809,25.7154
810,25.715
811,25.7146
812,25.7142
813,25.7138
814,25.7134
815,25.713
816,25.7127
817,25.7123
818,25.7119
819,25.7115
820,25.7112
821,25.7108
822,25.7104
823,25.7101
824,25.7097
825,25.7093
826,25.709
827,25.7086
828,25.7082
829,25.7079
830,25.7075
831,25.7071
832,25.7068
833,25.7064
834,25.7061
835,25.7057
836,25.7054
837,25.705
838,25.7047
839,25.7043
840,25.704
841,25.7036
842,25.7033
843,25.7029
844,25.7026
845,25.7023
846,25.7019
847,25.7016
848,25.7013
849,25.701
850,25.7007
851,25.7003
852,25.7
853,25.6997
854,25.6994
855,25.6991
856,25.6988
857,25.6985
858,25.6982
859,25.6979
860,25.6976
861,25.6974
862,25.6971
863,25.6968
864,25.6965
865,25.6962
866,25.6959
867,25.6957
868,25.6954
869,25.6951
870,25.6948
871,25.6946
872,25.6943
873,25.694
874,25.6937
875,25.6935
876,25.6932
877,25.6929
878,25.6927
879,25.6924
880,25.6921
881,25.6919
882,25.6916
883,25.6913
884,25.6911
885,25.6908
886,25.6906
887,25.6903
888,25.69
889,25.6898
890,25.6895
891,25.6893
892,25.689
893,25.6888
894,25.6885
895,25.6883
896,25.688
897,25.6878
898,25.6876
899,25.6873
900,25.6871
901,25.6868
902,25.6866
903,25.6864
904,25.6861
905,25.6859
906,25.6857
907,25.6855
908,25.6852
909,25.685
910,25.6848
911,25.6846
912,25.6843
913,25.6841
914,25.6839
915,25.6837
916,25.6835
917,25.6833
918,25.683
919,25.6828
920,25.6826
921,25.6824
922,25.6822
923,25.682
924,25.6818
925,25.6816
926,25.6814
927,25.6812
928,25.681
929,25.6808
930,25.6806
931,25.6804
932,25.6802
933,25.68
934,25.6798
935,25.6797
936,25.6795
937,25.6793
938,25.6791
939,25.6789
940,25.6787
941,25.6786
942,25.6784
943,25.6782
944,25.678
945,25.6779
946,25.6777
947,25.6775
948,25.6774
949,25.6772
950,25.677
951,25.6769
952,25.6767
953,25.6765
954,25.6764
955,25.6762
956,25.676
957,25.6759
958,25.6757
959,25.6756
960,25.6754
961,25.6753
962,25.6751
963,25.675
964,25.6748
965,25.6747
966,25.6746
967,25.6744
968,25.6743
969,25.6741
970,25.674
971,25.6739
972,25.6737
973,25.6736
974,25.6734
975,25.6733
976,25.6732
977,25.6731
978,25.6729
979,25.6728
980,25.6727
981,25.6725
982,25.6724
983,25.6723
984,25.6722
985,25.6721
986,25.6719
987,25.6718
988,25.6717
989,25.6716
990,25.6715
991,25.6713
992,25.6712
993,25.6711
994,25.671
995,25.6709
996,25.6708
997,25.6707
998,25.6706
999,25.6704
1000,25.6703
1001,25.6702
1002,25.6701
1003,25.67
1004,25.6699
1005,25.6698
1006,25.6697
1007,25.6696
1008,25.6695
1009,25.6694
1010,25.6693
1011,25.6692
1012,25.6691
1013,25.669
1014,25.6689
1015,25.6688
1016,25.6687
1017,25.6686
1018,25.6686
1019,25.6685
1020,25.6684
1021,25.6683
1022,25.6682
1023,25.6681
1024,25.668
1025,25.6679
1026,25.6678
1027,25.6678
1028,25.6677
1029,25.6676
1030,25.6675
1031,25.6674
1032,25.6673
1033,25.6673
1034,25.6672
1035,25.6671
1036,25.667
1037,25.667
1038,25.6669
1039,25.6668
1040,25.6667
1041,25.6666
1042,25.6666
1043,25.6665
1044,25.6664
1045,25.6663
1046,25.6663
1047,25.6662
1048,25.6661
1049,25.6661
1050,25.666
1051,25.6659
1052,25.6658
1053,25.6658
1054,25.6657
1055,25.6656
1056,25.6656
1057,25.6655
1058,25.6654
1059,25.6654
1060,25.6653
1061,25.6652
1062,25.6652
1063,25.6651
1064,25.6651
1065,25.665
1066,25.6649
1067,25.6649
1068,25.6648
1069,25.6647
1070,25.6647
1071,25.6646
1072,25.6646
1073,25.6645
1074,25.6645
1075,25.6644
1076,25.6643
1077,25.6643
1078,25.6642
1079,25.6642
1080,25.6641
1081,25.6641
1082,25.664
1083,25.664
1084,25.6639
1085,25.6638
1086,25.6638
1087,25.6637
1088,25.6637
1089,25.6636
1090,25.6636
1091,25.6635
1092,25.6635
1093,25.6634
1094,25.6634
1095,25.6633
1096,25.6633
1097,25.6633
1098,25.6632
1099,25.6632
1100,25.6631
1101,25.6631
1102,25.663
1103,25.663
1104,25.6629
1105,25.6629
1106,25.6628
1107,25.6628
1108,25.6628
1109,25.6627
1110,25.6627
1111,25.6626
1112,25.6626
1113,25.6625
1114,25.6625
1115,25.6625
1116,25.6624
1117,25.6624
1118,25.6624
1119,25.6623
1120,25.6623
1121,25.6622
1122,25.6622
1123,25.6622
1124,25.6621
1125,25.6621
1126,25.6621
1127,25.662
1128,25.662
1129,25.6619
1130,25.6619
1131,25.6619
1132,25.6618
1133,25.6618
1134,25.6618
1135,25.6617
1136,25.6617
1137,25.6617
1138,25.6616
1139,25.6616
1140,25.6616
1141,25.6615
1142,25.6615
1143,25.6615
1144,25.6615
1145,25.6614
1146,25.6614
1147,25.6614
1148,25.6613
1149,25.6613
1150,25.6613
1151,25.6612
1152,25.6612
1153,25.6612
1154,25.6612
1155,25.6611
1156,25.6611
1157,25.6611
1158,25.6611
1159,25.661
1160,25.661
1161,25.661
1162,25.661
1163,25.6609
1164,25.6609
1165,25.6609
1166,25.6609
1167,25.6608
1168,25.6608
1169,25.6608
1170,25.6608
1171,25.6607
1172,25.6607
1173,25.6607
1174,25.6607
1175,25.6606
1176,25.6606
1177,25.6606
1178,25.6606
1179,25.6605
1180,25.6605
1181,25.6605
1182,25.6605
1183,25.6605
1184,25.6604
1185,25.6604
1186,25.6604
1187,25.6604
1188,25.6604
1189,25.6603
1190,25.6603
1191,25.6603
1192,25.6603
1193,25.6603
1194,25.6602
1195,25.6602
1196,25.6602
1197,25.6602
1198,25.6602
1199,25.6602
1200,25.6601
1201,25.6601
1202,25.6601
1203,25.6601
1204,25.6601
1205,25.66
1206,25.66
1207,25.66
1208,25.66
1209,25.66
1210,25.66
1211,25.6599
1212,25.6599
1213,25.6599
1214,25.6599
1215,25.6599
1216,25.6599
1217,25.6599
1218,25.6598
1219,25.6598
1220,25.6598
1221,25.6598
1222,25.6598
1223,25.6598
1224,25.6597
1225,25.6597
1226,25.6597
1227,25.6597
1228,25.6597
1229,25.6597
1230,25.6597
1231,25.6597
1232,25.6596
1233,25.6596
1234,25.6596
1235,25.6596
1236,25.6596
1237,25.6596
1238,25.6596
1239,25.6596
1240,25.6595
1241,25.6595
1242,25.6595
1243,25.6595
1244,25.6595
1245,25.6595
1246,25.6595
1247,25.6595
1248,25.6594
1249,25.6594
1250,25.6594
1251,25.6594
1252,25.6594
1253,25.6594
1254,25.6594
1255,25.6594
1256,25.6594
1257,25.6594
1258,25.6593
1259,25.6593
1260,25.6593
1261,25.6593
1262,25.6593
1263,25.6593
1264,25.6593
1265,25.6593
1266,25.6593
1267,25.6593
1268,25.6592
1269,25.6592
1270,25.6592
1271,25.6592
1272,25.6592
1273,25.6592
1274,25.6592
1275,25.6592
1276,25.6592
1277,25.6592
1278,25.6592
1279,25.6591
1280,25.6591
1281,25.6591
1282,25.6591
1283,25.6591
1284,25.6591
1285,25.6591
1286,25.6591
1287,25.6591
1288,25.6591
1289,25.6591
1290,25.6591
1291,25.6591
1292,25.659
1293,25.659
1294,25.659
1295,25.659
1296,25.659
1297,25.659
1298,25.659
1299,25.659
1300,25.659
1301,25.659
1302,25.659
1303,25.659
1304,25.659
1305,25.659
1306,25.659
1307,25.6589
1308,25.6589
1309,25.6589
1310,25.6589
1311,25.6589
1312,25.6589
1313,25.6589
1314,25.6589
1315,25.6589
1316,25.6589
1317,25.6589
1318,25.6589
1319,25.6589
1320,25.6589
1321,25.6589
1322,25.6589
1323,25.6589
1324,25.6588
1325,25.6588
1326,25.6588
1327,25.6588
1328,25.6588
1329,25.6588
1330,25.6588
1331,25.6588
1332,25.6588
1333,25.6588
1334,25.6588
1335,25.6588
1336,25.6588
1337,25.6588
1338,25.6588
1339,25.6588
1340,25.6588
1341,25.6588
1342,25.6588
1343,25.6588
1344,25.6588
1345,25.6587
1346,25.6587
1347,25.6587
1348,25.6587
1349,25.6587
1350,25.6587
1351,25.6587
1352,25.6587
1353,25.6587
1354,25.6587
1355,25.6587
1356,25.6587
1357,25.6587
1358,25.6587
1359,25.6587
1360,25.6587
1361,25.6587
1362,25.6587
1363,25.6587
1364,25.6587
1365,25.6587
1366,25.6587
1367,25.6587
1368,25.6587
1369,25.6587
1370,25.6587
1371,25.6587
1372,25.6586
1373,25.6586
1374,25.6586
1375,25.6586
1376,25.6586
1377,25.6586
1378,25.6586
1379,25.6586
1380,25.6586
1381,25.6586
1382,25.6586
1383,25.6586
1384,25.6586
1385,25.6586
1386,25.6586
1387,25.6586
1388,25.6586
1389,25.6586
1390,25.6586
1391,25.6586
1392,25.6586
1393,25.6586
1394,25.6586
1395,25.6586
1396,25.6586
1397,25.6586
1398,25.6586
1399,25.6586
1400,25.6586
1401,25.6586
1402,25.6586
1403,25.6586
1404,25.6586
1405,25.6586
1406,25.6586
1407,25.6586
1408,25.6586
1409,25.6585
1410,25.6585
1411,25.6585
1412,25.6585
1413,25.6585
1414,25.6585
1415,25.6585
1416,25.6585
1417,25.6585
1418,25.6585
1419,25.6585
1420,25.6585
1421,25.6585
1422,25.6585
1423,25.6585
1424,25.6585
1425,25.6585
1426,25.6585
1427,25.6585
1428,25.6585
1429,25.6585
1430,25.6585
1431,25.6585
1432,25.6585
1433,25.6585
1434,25.6585
1435,25.6585
1436,25.6585
1437,25.6585
1438,25.6585
1439,25.6585
1440,25.6585
1441,25.6585
1442,25.6585
1443,25.6585
1444,25.6585
1445,25.6585
1446,25.6585
1447,25.6585
1448,25.6585
1449,25.6585
1450,25.6585
1451,25.6585
1452,25.6585
1453,25.6585
1454,25.6585
1455,25.6585
1456,25.6585
1457,25.6585
1458,25.6585
1459,25.6585
1460,25.6585
1461,25.6585
1462,25.6585
1463,25.6585
1464,25.6585
1465,25.6585
1466,25.6585
1467,25.6585
1468,25.6585
1469,25.6585
1470,25.6585
1471,25.6584
1472,25.6584
1473,25.6584
1474,25.6584
1475,25.6584
1476,25.6584
1477,25.6584
1478,25.6584
1479,25.6584
1480,25.6584
1481,25.6584
1482,25.6584
1483,25.6584
1484,25.6584
1485,25.6584
1486,25.6584
1487,25.6584
1488,25.6584
1489,25.6584
1490,25.6584
1491,25.6584
1492,25.6584
1493,25.6584
1494,25.6584
1495,25.6584
1496,25.6584
1497,25.6584
1498,25.6584
1499,25.6584
1500,25.6584
1501,25.6584
1502,25.6584
1503,25.6584
1504,25.6584
1505,25.6584
1506,25.6584
1507,25.6584
1508,25.6584
1509,25.6584
1510,25.6584
1511,25.6584
1512,25.6584
1513,25.6584
1514,25.6584
1515,25.6584
1516,25.6584
1517,25.6584
1518,25.6584
1519,25.6584
1520,25.6584
1521,25.6584
1522,25.6584
1523,25.6584
1524,25.6584
1525,25.6584
1526,25.6584
1527,25.6584
1528,25.6584
1529,25.6584
1530,25.6584
1531,25.6584
1532,25.6584
1533,25.6584
1534,25.6584
1535,25.6584
1536,25.6584
1537,25.6584
1538,25.6584
1539,25.6584
1540,25.6584
1541,25.6584
1542,25.6584
1543,25.6584
1544,25.6584
1545,25.6584
1546,25.6584
1547,25.6584
1548,25.6584
1549,25.6584
1550,25.6584
1551,25.6584
1552,25.6584
1553,25.6584
1554,25.6584
1555,25.6584
1556,25.6584
1557,25.6584
1558,25.6584
1559,25.6584
1560,25.6584
1561,25.6584
1562,25.6584
1563,25.6584
1564,25.6584
1565,25.6584
1566,25.6584
1567,25.6584
1568,25.6584
1569,25.6584
1570,25.6584
1571,25.6584
1572,25.6584
1573,25.6584
1574,25.6584
1575,25.6584
1576,25.6584
1577,25.6584
1578,25.6584
1579,25.6584
1580,25.6584
1581,25.6584
1582,25.6584
1583,25.6584
1584,25.6584
1585,25.6584
1586,25.6584
1587,25.6584
1588,25.6584
1589,25.6584
1590,25.6584
1591,25.6584
1592,25.6584
1593,25.6584
1594,25.6584
1595,25.6584
1596,25.6584
1597,25.6584
1598,25.6584
1599,25.6584
1600,25.6584
1601,25.6584
1602,25.6584
1603,25.6584
1604,25.6584
1605,25.6584
1606,25.6584
1607,25.6584
1608,25.6584
1609,25.6584
1610,25.6584
1611,25.6584
1612,25.6584
1613,25.6584
1614,25.6584
1615,25.6584
1616,25.6584
1617,25.6584
1618,25.6584
1619,25.6584
1620,25.6584
1621,25.6584
1622,25.6584
1623,25.6584
1624,25.6584
1625,25.6584
1626,25.6584
1627,25.6584
1628,25.6584
1629,25.6584
1630,25.6584
1631,25.6584
1632,25.6584
1633,25.6584
1634,25.6584
1635,25.6584
1636,25.6584
1637,25.6584
1638,25.6584
