step,railRevenue
0,407.938
1,361.284
2,341.426
3,328.646
4,319.357
5,312.074
6,306.039
7,300.891
8,296.426
9,292.503
10,289.022
11,285.893
12,283.066
13,280.502
14,278.167
15,276.033
16,274.077
17,272.279
18,270.622
19,269.091
20,267.674
21,266.36
22,265.138
23,264
24,262.939
25,261.949
26,261.022
27,260.153
28,259.339
29,258.574
30,257.856
31,257.179
32,256.542
33,255.941
34,255.374
35,254.839
36,254.332
37,253.854
38,253.4
39,252.971
40,252.564
41,252.178
42,251.811
43,251.463
44,251.133
45,250.818
46,250.52
47,250.235
48,249.965
49,249.707
50,249.462
51,249.228
52,249.005
53,248.792
54,248.589
55,248.396
56,248.211
57,248.035
58,247.866
59,247.706
60,247.552
61,247.405
62,247.264
63,247.13
64,247.002
65,246.879
66,246.761
67,246.649
68,246.541
69,246.438
70,246.339
71,246.244
72,246.154
73,246.067
74,245.984
75,245.904
76,245.828
77,245.755
78,245.685
79,245.617
80,245.553
81,245.491
82,245.431
83,245.374
84,245.32
85,245.267
86,245.217
87,245.169
88,245.122
89,245.077
90,245.034
91,244.992
92,244.952
93,244.913
94,244.876
95,244.84
96,244.806
97,244.773
98,244.741
99,244.71
100,244.681
101,244.653
102,244.626
103,244.601
104,244.576
105,244.552
106,244.529
107,244.507
108,244.486
109,244.466
110,244.446
111,244.427
112,244.409
113,244.392
114,244.375
115,244.359
116,244.344
117,244.329
118,244.314
119,244.3
120,244.286
121,244.273
122,244.259
123,244.246
124,244.234
125,244.221
126,244.209
127,244.197
128,244.186
129,244.175
130,244.164
131,244.153
132,244.143
133,244.132
134,244.122
135,244.113
136,244.103
137,244.094
138,244.085
139,244.076
140,244.067
141,244.059
142,244.051
143,244.043
144,244.035
145,244.027
146,244.02
147,244.013
148,244.006
149,243.999
150,243.992
151,243.985
152,243.979
153,243.972
154,243.966
155,243.96
156,243.954
157,243.949
158,243.943
159,243.938
160,243.932
161,243.927
162,243.922
163,243.917
164,243.912
165,243.907
166,243.903
167,243.898
168,243.894
169,243.89
170,243.885
171,243.881
172,243.877
173,243.873
174,243.869
175,243.866
176,243.862
177,243.859
178,243.855
179,243.852
180,243.848
181,243.845
182,243.842
183,243.839
184,243.836
185,243.833
186,243.83
187,243.827
188,243.824
189,243.821
190,243.819
191,243.816
192,243.814
193,243.811
194,243.809
195,243.806
196,243.804
197,243.802
198,243.8
199,243.797
200,243.795
201,243.793
202,243.791
203,243.789
204,243.787
205,243.785
206,243.783
207,243.782
208,243.78
209,243.778
210,243.776
211,243.775
212,243.773
213,243.771
214,243.77
215,243.768
216,243.767
217,243.765
218,243.764
219,243.762
220,243.761
221,243.76
222,243.758
223,243.757
224,243.756
225,243.755
226,243.753
227,243.752
228,243.751
229,243.75
230,243.749
231,243.748
232,243.747
233,243.745
234,243.744
235,243.743
236,243.742
237,243.741
238,243.74
239,243.739
240,243.739
241,243.738
242,243.737
243,243.736
244,243.735
245,243.734
246,243.733
247,243.733
248,243.732
249,243.731
250,243.73
251,243.729
252,243.729
253,243.728
254,243.727
255,243.727
256,243.726
257,243.725
258,243.724
259,243.724
260,243.723
261,243.723
262,243.722
263,243.721
264,243.721
265,243.72
266,243.72
267,243.719
268,243.718
269,243.718
270,243.717
271,243.717
272,243.716
273,243.716
274,243.715
275,243.715
276,243.714
277,243.714
278,243.713
279,243.713
280,243.712
281,243.712
282,243.711
283,243.711
284,243.71
285,243.71
286,243.709
287,243.709
288,243.709
289,243.708
290,243.708
291,243.707
292,243.707
293,243.707
294,243.706
295,243.706
296,243.705
297,243.705
298,243.705
299,243.704
300,243.704
301,243.704
302,243.703
303,243.703
304,243.703
305,243.702
306,243.702
307,243.702
308,243.701
309,243.701
310,243.701
311,243.7
312,243.7
313,243.7
314,243.699
315,243.699
316,243.699
317,243.698
318,243.698
319,243.698
320,243.697
321,243.697
322,243.697
323,243.697
324,243.696
325,243.696
326,243.696
327,243.695
328,243.695
329,243.695
330,243.695
331,243.694
332,243.694
333,243.694
334,243.694
335,243.693
336,243.693
337,243.693
338,243.693
339,243.692
340,243.692
341,243.692
342,243.692
343,243.691
344,243.691
345,243.691
346,243.691
347,243.69
348,243.69
349,243.69
350,243.69
351,243.69
352,243.689
353,243.689
354,243.689
355,243.689
356,243.688
357,243.688
358,243.688
359,243.688
360,243.688
361,243.687
362,243.687
363,243.687
364,243.687
365,243.686
366,243.686
367,243.686
368,243.686
369,243.686
370,243.685
371,243.685
372,243.685
373,243.685
374,243.685
375,243.684
376,243.684
377,243.684
378,243.684
379,243.684
380,243.683
381,243.683
382,243.683
383,243.683
384,243.683
385,243.683
386,243.682
387,243.682
388,243.682
389,243.682
390,243.682
391,243.681
392,243.681
393,243.681
394,243.681
395,243.681
396,243.681
397,243.68
398,243.68
399,243.68
400,243.68
401,243.68
402,243.679
403,243.679
404,243.679
405,243.679
406,243.679
407,243.679
408,243.678
409,243.678
410,243.678
411,243.678
412,243.678
413,243.678
414,243.677
415,243.677
416,243.677
417,243.677
418,243.677
419,243.677
420,243.676
421,243.676
422,243.676
423,243.676
424,243.676
425,243.676
426,243.676
427,243.675
428,243.675
429,243.675
430,243.675
431,243.675
432,243.675
433,243.674
434,243.674
435,243.674
436,243.674
437,243.674
438,243.674
439,243.674
440,243.673
441,243.673
442,243.673
443,243.673
444,243.673
445,243.673
446,243.673
447,243.672
448,243.672
449,243.672
450,243.672
451,243.672
452,243.672
453,243.672
454,243.671
455,243.671
456,243.671
457,243.671
458,243.671
459,243.671
460,243.671
461,243.67
462,243.67
463,243.67
464,243.67
465,243.67
466,243.67
467,243.67
468,243.67
469,243.669
470,243.669
471,243.669
472,243.669
473,243.669
474,243.669
475,243.669
476,243.668
477,243.668
478,243.668
479,243.668
480,243.668
481,243.668
482,243.668
483,243.668
484,243.667
485,243.667
486,243.667
487,243.667
488,243.667
489,243.667
490,243.667
491,243.667
492,243.666
493,243.666
494,243.666
495,243.666
496,243.666
497,243.666
498,243.666
499,243.666
500,243.666
