step,railCost
0,37.2893
1,35.9026
2,35.2394
3,34.7864
4,34.4432
5,34.1666
6,33.9341
7,33.7341
8,33.5596
9,33.4057
10,33.2689
11,33.1459
12,33.0349
13,32.9343
14,32.8427
15,32.7592
16,32.6826
17,32.6123
18,32.5476
19,32.4879
20,32.4327
21,32.3816
22,32.3341
23,32.2899
24,32.2487
25,32.2103
26,32.1744
27,32.1408
28,32.1094
29,32.0798
30,32.0521
31,32.026
32,32.0015
33,31.9784
34,31.9566
35,31.936
36,31.9165
37,31.8982
38,31.8808
39,31.8643
40,31.8487
41,31.8339
42,31.8199
43,31.8066
44,31.794
45,31.782
46,31.7705
47,31.7597
48,31.7494
49,31.7395
50,31.7302
51,31.7212
52,31.7127
53,31.7046
54,31.6969
55,31.6895
56,31.6825
57,31.6757
58,31.6693
59,31.6632
60,31.6573
61,31.6517
62,31.6464
63,31.6412
64,31.6363
65,31.6316
66,31.6272
67,31.6229
68,31.6188
69,31.6148
70,31.611
71,31.6074
72,31.604
73,31.6006
74,31.5975
75,31.5944
76,31.5915
77,31.5887
78,31.586
79,31.5834
80,31.5809
81,31.5785
82,31.5763
83,31.5741
84,31.572
85,31.5699
86,31.568
87,31.5661
88,31.5643
89,31.5626
90,31.5609
91,31.5593
92,31.5577
93,31.5562
94,31.5548
95,31.5534
96,31.5521
97,31.5508
98,31.5496
99,31.5484
100,31.5473
101,31.5462
102,31.5451
103,31.5441
104,31.5431
105,31.5422
106,31.5413
107,31.5404
108,31.5396
109,31.5388
110,31.538
111,31.5373
112,31.5366
113,31.5359
114,31.5352
115,31.5346
116,31.5339
117,31.5333
118,31.5327
119,31.5322
120,31.5316
121,31.531
122,31.5305
123,31.53
124,31.5295
125,31.529
126,31.5285
127,31.528
128,31.5275
129,31.5271
130,31.5266
131,31.5262
132,31.5257
133,31.5253
134,31.5249
135,31.5245
136,31.5241
137,31.5237
138,31.5233
139,31.523
140,31.5226
141,31.5223
142,31.5219
143,31.5216
144,31.5212
145,31.5209
146,31.5206
147,31.5203
148,31.52
149,31.5197
150,31.5194
151,31.5191
152,31.5188
153,31.5186
154,31.5183
155,31.518
156,31.5178
157,31.5175
158,31.5173
159,31.5171
160,31.5168
161,31.5166
162,31.5164
163,31.5161
164,31.5159
165,31.5157
166,31.5155
167,31.5153
168,31.5151
169,31.5149
170,31.5147
171,31.5145
172,31.5144
173,31.5142
174,31.514
175,31.5138
176,31.5137
177,31.5135
178,31.5133
179,31.5132
180,31.513
181,31.5129
182,31.5127
183,31.5126
184,31.5124
185,31.5123
186,31.5121
187,31.512
188,31.5119
189,31.5117
190,31.5116
191,31.5115
192,31.5114
193,31.5112
194,31.5111
195,31.511
196,31.5109
197,31.5108
198,31.5107
199,31.5105
200,31.5104
201,31.5103
202,31.5102
203,31.5101
204,31.51
205,31.5099
206,31.5098
207,31.5097
208,31.5096
209,31.5095
210,31.5095
211,31.5094
212,31.5093
213,31.5092
214,31.5091
215,31.509
216,31.5089
217,31.5089
218,31.5088
219,31.5087
220,31.5086
221,31.5085
222,31.5085
223,31.5084
224,31.5083
225,31.5083
226,31.5082
227,31.5081
228,31.508
229,31.508
230,31.5079
231,31.5078
232,31.5078
233,31.5077
234,31.5077
235,31.5076
236,31.5075
237,31.5075
238,31.5074
239,31.5074
240,31.5073
241,31.5072
242,31.5072
243,31.5071
244,31.5071
245,31.507
246,31.507
247,31.5069
248,31.5069
249,31.5068
250,31.5068
251,31.5067
252,31.5067
253,31.5066
254,31.5066
255,31.5065
256,31.5065
257,31.5064
258,31.5064
259,31.5063
260,31.5063
261,31.5062
262,31.5062
263,31.5062
264,31.5061
265,31.5061
266,31.506
267,31.506
268,31.506
269,31.5059
270,31.5059
271,31.5058
272,31.5058
273,31.5058
274,31.5057
275,31.5057
276,31.5056
277,31.5056
278,31.5056
279,31.5055
280,31.5055
281,31.5055
282,31.5054
283,31.5054
284,31.5054
285,31.5053
286,31.5053
287,31.5053
288,31.5052
289,31.5052
290,31.5052
291,31.5051
292,31.5051
293,31.5051
294,31.505
295,31.505
296,31.505
297,31.5049
298,31.5049
299,31.5049
300,31.5048
301,31.5048
302,31.5048
303,31.5048
304,31.5047
305,31.5047
306,31.5047
307,31.5046
308,31.5046
309,31.5046
310,31.5046
311,31.5045
312,31.5045
313,31.5045
314,31.5044
315,31.5044
316,31.5044
317,31.5044
318,31.5043
319,31.5043
320,31.5043
321,31.5043
322,31.5042
323,31.5042
324,31.5042
325,31.5042
326,31.5041
327,31.5041
328,31.5041
329,31.5041
330,31.504
331,31.504
332,31.504
333,31.504
334,31.504
335,31.5039
336,31.5039
337,31.5039
338,31.5039
339,31.5038
340,31.5038
341,31.5038
342,31.5038
343,31.5037
344,31.5037
345,31.5037
346,31.5037
347,31.5037
348,31.5036
349,31.5036
350,31.5036
351,31.5036
352,31.5036
353,31.5035
354,31.5035
355,31.5035
356,31.5035
357,31.5035
358,31.5034
359,31.5034
360,31.5034
361,31.5034
362,31.5034
363,31.5033
364,31.5033
365,31.5033
366,31.5033
367,31.5033
368,31.5032
369,31.5032
370,31.5032
371,31.5032
372,31.5032
373,31.5031
374,31.5031
375,31.5031
376,31.5031
377,31.5031
378,31.5031
379,31.503
380,31.503
381,31.503
382,31.503
383,31.503
384,31.5029
385,31.5029
386,31.5029
387,31.5029
388,31.5029
389,31.5029
390,31.5028
391,31.5028
392,31.5028
393,31.5028
394,31.5028
395,31.5028
396,31.5027
397,31.5027
398,31.5027
399,31.5027
400,31.5027
401,31.5027
402,31.5026
403,31.5026
404,31.5026
405,31.5026
406,31.5026
407,31.5026
408,31.5026
409,31.5025
410,31.5025
411,31.5025
412,31.5025
413,31.5025
414,31.5025
415,31.5024
416,31.5024
417,31.5024
418,31.5024
419,31.5024
420,31.5024
421,31.5024
422,31.5023
423,31.5023
424,31.5023
425,31.5023
426,31.5023
427,31.5023
428,31.5023
429,31.5022
430,31.5022
431,31.5022
432,31.5022
433,31.5022
434,31.5022
435,31.5022
436,31.5021
437,31.5021
438,31.5021
439,31.5021
440,31.5021
441,31.5021
442,31.5021
443,31.5021
444,31.502
445,31.502
446,31.502
447,31.502
448,31.502
449,31.502
450,31.502
451,31.502
452,31.5019
453,31.5019
454,31.5019
455,31.5019
456,31.5019
457,31.5019
458,31.5019
459,31.5019
460,31.5018
461,31.5018
462,31.5018
463,31.5018
464,31.5018
465,31.5018
466,31.5018
467,31.5018
468,31.5017
469,31.5017
470,31.5017
471,31.5017
472,31.5017
473,31.5017
474,31.5017
475,31.5017
476,31.5017
477,31.5016
478,31.5016
479,31.5016
480,31.5016
481,31.5016
482,31.5016
483,31.5016
484,31.5016
485,31.5016
486,31.5015
487,31.5015
488,31.5015
489,31.5015
490,31.5015
491,31.5015
492,31.5015
493,31.5015
494,31.5015
495,31.5014
496,31.5014
497,31.5014
498,31.5014
499,31.5014
500,31.5014
