step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,49.9826,29.8853,29.8853,59.7288,59.9826,3,3,17.5041,7.50408,3,17.5041,7.50408,46.3475,36.3475,26.3475
1,42.3765,33.2838,33.2838,54.1024,52.3765,3.04755,3.04755,19.9181,9.91813,3.04755,19.9181,9.91813,39.7367,29.7367,19.7367
2,39.0273,34.558,34.558,51.6129,49.0273,3.13294,3.13294,20.7521,10.7521,3.13294,20.7521,10.7521,36.807,26.807,16.807
3,36.9847,35.1424,35.1424,49.9851,46.9847,3.23205,3.23205,21.1213,11.1213,3.23205,21.1213,11.1213,34.9641,24.9641,14.9641
4,35.6494,35.343,35.343,48.8193,45.6494,3.33708,3.33708,21.2335,11.2335,3.33708,21.2335,11.2335,33.7098,23.7098,13.7098
5,34.7306,35.3246,35.3246,47.9287,44.7306,3.44458,3.44458,21.2004,11.2004,3.44458,21.2004,11.2004,32.8045,22.8045,12.8045
6,34.0403,35.2093,35.2093,47.2085,44.0403,3.55262,3.55262,21.1007,11.1007,3.55262,21.1007,11.1007,32.0999,22.0999,12.0999
7,33.498,35.0444,35.0444,46.6076,43.498,3.65986,3.65986,20.9664,10.9664,3.65986,20.9664,10.9664,31.5296,21.5296,11.5296
8,33.0638,34.8497,34.8497,46.0959,43.0638,3.76537,3.76537,20.8121,10.8121,3.76537,20.8121,10.8121,31.0583,21.0583,11.0583
9,32.7103,34.6384,34.6384,45.653,42.7103,3.86855,3.86855,20.6474,10.6474,3.86855,20.6474,10.6474,30.662,20.662,10.662
10,32.418,34.4196,34.4196,45.2645,42.418,3.96898,3.96898,20.4787,10.4787,3.96898,20.4787,10.4787,30.3235,20.3235,10.3235
11,32.1679,34.2035,34.2035,44.9145,42.1679,4.06642,4.06642,20.3143,10.3143,4.06642,20.3143,10.3143,30.0253,20.0253,10.0253
12,31.9517,33.9924,33.9924,44.5972,41.9517,4.16066,4.16066,20.1555,10.1555,4.16066,20.1555,10.1555,29.7604,19.7604,9.76036
13,31.7638,33.7875,33.7875,44.3079,41.7638,4.25159,4.25159,20.003,10.003,4.25159,20.003,10.003,29.5235,19.5235,9.52346
14,31.5994,33.5896,33.5896,44.0432,41.5994,4.33916,4.33916,19.8569,9.85687,4.33916,19.8569,9.85687,29.3105,19.3105,9.31045
15,31.4546,33.3994,33.3994,43.8001,41.4546,4.42339,4.42339,19.7173,9.71729,4.42339,19.7173,9.71729,29.1179,19.1179,9.11792
16,31.3265,33.2171,33.2171,43.5759,41.3265,4.5043,4.5043,19.5842,9.58423,4.5043,19.5842,9.58423,28.9431,18.9431,8.94306
17,31.2123,33.0427,33.0427,43.3687,41.2123,4.58196,4.58196,19.4576,9.45758,4.58196,19.4576,9.45758,28.7836,18.7836,8.78356
18,31.1102,32.8763,32.8763,43.1766,41.1102,4.65645,4.65645,19.3372,9.33715,4.65645,19.3372,9.33715,28.6375,18.6375,8.63749
19,31.0184,32.7176,32.7176,42.9981,41.0184,4.72787,4.72787,19.2227,9.22274,4.72787,19.2227,9.22274,28.5032,18.5032,8.50323
20,30.9353,32.5666,32.5666,42.8319,40.9353,4.79632,4.79632,19.1141,9.11411,4.79632,19.1141,9.11411,28.3794,18.3794,8.37941
21,30.86,32.4229,32.4229,42.6767,40.86,4.86189,4.86189,19.011,9.01101,4.86189,19.011,9.01101,28.2649,18.2649,8.26488
22,30.7913,32.2862,32.2862,42.5317,40.7913,4.92469,4.92469,18.9132,8.91317,4.92469,18.9132,8.91317,28.1587,18.1587,8.15865
23,30.7284,32.1564,32.1564,42.396,40.7284,4.98484,4.98484,18.8203,8.82033,4.98484,18.8203,8.82033,28.0599,18.0599,8.05986
24,30.6706,32.0331,32.0331,42.2687,40.6706,5.04244,5.04244,18.7322,8.73224,5.04244,18.7322,8.73224,27.9678,17.9678,7.96778
25,30.6173,31.9161,31.9161,42.1492,40.6173,5.09758,5.09758,18.6486,8.64865,5.09758,18.6486,8.64865,27.8818,17.8818,7.88178
26,30.568,31.8049,31.8049,42.0369,40.568,5.15039,5.15039,18.5693,8.56931,5.15039,18.5693,8.56931,27.8013,17.8013,7.80129
27,30.5223,31.6993,31.6993,41.9312,40.5223,5.20094,5.20094,18.494,8.49398,5.20094,18.494,8.49398,27.7258,17.7258,7.72584
