step,sumCost
0,113.939
1,102.079
2,97.7712
3,95.3354
4,93.6821
5,92.4231
6,91.4023
7,90.5483
8,89.8193
9,89.1888
10,88.6384
11,88.1548
12,87.7282
13,87.3504
14,87.0149
15,86.7162
16,86.4495
17,86.211
18,85.9973
19,85.8054
20,85.633
21,85.4777
22,85.3378
23,85.2114
24,85.0973
25,84.994
26,84.9004
27,84.8156
28,84.7387
29,84.6687
30,84.6052
31,84.5473
32,84.4946
33,84.4466
34,84.4028
35,84.3628
36,84.3262
37,84.2928
38,84.2622
39,84.2342
40,84.2085
41,84.185
42,84.1633
43,84.1435
44,84.1252
45,84.1085
46,84.093
47,84.0788
48,84.0657
49,84.0536
50,84.0424
51,84.0321
52,84.0225
53,84.0137
54,84.0055
55,83.998
56,83.9909
57,83.9844
58,83.9784
59,83.9727
60,83.9675
61,83.9626
62,83.9581
63,83.9538
64,83.9499
65,83.9462
66,83.9427
67,83.9395
68,83.9364
69,83.9336
70,83.9309
71,83.9284
72,83.926
73,83.9237
74,83.9216
75,83.9196
76,83.9178
77,83.916
78,83.9143
79,83.9127
80,83.9112
81,83.9097
82,83.9083
83,83.907
84,83.9058
85,83.9046
86,83.9034
87,83.9023
88,83.9013
89,83.9002
90,83.8993
91,83.8983
92,83.8974
93,83.8966
94,83.8957
95,83.8949
96,83.8942
97,83.8934
98,83.8927
99,83.892
100,83.8913
101,83.8906
102,83.89
103,83.8893
104,83.8887
105,83.8881
106,83.8875
107,83.887
108,83.8864
109,83.8859
110,83.8853
111,83.8848
112,83.8843
113,83.8838
114,83.8833
115,83.8828
116,83.8824
117,83.8819
118,83.8815
119,83.881
120,83.8806
121,83.8802
122,83.8798
123,83.8794
124,83.879
125,83.8786
126,83.8782
127,83.8778
128,83.8775
129,83.8771
130,83.8767
131,83.8764
132,83.876
133,83.8757
134,83.8754
135,83.875
136,83.8747
137,83.8744
138,83.8741
139,83.8738
140,83.8735
141,83.8732
142,83.8729
143,83.8726
144,83.8723
145,83.872
146,83.8718
147,83.8715
148,83.8712
149,83.871
150,83.8707
151,83.8704
152,83.8702
153,83.8699
154,83.8697
155,83.8695
156,83.8692
157,83.869
158,83.8688
159,83.8685
160,83.8683
161,83.8681
162,83.8679
163,83.8677
164,83.8674
165,83.8672
166,83.867
167,83.8668
168,83.8666
169,83.8664
170,83.8662
171,83.866
172,83.8658
173,83.8657
174,83.8655
175,83.8653
176,83.8651
177,83.8649
178,83.8648
179,83.8646
180,83.8644
181,83.8642
182,83.8641
183,83.8639
184,83.8637
185,83.8636
186,83.8634
187,83.8633
188,83.8631
189,83.863
190,83.8628
191,83.8627
