step,sumCost
0,117.5
1,105.294
2,94.0257
3,83.6948
4,74.3014
5,65.8455
6,58.3271
7,51.7462
8,46.1028
9,41.3969
10,37.6285
11,34.7976
12,32.9042
13,31.9483
14,31.9299
15,32.849
16,34.7056
17,37.4997
18,41.2313
19,45.9004
20,51.507
21,107.344
22,96.0754
23,85.7445
24,76.3511
25,67.8952
26,60.3768
27,53.7959
28,48.1525
29,43.4466
30,39.6782
31,36.8473
32,34.9539
33,33.998
34,33.9796
35,34.8987
36,36.7553
37,39.5494
38,43.281
39,47.9501
40,53.5567
41,98.125
42,87.7941
43,78.4007
44,69.9448
45,62.4264
46,55.8455
47,50.2021
48,45.4962
49,41.7278
50,38.8969
51,37.0035
52,36.0476
53,36.0292
54,36.9483
55,38.8049
56,41.599
57,45.3306
58,49.9997
59,55.6063
60,89.8438
61,80.4504
62,71.9945
63,64.4761
64,57.8952
65,52.2518
66,47.5459
67,43.7775
68,40.9466
69,39.0532
70,38.0973
71,38.0789
72,38.998
73,40.8546
74,43.6487
75,47.3803
76,52.0494
77,57.656
78,82.5
79,74.0441
80,66.5257
81,59.9448
82,54.3014
83,49.5955
84,45.8271
85,42.9962
86,41.1028
87,40.1469
88,40.1285
89,41.0476
90,42.9042
91,45.6983
92,49.4299
93,54.099
94,59.7056
95,76.0938
96,68.5754
97,61.9945
98,56.3511
99,51.6452
100,47.8768
101,45.0459
102,43.1525
103,42.1966
104,42.1782
105,43.0973
106,44.9539
107,47.748
108,51.4796
109,56.1487
110,61.7553
111,70.625
112,64.0441
113,58.4007
114,53.6948
115,49.9264
116,47.0955
117,45.2021
118,44.2462
119,44.2278
120,45.1469
121,47.0035
122,49.7976
123,53.5292
124,58.1983
125,63.8049
126,66.0938
127,60.4504
128,55.7445
129,51.9761
130,49.1452
131,47.2518
132,46.2959
133,46.2775
134,47.1966
135,49.0532
136,51.8473
137,55.5789
138,60.248
139,65.8546
140,62.5
141,57.7941
142,54.0257
143,51.1948
144,49.3014
145,48.3455
146,48.3271
147,49.2462
148,51.1028
149,53.8969
150,57.6285
151,62.2976
152,67.9042
153,59.8438
154,56.0754
155,53.2445
156,51.3511
157,50.3952
158,50.3768
159,51.2959
160,53.1525
161,55.9466
162,59.6782
163,64.3473
164,69.9539
165,58.125
166,55.2941
167,53.4007
168,52.4448
169,52.4264
170,53.3455
171,55.2021
172,57.9962
173,61.7278
174,66.3969
175,72.0035
176,57.3438
177,55.4504
178,54.4945
179,54.4761
180,55.3952
181,57.2518
182,60.0459
183,63.7775
184,68.4466
185,74.0532
186,57.5
187,56.5441
188,56.5257
189,57.4448
190,59.3014
191,62.0955
192,65.8271
193,70.4962
194,76.1028
195,58.5938
196,58.5754
197,59.4945
198,61.3511
199,64.1452
200,67.8768
201,72.5459
202,78.1525
203,60.625
204,61.5441
205,63.4007
206,66.1948
207,69.9264
208,74.5955
209,80.2021
210,63.5938
211,65.4504
212,68.2445
213,71.9761
214,76.6452
215,82.2518
216,67.5
217,70.2941
218,74.0257
219,78.6948
220,84.3014
221,72.3438
222,76.0754
223,80.7445
224,86.3511
225,78.125
226,82.7941
227,88.4007
228,84.8438
229,90.4504
230,92.5
