step,sumCost
0,60.6244
1,60.4517
2,60.2888
3,60.135
4,59.9898
5,59.8527
6,59.723
7,59.6005
8,59.4847
9,59.3751
10,59.2714
11,59.1733
12,59.0803
13,58.9923
14,58.9089
15,58.8299
16,58.755
17,58.684
18,58.6167
19,58.5528
20,58.4922
21,58.4347
22,58.3801
23,58.3282
24,58.279
25,58.2322
26,58.1878
27,58.1456
28,58.1054
29,58.0673
30,58.031
31,57.9965
32,57.9637
33,57.9325
34,57.9028
35,57.8746
36,57.8477
37,57.8221
38,57.7977
39,57.7745
40,57.7524
41,57.7313
42,57.7113
43,57.6922
44,57.674
45,57.6567
46,57.6401
47,57.6244
48,57.6093
49,57.595
50,57.5812
51,57.5679
52,57.5551
53,57.5429
54,57.5311
55,57.5198
56,57.5089
57,57.498
58,57.4877
59,57.4779
60,57.4684
61,57.4593
62,57.4505
63,57.4411
64,57.4317
65,57.4235
66,57.4157
67,57.4081
68,57.4008
69,57.3937
70,57.3869
71,57.3803
72,57.3739
73,57.3678
74,57.3618
75,57.356
76,57.3504
77,57.3429
78,57.3353
79,57.3253
80,57.3177
81,57.3076
82,57.3003
83,57.2928
84,57.2853
85,57.2749
86,57.2679
87,57.2609
88,57.2538
89,57.2468
90,57.2397
91,57.2326
92,57.2214
93,57.2097
94,57.1932
95,57.1812
96,57.1643
97,57.1526
98,57.1356
99,57.1241
100,57.1125
101,57.1006
102,57.0886
103,57.0764
104,57.064
105,57.0452
106,57.0254
107,56.9984
108,56.972
109,56.9535
110,56.9345
111,56.915
112,56.8872
113,56.8692
114,56.851
115,56.8326
116,56.814
117,56.7952
118,56.7673
119,56.7385
120,56.6982
121,56.6691
122,56.6289
123,56.6013
124,56.5629
125,56.5369
126,56.5106
127,56.4841
128,56.4573
129,56.4302
130,56.3896
131,56.3646
132,56.3396
133,56.3146
134,56.2895
135,56.2644
136,56.2394
137,56.2142
138,56.1891
139,56.164
140,56.1388
141,56.1136
142,56.0884
143,56.0631
144,56.0379
145,56.0126
146,55.9873
147,55.9619
148,55.9366
149,55.9112
150,55.8858
151,55.8416
152,55.7965
153,55.732
154,55.6897
155,55.6253
156,55.5852
157,55.5447
158,55.5037
159,55.4412
160,55.4061
161,55.3709
162,55.3355
163,55.2999
164,55.2642
165,55.2024
166,55.1394
167,55.1035
168,55.0675
169,55.0063
170,54.9441
171,54.8563
172,54.7993
173,54.7127
174,54.6538
175,54.5671
176,54.5108
177,54.454
178,54.3709
179,54.3151
180,54.2589
181,54.1716
182,54.1149
183,54.0578
184,54.0003
185,53.9129
186,53.8602
187,53.8074
188,53.7543
189,53.7011
190,53.6116
191,53.5537
192,53.4956
193,53.4372
194,53.3786
195,53.2846
196,53.227
197,53.1692
198,53.1112
199,53.053
200,52.9946
201,52.9021
202,52.8423
203,52.7824
204,52.7222
205,52.6619
206,52.6013
207,52.4988
208,52.4341
209,52.3691
210,52.3039
211,52.2385
212,52.1327
213,52.07
214,52.0072
215,51.9442
216,51.8811
217,51.7693
218,51.6955
219,51.6212
220,51.5466
221,51.4258
222,51.3476
223,51.2691
224,51.1474
225,51.0618
226,50.9757
227,50.8382
228,50.7413
229,50.5965
230,50.4967
231,50.4333
232,50.37
233,50.3068
234,50.2438
235,50.1809
236,50.1182
237,50.0556
238,49.9931
239,49.9308
240,49.8686
241,49.8065
242,49.7446
243,49.6828
244,49.6211
245,49.5002
246,49.3783
247,49.3016
248,49.1694
249,49.0876
250,49.0055
251,48.9233
252,48.7753
253,48.6694
254,48.563
255,48.3946
256,48.2734
257,48.2028
258,48.1324
259,48.0621
260,47.9919
261,47.8516
262,47.7537
263,47.6554
264,47.4907
265,47.3736
266,47.2559
267,47.1894
268,47.1233
269,47.0574
270,46.9919
271,46.9266
272,46.8616
273,46.7968
274,46.7324
275,46.6682
276,46.6043
277,46.5406
278,46.4772
279,46.4141
280,46.3513
281,46.2887
282,46.2264
283,46.1644
284,46.1026
285,46.0411
286,45.8975
287,45.7532
288,45.6553
289,45.4799
290,45.3566
291,45.2889
292,45.2215
293,45.1542
294,45.0872
295,45.0205
296,44.9539
297,44.8876
298,44.8215
299,44.7556
300,44.69
301,44.6245
302,44.5593
303,44.4039
304,44.2958
305,44.1873
306,43.9936
307,43.853
308,43.7691
309,43.6852
310,43.6014
311,43.5176
312,43.3391
313,43.2062
314,43.1223
315,43.0385
316,42.9547
317,42.871
318,42.6998
319,42.5842
320,42.4684
321,42.3945
322,42.3207
323,42.2472
324,42.1738
325,42.1007
326,42.0277
327,41.955
328,41.7833
329,41.6599
330,41.5362
331,41.4645
332,41.393
333,41.3218
334,41.2508
335,41.18
336,41.1095
337,41.0489
338,40.9893
339,40.93
340,40.871
341,40.8124
342,40.7541
343,40.6961
344,40.6385
345,40.5812
346,40.5242
347,40.4676
348,40.4113
349,40.3553
350,40.2996
351,40.2443
352,40.1892
353,40.1345
354,40.0801
355,40.026
356,39.9722
357,39.9188
358,39.8656
359,39.8127
360,39.7602
361,39.7079
362,39.656
363,39.6043
364,39.553
365,39.5019
366,39.4512
367,39.4007
368,39.3506
369,39.3007
370,39.2511
371,39.2018
372,39.1528
373,39.1041
374,39.0556
375,39.0075
376,38.9596
377,38.912
378,38.8647
379,38.8177
380,38.7709
381,38.7244
382,38.6782
383,38.6322
384,38.5866
385,38.5412
386,38.496
387,38.4512
388,38.4066
389,38.3622
390,38.3182
391,38.2743
392,38.2308
393,38.1875
394,38.1444
395,38.1017
396,38.0591
397,38.0169
398,37.9748
399,37.9331
400,37.8916
401,37.8503
402,37.8093
403,37.7685
404,37.728
405,37.6877
406,37.6476
407,37.6078
408,37.5683
409,37.529
410,37.4899
411,37.451
412,37.4124
413,37.374
414,37.3359
415,37.298
416,37.2603
417,37.2228
418,37.1856
419,37.1486
420,37.1119
421,37.0753
422,37.039
423,37.0029
424,36.967
425,36.9314
426,36.8959
427,36.8607
428,36.8257
429,36.791
430,36.7564
431,36.722
432,36.6879
433,36.654
434,36.6203
435,36.5868
436,36.5535
437,36.5204
438,36.4875
439,36.4548
440,36.4223
441,36.3901
442,36.358
443,36.3261
444,36.2945
445,36.263
446,36.2317
447,36.2007
448,36.1698
449,36.1391
450,36.1086
451,36.0783
452,36.0482
453,36.0183
454,35.9886
455,35.9591
456,35.9297
457,35.9006
458,35.8716
459,35.8428
460,35.8142
461,35.7858
462,35.7576
463,35.7295
464,35.7016
465,35.674
466,35.6464
467,35.6191
468,35.5919
469,35.565
470,35.5381
471,35.5115
472,35.485
473,35.4587
474,35.4326
475,35.4067
476,35.3809
477,35.3553
478,35.3298
479,35.3045
480,35.2794
481,35.2545
482,35.2297
483,35.205
484,35.1806
485,35.1563
486,35.1321
487,35.1081
488,35.0843
489,35.0606
490,35.0371
491,35.0138
492,34.9905
493,34.9675
494,34.9446
495,34.9218
496,34.8992
497,34.8768
498,34.8545
499,34.8324
500,34.8104
501,34.7885
502,34.7668
503,34.7452
504,34.7238
505,34.7025
506,34.6814
507,34.6604
508,34.6396
509,34.6189
510,34.5983
511,34.5779
512,34.5576
513,34.5374
514,34.5174
515,34.4975
516,34.4778
517,34.4582
518,34.4387
519,34.4193
520,34.4001
521,34.381
522,34.3621
523,34.3432
524,34.3245
525,34.306
526,34.2875
527,34.2692
528,34.251
529,34.2329
530,34.215
531,34.1972
532,34.1795
533,34.1619
534,34.1445
535,34.1271
536,34.1099
537,34.0928
538,34.0758
539,34.059
540,34.0422
541,34.0256
542,34.0091
543,33.9927
544,33.9764
545,33.9603
546,33.9442
547,33.9283
548,33.9124
549,33.8967
550,33.8811
551,33.8656
552,33.8502
553,33.8349
554,33.8197
555,33.8047
556,33.7897
557,33.7748
558,33.7601
559,33.7454
560,33.7309
561,33.7164
562,33.7021
563,33.6878
564,33.6737
565,33.6597
566,33.6457
567,33.6319
568,33.6181
569,33.6045
570,33.5909
571,33.5775
572,33.5641
573,33.5509
574,33.5377
575,33.5246
576,33.5116
577,33.4988
578,33.486
579,33.4733
580,33.4606
581,33.4481
582,33.4357
583,33.4233
584,33.4111
585,33.3989
586,33.3868
587,33.3749
588,33.363
589,33.3511
590,33.3394
591,33.3278
592,33.3162
593,33.3047
594,33.2933
595,33.282
596,33.2708
597,33.2596
598,33.2486
599,33.2376
600,33.2267
601,33.2158
602,33.2051
603,33.1944
604,33.1838
605,33.1733
606,33.1629
607,33.1525
608,33.1422
609,33.132
610,33.1219
611,33.1118
612,33.1018
613,33.0919
614,33.082
615,33.0723
616,33.0626
617,33.053
618,33.0434
619,33.0339
620,33.0245
621,33.0152
622,33.0059
623,32.9967
624,32.9875
625,32.9785
626,32.9695
627,32.9605
628,32.9516
629,32.9428
630,32.9341
631,32.9254
632,32.9168
633,32.9083
634,32.8998
635,32.8914
636,32.883
637,32.8747
638,32.8665
639,32.8583
640,32.8502
641,32.8422
642,32.8342
643,32.8262
644,32.8184
