step,railRevenue
0,402.497
1,329.187
2,284.387
3,259.536
4,245.277
5,237.02
6,246.942
7,243.498
8,240.814
9,239.001
10,237.87
11,237.181
12,236.783
13,251.584
14,251.523
15,251.619
16,266.856
17,267.218
18,267.808
19,268.561
20,269.355
21,270.157
22,270.948
23,271.713
24,272.44
25,273.125
26,273.768
27,274.368
28,289.929
29,290.451
30,291.114
31,306.894
32,307.64
33,308.51
34,309.351
35,325.16
36,325.937
37,326.814
38,342.651
39,343.444
40,344.307
41,360.111
42,360.857
43,376.638
44,377.345
45,378.06
46,393.688
47,394.234
48,409.764
49,410.203
50,410.611
51,425.926
52,426.158
53,426.353
54,426.466
55,426.507
56,441.484
57,441.406
58,441.3
59,441.143
60,440.94
61,440.698
62,440.424
63,455.121
64,454.794
65,454.457
66,454.111
67,453.744
68,453.361
69,452.964
70,452.558
71,467.144
72,466.724
73,481.306
74,480.888
75,495.474
76,495.061
77,494.651
78,494.241
79,508.832
80,508.425
81,508.022
82,507.622
83,507.225
84,506.833
85,506.446
86,506.064
87,520.687
88,520.317
89,534.954
90,549.597
91,549.248
92,548.906
93,548.57
94,563.241
95,562.918
96,562.602
97,562.293
98,561.99
99,561.694
100,576.404
101,576.121
102,590.844
103,605.574
104,605.309
105,605.051
106,604.798
107,619.551
108,619.31
109,619.074
110,618.844
111,618.619
112,618.399
113,633.184
114,632.974
115,647.769
116,647.568
117,662.372
118,662.181
119,676.994
120,676.81
121,676.631
122,676.456
123,676.285
124,676.117
125,690.953
126,690.793
127,690.635
128,690.482
129,690.331
130,690.184
131,690.04
132,689.898
133,689.76
134,689.624
135,689.492
136,689.361
137,689.234
138,689.109
139,688.987
140,688.866
141,688.749
142,688.633
143,688.52
144,688.409
145,703.3
146,703.193
147,718.088
148,717.985
149,732.885
150,732.785
151,732.688
152,732.593
153,747.499
154,747.407
155,747.316
156,747.228
157,747.14
158,747.055
159,761.971
160,761.888
161,761.807
162,761.727
163,776.648
164,776.571
165,791.495
166,791.421
167,806.347
168,806.275
169,821.204
170,821.135
171,821.066
172,835.999
173,835.932
174,835.867
175,850.803
176,850.739
177,850.677
178,850.616
179,865.556
180,865.496
181,865.438
182,865.381
183,865.324
184,880.268
185,880.213
186,880.159
187,895.106
188,895.054
189,895.002
190,894.951
191,894.901
192,909.852
193,909.803
194,909.755
195,924.708
196,924.661
197,924.615
198,924.57
199,924.525
200,939.482
201,939.438
202,939.395
203,939.353
204,939.312
205,939.271
206,954.231
207,954.191
208,954.151
209,954.113
210,969.074
211,969.037
212,969
213,983.963
214,983.927
215,983.891
216,998.856
217,998.821
218,1013.79
219,1013.75
220,1013.72
221,1013.69
222,1013.65
223,1013.62
224,1013.59
225,1013.56
226,1013.53
227,1013.5
228,1013.47
229,1013.44
230,1013.41
231,1013.38
232,1028.35
233,1028.32
234,1028.29
235,1043.27
236,1043.24
237,1043.21
238,1043.18
239,1043.16
240,1058.13
241,1058.11
242,1073.08
243,1073.06
244,1073.03
245,1073.01
246,1072.98
247,1072.96
248,1072.94
249,1072.91
250,1072.89
251,1087.87
252,1087.84
253,1087.82
254,1087.8
255,1102.78
256,1102.76
257,1102.73
258,1102.71
259,1102.69
260,1102.67
261,1102.65
262,1102.63
263,1102.61
264,1102.59
265,1102.57
266,1102.55
267,1102.53
268,1102.51
269,1102.5
270,1102.48
271,1102.46
272,1102.44
273,1102.42
274,1102.41
275,1102.39
276,1102.37
277,1102.35
278,1102.34
279,1102.32
