step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.06467,2.46767,2.46767,1.8791e-107,9.1559e-97,2.83936e-39,2.83936e-39,9.05672e-160,0.263374,2.83936e-39,9.05672e-160,0.263374,1.13635e-322,8.71349e-154,4.47325
1,4.86242,2.56879,2.56879,1.74484e-107,8.5156e-97,0.108142,0.108142,0.0418071,0.3465,0.108142,0.0418071,0.3465,7.90505e-323,6.89775e-154,3.89896
2,4.77746,2.61127,2.61127,1.64581e-107,8.11135e-97,0.179695,0.179695,0.0390911,0.37954,0.179695,0.0390911,0.37954,6.42285e-323,5.85887e-154,3.62365
3,4.73814,2.63093,2.63093,1.56224e-107,7.80125e-97,0.236528,0.236528,0.036112,0.394452,0.236528,0.036112,0.394452,6.42285e-323,5.11936e-154,3.42929
4,4.72384,2.63808,2.63808,1.4887e-107,7.54366e-97,0.284316,0.284316,0.0332506,0.399796,0.284316,0.0332506,0.399796,6.42285e-323,4.54892e-154,3.28096
5,4.72385,2.63807,2.63807,1.42231e-107,7.3174e-97,0.325849,0.325849,0.0305695,0.399841,0.325849,0.0305695,0.399841,6.42285e-323,4.08578e-154,3.16163
6,4.72851,2.63575,2.63575,1.36138e-107,7.11079e-97,0.362701,0.362701,0.0280907,0.396906,0.362701,0.0280907,0.396906,6.42285e-323,3.69665e-154,3.0619
7,4.73621,2.63189,2.63189,1.30488e-107,6.91825e-97,0.395788,0.395788,0.0258122,0.392139,0.395788,0.0258122,0.392139,6.42285e-323,3.36296e-154,2.97673
8,4.74588,2.62706,2.62706,1.25209e-107,6.73611e-97,0.42576,0.42576,0.0237253,0.386278,0.42576,0.0237253,0.386278,6.42285e-323,3.07234e-154,2.90272
9,4.75675,2.62163,2.62163,1.20248e-107,6.5619e-97,0.453096,0.453096,0.0218176,0.379802,0.453096,0.0218176,0.379802,6.42285e-323,2.81618e-154,2.83747
10,4.76829,2.61585,2.61585,1.15566e-107,6.39393e-97,0.478166,0.478166,0.0200754,0.373027,0.478166,0.0200754,0.373027,6.42285e-323,2.58829e-154,2.7793
11,4.78014,2.60993,2.60993,1.11131e-107,6.23107e-97,0.501261,0.501261,0.0184841,0.366257,0.501261,0.0184841,0.366257,6.42285e-323,1.59136e-06,2.72673
12,4.79204,2.60398,2.60398,1.06921e-107,6.07255e-97,0.522613,0.522613,0.0170287,0.359826,0.522613,0.0170287,0.359826,6.42285e-323,7.72306e-06,2.67845
13,4.80385,2.59807,2.59807,1.02917e-107,5.91792e-97,0.542406,0.542406,0.0156973,0.353721,0.542406,0.0156973,0.353721,6.42285e-323,1.63973e-05,2.63393
14,4.81547,2.59226,2.59226,9.91032e-108,5.76686e-97,0.5608,0.5608,0.0144789,0.347929,0.5608,0.0144789,0.347929,6.42285e-323,2.62652e-05,2.59276
