step,stayUtil
0,13
1,218.548
2,282.264
3,304.675
4,309.138
5,313.535
6,317.868
7,322.141
8,326.355
9,330.514
10,334.619
11,384.243
12,400.138
13,415.406
14,415.791
15,416.175
16,416.558
17,416.941
18,417.324
19,417.706
20,418.088
21,418.47
22,418.851
23,419.232
24,419.613
25,419.993
26,420.373
27,420.753
28,421.132
29,421.511
30,421.889
31,422.267
32,422.645
33,423.023
34,423.4
35,423.776
36,424.096
37,424.096
38,424.096
39,424.096
40,424.096
41,424.096
42,424.096
43,424.096
44,424.096
45,424.096
46,424.096
47,424.096
48,424.096
49,424.096
50,424.096
51,424.096
52,424.096
53,424.096
54,424.096
55,424.096
56,424.096
57,424.096
58,424.096
59,424.096
60,424.096
61,424.096
62,424.096
63,424.096
64,424.096
65,424.096
66,424.096
67,424.096
68,424.096
69,424.096
70,424.096
71,424.096
72,424.096
73,424.096
74,424.096
75,424.096
76,424.096
77,424.096
78,424.096
79,424.096
80,424.096
81,424.096
82,424.096
83,424.096
84,424.096
85,424.096
86,424.096
87,424.096
88,424.096
89,424.096
90,424.096
91,424.096
92,424.096
93,424.096
94,424.096
95,424.096
96,424.096
97,424.096
98,424.096
99,424.096
100,424.096
101,424.096
102,424.096
103,424.096
104,424.096
105,424.096
106,424.096
107,424.096
108,424.096
109,424.096
110,424.096
111,424.096
112,424.096
113,424.096
114,424.096
115,424.096
116,424.096
117,424.096
118,424.096
119,424.096
120,424.096
121,424.096
122,424.096
123,424.096
124,424.096
125,424.096
126,424.096
127,424.096
128,424.096
129,424.096
130,424.096
131,424.096
132,424.096
133,424.096
134,424.096
135,424.096
136,424.096
137,424.096
138,424.096
139,424.096
140,424.096
141,424.096
142,424.096
143,424.096
144,424.096
145,424.096
146,424.096
147,424.096
148,424.096
149,424.096
150,424.096
151,424.096
152,424.096
153,424.096
154,424.096
155,424.096
156,424.096
157,424.096
158,424.096
159,424.096
160,424.096
161,424.096
162,424.096
163,424.096
164,424.096
165,424.096
166,424.096
167,424.096
168,424.096
169,424.096
170,424.096
171,424.096
172,424.096
173,424.096
174,424.096
175,424.096
176,424.096
177,424.096
178,424.096
179,424.096
180,424.096
181,424.096
182,424.096
183,424.096
184,424.096
185,424.096
186,424.096
187,424.096
188,424.096
189,424.096
190,424.096
191,424.096
192,424.096
193,424.096
194,424.096
195,424.096
196,424.096
197,424.096
198,424.096
199,424.096
200,424.096
201,424.096
202,424.096
203,424.096
204,424.096
205,424.096
206,424.096
207,424.096
208,424.096
209,424.096
210,424.096
211,424.096
212,424.096
213,424.096
214,424.096
215,424.096
216,424.096
217,424.096
218,424.096
219,424.096
220,424.096
221,424.096
222,424.096
223,424.096
224,424.096
225,424.096
226,424.096
227,424.096
228,424.096
229,424.096
230,424.096
231,424.096
232,424.096
233,424.096
234,424.096
235,424.096
236,424.096
237,424.096
238,424.096
239,424.096
240,424.096
241,424.096
242,424.096
243,424.096
244,424.096
245,424.096
246,424.096
247,424.096
248,424.096
249,424.096
250,424.096
251,424.096
252,424.096
253,424.096
254,424.096
255,424.096
256,424.096
257,424.096
258,424.096
259,424.096
260,424.096
261,424.096
262,424.096
263,424.096
264,424.096
265,424.096
266,424.096
267,424.096
268,424.096
269,424.096
270,424.096
271,424.096
272,424.096
273,424.096
274,424.096
275,424.096
276,424.096
277,424.096
278,424.096
279,424.096
280,424.096
281,424.096
282,424.096
283,424.096
284,424.096
285,424.096
286,424.096
287,424.096
288,424.096
289,424.096
290,424.096
291,424.096
292,424.096
293,424.096
294,424.096
295,424.096
296,424.096
297,424.096
298,424.096
299,424.096
300,424.096
301,424.096
302,424.096
303,424.096
304,424.096
305,424.096
306,424.096
307,424.096
308,424.096
309,424.096
310,424.096
311,424.096
312,424.096
313,424.096
314,424.096
315,424.096
316,424.096
317,424.096
318,424.096
319,424.096
320,424.096
321,424.096
322,424.096
323,424.096
324,424.096
