step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.07416,2.46292,2.46292,3.8162e-105,1.08715e-94,1.98764e-38,1.98764e-38,2.13018e-156,0.271222,1.98764e-38,2.13018e-156,0.271222,1.18576e-322,1.65235e-150,4.45756
1,4.87151,2.56424,2.56424,3.5449e-105,1.01112e-94,0.107603,0.107603,0.0412624,0.353518,0.107603,0.0412624,0.353518,8.39912e-323,1.3089e-150,3.88763
2,4.78595,2.60703,2.60703,3.34462e-105,9.63023e-95,0.178989,0.178989,0.0384232,0.38611,0.178989,0.0384232,0.38611,5.92879e-323,1.11205e-150,3.61397
3,4.74605,2.62697,2.62697,3.17554e-105,9.26105e-95,0.23575,0.23575,0.0354916,0.400671,0.23575,0.0354916,0.400671,5.92879e-323,9.71842e-151,3.42043
4,4.73126,2.63437,2.63437,3.0267e-105,8.95434e-95,0.283506,0.283506,0.0326761,0.405706,0.283506,0.0326761,0.405706,5.92879e-323,8.63674e-151,3.27272
5,4.73086,2.63457,2.63457,2.8923e-105,8.68495e-95,0.325029,0.325029,0.0300385,0.405471,0.325029,0.0300385,0.405471,5.92879e-323,7.75839e-151,3.15389
6,4.73528,2.63236,2.63236,2.76893e-105,8.43898e-95,0.361884,0.361884,0.0276001,0.40228,0.361884,0.0276001,0.40228,5.92879e-323,7.02032e-151,3.05459
7,4.74275,2.62863,2.62863,2.65449e-105,8.20975e-95,0.394983,0.394983,0.0253591,0.397285,0.394983,0.0253591,0.397285,5.92879e-323,6.38725e-151,2.96976
8,4.75218,2.62391,2.62391,2.54754e-105,7.99291e-95,0.424973,0.424973,0.0233068,0.391216,0.424973,0.0233068,0.391216,5.92879e-323,5.83579e-151,2.89603
9,4.76281,2.61859,2.61859,2.44701e-105,7.78553e-95,0.452331,0.452331,0.021431,0.38455,0.452331,0.021431,0.38455,5.92879e-323,5.34966e-151,2.83104
10,4.77413,2.61293,2.61293,2.3521e-105,7.58561e-95,0.477424,0.477424,0.0197181,0.3776,0.477424,0.0197181,0.3776,5.92879e-323,4.91714e-151,2.77309
11,4.78576,2.60712,2.60712,2.26219e-105,7.39181e-95,0.500542,0.500542,0.0181534,0.370707,0.500542,0.0181534,0.370707,5.92879e-323,2.25659e-06,2.72065
12,4.79746,2.60127,2.60127,2.17682e-105,7.20323e-95,0.521915,0.521915,0.0167224,0.36416,0.521915,0.0167224,0.36416,5.92879e-323,8.88918e-06,2.67248
13,4.80909,2.59545,2.59545,2.09561e-105,7.01934e-95,0.541728,0.541728,0.0154134,0.357945,0.541728,0.0154134,0.357945,5.92879e-323,1.79393e-05,2.62808
14,4.82054,2.58973,2.58973,2.01824e-105,6.83972e-95,0.56014,0.56014,0.0142156,0.352047,0.56014,0.0142156,0.352047,5.92879e-323,2.80871e-05,2.58703
15,4.83173,2.58413,2.58413,1.94444e-105,6.66409e-95,0.577288,0.577288,0.013119,0.346452,0.577288,0.013119,0.346452,5.92879e-323,3.84583e-05,2.54895
16,4.84261,2.57869,2.57869,1.87395e-105,6.49222e-95,0.593291,0.593291,0.0121145,0.341143,0.593291,0.0121145,0.341143,5.92879e-323,4.84887e-05,2.51357
17,4.85314,2.57343,2.57343,1.80656e-105,6.32396e-95,0.608251,0.608251,0.0111936,0.336103,0.608251,0.0111936,0.336103,5.92879e-323,5.78296e-05,2.4806
18,4.86329,2.56836,2.56836,1.74207e-105,6.15918e-95,0.62226,0.62226,0.0103489,0.331319,0.62226,0.0103489,0.331319,5.92879e-323,6.6281e-05,2.44982
19,4.87305,2.56348,2.56348,1.68032e-105,5.99781e-95,0.635398,0.635398,0.00957339,0.326773,0.635398,0.00957339,0.326773,5.92879e-323,7.37446e-05,2.42104
