step,storeRevenue
0,372.133
1,667.303
2,782.685
3,814.18
4,814.18
5,814.18
6,814.18
7,814.18
8,814.18
9,814.18
10,835.785
11,859.713
12,859.713
13,782.685
14,814.18
15,814.18
16,814.18
17,814.18
18,814.18
19,835.785
20,859.713
21,859.713
22,782.685
23,814.18
24,814.18
25,814.18
26,814.18
27,814.18
28,835.785
29,859.713
30,859.713
31,782.685
32,814.18
33,814.18
34,814.18
35,814.18
36,814.18
37,835.785
38,859.713
39,859.713
40,782.685
41,814.18
42,814.18
43,814.18
44,814.18
45,814.18
46,835.785
47,859.713
48,859.713
49,782.685
50,814.18
51,814.18
52,814.18
53,814.18
54,814.18
55,835.785
56,859.713
57,859.713
58,782.685
59,814.18
60,814.18
61,814.18
62,814.18
63,814.18
64,835.785
65,859.713
66,859.713
67,782.685
68,814.18
69,814.18
70,814.18
71,814.18
72,814.18
73,814.18
74,835.785
75,859.713
76,859.713
77,782.685
78,814.18
79,814.18
80,814.18
81,814.18
82,814.18
83,835.785
84,859.713
85,859.713
86,782.685
87,814.18
88,814.18
89,814.18
90,814.18
91,814.18
92,835.785
93,859.713
94,859.713
95,782.685
96,814.18
97,814.18
98,814.18
99,814.18
100,814.18
101,835.785
102,859.713
103,859.713
104,782.685
105,814.18
106,814.18
107,814.18
108,814.18
109,814.18
110,835.785
111,859.713
112,859.713
113,782.685
114,814.18
115,814.18
116,814.18
117,814.18
118,814.18
119,835.785
120,859.713
121,859.713
122,782.685
123,814.18
124,814.18
125,814.18
126,814.18
127,814.18
128,835.785
129,859.713
130,859.713
131,782.685
132,814.18
133,814.18
134,814.18
135,814.18
136,814.18
137,835.785
138,859.713
139,859.713
140,782.685
141,814.18
142,814.18
143,814.18
144,814.18
145,814.18
146,814.18
147,835.785
148,859.713
149,859.713
150,782.685
151,814.18
152,814.18
153,814.18
154,814.18
155,814.18
156,835.785
157,859.713
158,859.713
159,782.685
160,814.18
161,814.18
162,814.18
163,814.18
164,814.18
165,835.785
166,859.713
167,859.713
168,782.685
169,814.18
170,814.18
171,814.18
172,814.18
173,814.18
174,835.785
175,859.713
176,859.713
177,782.685
178,814.18
179,814.18
180,814.18
181,814.18
182,814.18
183,835.785
184,859.713
185,859.713
186,782.685
187,814.18
188,814.18
189,814.18
190,814.18
191,814.18
192,835.785
193,859.713
194,859.713
195,782.685
196,814.18
197,814.18
198,814.18
199,814.18
200,814.18
201,835.785
202,859.713
203,859.713
204,782.685
205,814.18
206,814.18
207,814.18
208,814.18
209,814.18
210,835.785
211,859.713
212,859.713
213,782.685
214,814.18
215,814.18
216,814.18
217,814.18
218,814.18
219,814.18
220,835.785
221,859.713
222,859.713
223,782.685
224,814.18
225,814.18
226,814.18
227,814.18
228,814.18
229,835.785
230,859.713
231,859.713
232,782.685
233,814.18
234,814.18
235,814.18
236,814.18
237,814.18
238,835.785
239,859.713
240,859.713
241,782.685
242,814.18
243,814.18
244,814.18
245,814.18
246,814.18
247,835.785
248,859.713
249,859.713
250,782.685
251,814.18
252,814.18
253,814.18
254,814.18
255,814.18
256,835.785
257,859.713
258,859.713
259,782.685
260,814.18
261,814.18
262,814.18
263,814.18
264,814.18
265,835.785
266,859.713
267,859.713
268,782.685
269,814.18
270,814.18
271,814.18
272,814.18
273,814.18
274,835.785
275,859.713
276,859.713
277,782.685
278,814.18
279,814.18
280,814.18
281,814.18
282,814.18
283,835.785
284,859.713
285,859.713
286,782.685
287,814.18
288,814.18
289,814.18
290,814.18
291,814.18
292,835.785
293,859.713
294,859.713
295,782.685
296,814.18
297,814.18
298,814.18
299,814.18
300,814.18
301,814.18
302,835.785
303,859.713
304,859.713
305,782.685
306,814.18
307,814.18
308,814.18
309,814.18
310,814.18
311,835.785
312,859.713
313,859.713
314,782.685
315,814.18
316,814.18
317,814.18
318,814.18
319,814.18
320,835.785
321,859.713
322,859.713
323,782.685
324,814.18
325,814.18
326,814.18
327,814.18
328,814.18
329,835.785
330,859.713
331,859.713
332,782.685
333,814.18
334,814.18
335,814.18
336,814.18
337,814.18
338,835.785
339,859.713
340,859.713
341,782.685
342,814.18
343,814.18
344,814.18
345,814.18
346,814.18
347,835.785
348,859.713
349,859.713
350,782.685
351,814.18
352,814.18
353,814.18
354,814.18
355,814.18
356,835.785
357,859.713
358,859.713
359,782.685
360,814.18
361,814.18
362,814.18
363,814.18
364,814.18
365,835.785
366,859.713
367,859.713
368,782.685
369,814.18
370,814.18
371,814.18
372,814.18
373,814.18
374,814.18
375,835.785
376,859.713
377,859.713
378,782.685
379,814.18
380,814.18
381,814.18
382,814.18
383,814.18
384,835.785
385,859.713
386,859.713
387,782.685
388,814.18
389,814.18
390,814.18
391,814.18
392,814.18
393,835.785
394,859.713
395,859.713
396,782.685
397,814.18
398,814.18
399,814.18
400,814.18
401,814.18
402,835.785
403,859.713
404,859.713
405,782.685
406,814.18
407,814.18
408,814.18
409,814.18
410,814.18
411,835.785
412,859.713
413,859.713
414,782.685
415,814.18
416,814.18
417,814.18
418,814.18
419,814.18
420,835.785
421,859.713
422,859.713
423,782.685
424,814.18
425,814.18
426,814.18
427,814.18
428,814.18
429,835.785
430,859.713
431,859.713
432,782.685
433,814.18
434,814.18
435,814.18
436,814.18
437,814.18
438,835.785
439,859.713
440,859.713
441,782.685
442,814.18
443,814.18
444,814.18
445,814.18
446,814.18
447,814.18
448,835.785
449,859.713
450,859.713
451,782.685
452,814.18
453,814.18
454,814.18
455,814.18
456,814.18
457,835.785
458,859.713
459,859.713
460,782.685
461,814.18
462,814.18
463,814.18
464,814.18
465,814.18
466,835.785
467,859.713
468,859.713
469,782.685
470,814.18
471,814.18
472,814.18
473,814.18
474,814.18
475,835.785
476,859.713
477,859.713
478,782.685
479,814.18
480,814.18
481,814.18
482,814.18
483,814.18
484,835.785
485,859.713
486,859.713
487,782.685
488,814.18
489,814.18
490,814.18
491,814.18
492,814.18
493,835.785
494,859.713
495,859.713
496,782.685
497,814.18
498,814.18
499,814.18
500,814.18
