step,railRevenue
0,409.494
1,361.543
2,341.473
3,328.592
4,319.246
5,311.931
6,305.86
7,300.696
8,296.226
9,292.304
10,288.827
11,285.713
12,282.9
13,280.347
14,278.022
15,275.897
16,273.949
17,272.158
18,270.507
19,268.982
20,267.571
21,266.261
22,265.043
23,263.91
24,262.852
25,261.864
26,260.94
27,260.075
28,259.263
29,258.501
30,257.784
31,257.109
32,256.474
33,255.875
34,255.309
35,254.775
36,254.27
37,253.793
38,253.341
39,252.912
40,252.506
41,252.121
42,251.756
43,251.409
44,251.079
45,250.765
46,250.467
47,250.184
48,249.914
49,249.657
50,249.412
51,249.178
52,248.956
53,248.744
54,248.541
55,248.348
56,248.164
57,247.988
58,247.82
59,247.66
60,247.506
61,247.36
62,247.22
63,247.086
64,246.957
65,246.835
66,246.718
67,246.605
68,246.498
69,246.395
70,246.297
71,246.202
72,246.112
73,246.025
74,245.943
75,245.863
76,245.787
77,245.714
78,245.644
79,245.577
80,245.513
81,245.451
82,245.392
83,245.335
84,245.28
85,245.228
86,245.178
87,245.13
88,245.084
89,245.039
90,244.997
91,244.956
92,244.916
93,244.879
94,244.842
95,244.807
96,244.773
97,244.74
98,244.708
99,244.678
100,244.649
101,244.621
102,244.594
103,244.568
104,244.543
105,244.519
106,244.496
107,244.474
108,244.453
109,244.433
110,244.413
111,244.394
112,244.376
113,244.359
114,244.342
115,244.326
116,244.311
117,244.296
118,244.282
119,244.268
120,244.255
121,244.242
122,244.23
123,244.218
124,244.206
125,244.194
126,244.183
127,244.172
128,244.161
129,244.151
130,244.141
131,244.131
132,244.121
133,244.111
134,244.102
135,244.093
136,244.084
137,244.075
138,244.067
139,244.058
140,244.05
141,244.042
142,244.035
143,244.027
144,244.02
145,244.012
146,244.005
147,243.998
148,243.992
149,243.985
150,243.979
151,243.973
152,243.966
153,243.96
154,243.955
155,243.949
156,243.943
157,243.938
158,243.933
159,243.927
160,243.922
161,243.917
162,243.913
163,243.908
164,243.903
165,243.899
166,243.894
167,243.89
168,243.886
169,243.882
170,243.878
171,243.874
172,243.87
173,243.866
174,243.862
175,243.859
176,243.855
177,243.852
178,243.848
179,243.845
180,243.842
181,243.839
182,243.836
183,243.833
184,243.83
185,243.827
186,243.824
187,243.821
188,243.819
189,243.816
190,243.814
191,243.811
192,243.809
193,243.806
194,243.804
195,243.801
196,243.799
197,243.797
198,243.795
199,243.793
200,243.791
201,243.789
202,243.787
203,243.785
204,243.783
205,243.781
206,243.779
207,243.777
208,243.776
209,243.774
210,243.772
211,243.771
212,243.769
213,243.767
214,243.766
215,243.764
216,243.763
217,243.762
218,243.76
219,243.759
220,243.757
221,243.756
222,243.755
223,243.753
224,243.752
225,243.751
226,243.75
227,243.749
228,243.747
229,243.746
230,243.745
231,243.744
232,243.743
233,243.742
234,243.741
235,243.74
236,243.739
237,243.738
238,243.737
239,243.736
240,243.735
241,243.734
242,243.733
243,243.733
244,243.732
245,243.731
246,243.73
247,243.729
248,243.728
249,243.728
250,243.727
251,243.726
252,243.725
253,243.725
254,243.724
255,243.723
256,243.723
257,243.722
258,243.721
259,243.721
260,243.72
261,243.719
262,243.719
263,243.718
264,243.717
265,243.717
266,243.716
267,243.716
268,243.715
269,243.715
270,243.714
