step,railCost
0,37.3887
1,35.9014
2,34.5577
3,33.8016
4,33.3093
5,32.9416
6,32.651
7,32.4149
8,32.2194
9,32.0546
10,31.9142
11,31.7936
12,31.6891
13,31.5981
14,31.5182
15,31.4477
16,31.3851
17,31.3293
18,31.2792
19,31.2341
20,31.1933
21,31.1562
22,31.1224
23,31.0913
24,31.0627
25,31.0363
26,31.0117
27,30.9889
28,30.9675
29,30.9473
30,30.9284
31,30.9105
32,30.8934
33,30.8772
34,30.8617
35,30.8469
36,30.8327
37,30.819
38,30.8057
39,30.7929
40,30.7805
41,30.7685
42,30.7568
43,30.7454
44,30.7343
45,30.7234
46,30.7128
47,30.7025
48,30.6923
49,30.6824
50,30.6726
51,30.6631
52,30.6536
53,30.6444
54,30.6353
55,30.6264
56,30.6176
57,30.6089
58,30.6004
59,30.592
60,30.5838
61,30.5757
62,30.5677
63,30.5598
64,30.552
65,30.5444
66,30.5368
67,30.5294
68,30.5221
69,30.5149
70,30.5078
71,30.5008
72,30.4939
73,30.4871
74,30.4805
75,30.4739
76,30.4674
77,30.461
78,30.4548
79,30.4486
80,30.4425
81,30.4365
82,30.4306
83,30.4248
84,30.4191
85,30.4135
86,30.4079
87,30.4025
88,30.3971
89,30.3918
90,30.3866
91,30.3815
92,30.3764
93,30.3715
94,30.3666
95,30.3618
96,30.357
97,30.3524
98,30.3478
99,30.3433
100,30.3388
101,30.3344
102,30.3301
103,30.3259
104,30.3217
105,30.3176
106,30.3136
107,30.3096
108,30.3057
109,30.3018
110,30.2981
111,30.2943
112,30.2907
113,30.287
114,30.2835
115,30.28
116,30.2766
117,30.2732
118,30.2698
119,30.2665
120,30.2633
121,30.2601
122,30.257
123,30.2539
124,30.2509
125,30.2479
126,30.245
127,30.2421
128,30.2392
129,30.2364
130,30.2337
131,30.231
132,30.2283
133,30.2257
134,30.2231
135,30.2205
136,30.218
137,30.2156
138,30.2131
139,30.2107
140,30.2084
141,30.206
142,30.2038
143,30.2015
144,30.1993
145,30.1971
146,30.1949
147,30.1928
148,30.1907
149,30.1887
150,30.1866
151,30.1846
152,30.1827
153,30.1807
154,30.1788
155,30.177
156,30.1751
157,30.1733
158,30.1715
159,30.1697
160,30.1679
161,30.1662
162,30.1645
163,30.1629
164,30.1612
165,30.1596
166,30.158
167,30.1564
168,30.1548
169,30.1533
170,30.1518
171,30.1503
172,30.1488
173,30.1474
174,30.1459
175,30.1445
176,30.1431
177,30.1417
178,30.1404
179,30.139
180,30.1377
181,30.1364
182,30.1351
183,30.1339
184,30.1326
185,30.1314
186,30.1302
187,30.129
188,30.1278
189,30.1266
190,30.1255
191,30.1243
192,30.1232
193,30.1221
194,30.121
195,30.1199
196,30.1188
197,30.1178
198,30.1168
199,30.1157
200,30.1147
201,30.1137
202,30.1127
203,30.1117
204,30.1108
205,30.1098
206,30.1089
207,30.108
208,30.107
209,30.1061
210,30.1052
211,30.1043
212,30.1035
213,30.1026
214,30.1018
215,30.1009
216,30.1001
217,30.0993
218,30.0984
219,30.0976
220,30.0968
221,30.0961
222,30.0953
223,30.0945
224,30.0938
225,30.093
226,30.0923
227,30.0915
228,30.0908
229,30.0901
230,30.0894
231,30.0887
232,30.088
233,30.0873
234,30.0867
235,30.086
236,30.0853
237,30.0847
238,30.084
239,30.0834
240,30.0828
