step,railCost
0,37.3141
1,35.9014
2,35.2337
3,34.7786
4,34.4344
5,34.1574
6,33.9245
7,33.7245
8,33.5503
9,33.3967
10,33.2602
11,33.1378
12,33.0273
13,32.9271
14,32.836
15,32.7527
16,32.6765
17,32.6065
18,32.5421
19,32.4826
20,32.4276
21,32.3767
22,32.3293
23,32.2853
24,32.2443
25,32.206
26,32.1703
27,32.1368
28,32.1054
29,32.076
30,32.0484
31,32.0224
32,31.9979
33,31.9749
34,31.9531
35,31.9326
36,31.9132
37,31.8949
38,31.8776
39,31.8612
40,31.8456
41,31.8309
42,31.8169
43,31.8037
44,31.7911
45,31.7791
46,31.7677
47,31.7569
48,31.7466
49,31.7368
50,31.7275
51,31.7186
52,31.7101
53,31.702
54,31.6943
55,31.687
56,31.6799
57,31.6732
58,31.6669
59,31.6607
60,31.6549
61,31.6493
62,31.644
63,31.6389
64,31.634
65,31.6293
66,31.6249
67,31.6206
68,31.6165
69,31.6126
70,31.6088
71,31.6052
72,31.6018
73,31.5985
74,31.5953
75,31.5923
76,31.5894
77,31.5866
78,31.5839
79,31.5813
80,31.5788
81,31.5765
82,31.5742
83,31.572
84,31.5699
85,31.5679
86,31.566
87,31.5641
88,31.5624
89,31.5606
90,31.559
91,31.5574
92,31.5559
93,31.5544
94,31.553
95,31.5516
96,31.5503
97,31.549
98,31.5478
99,31.5466
100,31.5455
101,31.5444
102,31.5434
103,31.5424
104,31.5414
105,31.5405
106,31.5396
107,31.5387
108,31.5379
109,31.5371
110,31.5363
111,31.5356
112,31.5349
113,31.5342
114,31.5335
115,31.5329
116,31.5322
117,31.5317
118,31.5311
119,31.5305
120,31.53
121,31.5295
122,31.529
123,31.5285
124,31.528
125,31.5275
126,31.527
127,31.5266
128,31.5261
129,31.5257
130,31.5253
131,31.5249
132,31.5245
133,31.5241
134,31.5237
135,31.5233
136,31.5229
137,31.5226
138,31.5222
139,31.5218
140,31.5215
141,31.5212
142,31.5208
143,31.5205
144,31.5202
145,31.5199
146,31.5196
147,31.5193
148,31.519
149,31.5187
150,31.5185
151,31.5182
152,31.5179
153,31.5177
154,31.5174
155,31.5172
156,31.5169
157,31.5167
158,31.5165
159,31.5162
160,31.516
161,31.5158
162,31.5156
163,31.5154
164,31.5152
165,31.515
166,31.5148
167,31.5146
168,31.5144
169,31.5142
170,31.514
171,31.5138
172,31.5137
173,31.5135
174,31.5133
175,31.5131
176,31.513
177,31.5128
178,31.5127
179,31.5125
180,31.5124
181,31.5122
182,31.5121
183,31.5119
184,31.5118
185,31.5117
186,31.5115
187,31.5114
188,31.5113
189,31.5111
190,31.511
191,31.5109
192,31.5108
193,31.5107
194,31.5105
195,31.5104
196,31.5103
197,31.5102
198,31.5101
199,31.51
200,31.5099
201,31.5098
202,31.5097
203,31.5096
204,31.5095
205,31.5094
206,31.5093
207,31.5092
208,31.5091
209,31.509
210,31.509
211,31.5089
212,31.5088
213,31.5087
214,31.5086
215,31.5085
216,31.5085
217,31.5084
218,31.5083
219,31.5082
220,31.5082
221,31.5081
222,31.508
223,31.5079
224,31.5079
225,31.5078
226,31.5077
227,31.5077
228,31.5076
229,31.5075
230,31.5075
231,31.5074
232,31.5073
233,31.5073
234,31.5072
235,31.5072
236,31.5071
237,31.507
238,31.507
239,31.5069
240,31.5069
241,31.5068
242,31.5068
243,31.5067
244,31.5067
245,31.5066
246,31.5066
247,31.5065
248,31.5065
249,31.5064
250,31.5064
251,31.5063
252,31.5063
253,31.5062
254,31.5062
255,31.5061
256,31.5061
257,31.506
258,31.506
259,31.506
260,31.5059
261,31.5059
262,31.5058
263,31.5058
264,31.5057
265,31.5057
266,31.5057
267,31.5056
268,31.5056
269,31.5055
270,31.5055
271,31.5055
272,31.5054
273,31.5054
274,31.5054
275,31.5053
276,31.5053
277,31.5053
278,31.5052
279,31.5052
280,31.5051
281,31.5051
282,31.5051
283,31.505
284,31.505
285,31.505
286,31.5049
287,31.5049
288,31.5049
289,31.5049
290,31.5048
291,31.5048
292,31.5048
293,31.5047
294,31.5047
295,31.5047
296,31.5046
297,31.5046
298,31.5046
299,31.5046
300,31.5045
301,31.5045
302,31.5045
303,31.5044
304,31.5044
305,31.5044
306,31.5044
307,31.5043
308,31.5043
309,31.5043
310,31.5042
311,31.5042
312,31.5042
313,31.5042
314,31.5041
315,31.5041
316,31.5041
317,31.5041
318,31.504
319,31.504
320,31.504
321,31.504
322,31.5039
323,31.5039
