step,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,0,0,0,0,0,0,0,0,2.45737,7.54263,0,0,0,0,0,0,0,2.45737,5.08525,0,0,0,0,0,0,0,2.45737,0,0,0,0,0,0,0,0,4.91475,0,1.32867e-102,5.08525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91475,0,2.10103e-92,5.08525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91475,0,0,0,0,0,0,0,0,5.08525
1,0,0,0,0,0,0,0,0,2.55894,7.44106,0,0,0,0,0,0,0,2.55894,4.88211,0,0,0,0,0,0,0,2.55894,0,0,0,0,0,0,0,0,5.11789,0,1.23477e-102,4.88211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11789,0,1.95407e-92,4.88211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11789,0,0,0,0,0,0,0,0,4.88211
2,0,0,0,0,0,0,0,0,2.60209,7.39791,0,0,0,0,0,0,0,2.60209,4.79583,0,0,0,0,0,0,0,2.60209,0,0,0,0,0,0,0,0,5.20417,0,1.16537e-102,4.79583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20417,0,1.86091e-92,4.79583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20417,0,0,0,0,0,0,0,0,4.79583
3,0,0,0,0,0,0,0,0,2.62235,7.37765,0,0,0,0,0,0,0,2.62235,4.75529,0,0,0,0,0,0,0,2.62235,0,0,0,0,0,0,0,0,5.24471,0,1.10676e-102,4.75529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24471,0,1.78935e-92,4.75529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24471,0,0,0,0,0,0,0,0,4.75529
4,0,0,0,0,0,0,0,0,2.63003,7.36997,0,0,0,0,0,0,0,2.63003,4.73994,0,0,0,0,0,0,0,2.63003,0,0,0,0,0,0,0,0,5.26006,0,1.05516e-102,4.73994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26006,0,1.7299e-92,4.73994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26006,0,0,0,0,0,0,0,0,4.73994
5,0,0,0,0,0,0,0,0,2.63048,7.36952,0,0,0,0,0,0,0,2.63048,4.73904,0,0,0,0,0,0,0,2.63048,0,0,0,0,0,0,0,0,5.26096,0,1.00855e-102,4.73904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26096,0,1.67767e-92,4.73904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26096,0,0,0,0,0,0,0,0,4.73904
6,0,0,0,0,0,0,0,0,2.6284,7.3716,0,0,0,0,0,0,0,2.6284,4.7432,0,0,0,0,0,0,0,2.6284,0,0,0,0,0,0,0,0,5.2568,0,9.65745e-103,4.7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2568,0,1.62999e-92,4.7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2568,0,0,0,0,0,0,0,0,4.7432
7,0,0,0,0,0,0,0,0,2.6248,7.3752,0,0,0,0,0,0,0,2.6248,4.75039,0,0,0,0,0,0,0,2.6248,0,0,0,0,0,0,0,0,5.24961,0,9.26029e-103,4.75039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24961,0,1.58555e-92,4.75039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24961,0,0,0,0,0,0,0,0,4.75039
8,0,0,0,0,0,0,0,0,2.62023,7.37977,0,0,0,0,0,0,0,2.62023,4.75955,0,0,0,0,0,0,0,2.62023,0,0,0,0,0,0,0,0,5.24045,0,8.88898e-103,4.75955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24045,0,1.54352e-92,4.75955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24045,0,0,0,0,0,0,0,0,4.75955
9,0,0,0,0,0,0,0,0,2.61504,7.38496,0,0,0,0,0,0,0,2.61504,4.76992,0,0,0,0,0,0,0,2.61504,0,0,0,0,0,0,0,0,5.23008,0,8.53986e-103,4.76992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23008,0,1.50332e-92,4.76992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23008,0,0,0,0,0,0,0,0,4.76992
10,0,0,0,0,0,0,0,0,2.60951,7.39049,0,0,0,0,0,0,0,2.60951,4.78097,0,0,0,0,0,0,0,2.60951,0,0,0,0,0,0,0,0,5.21903,0,8.21017e-103,4.78097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21903,0,1.46458e-92,4.78097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21903,0,0,0,0,0,0,0,0,4.78097
11,0,0,0,0,0,0,0,0,2.60382,7.39618,0,0,0,0,0,0,0,2.60382,4.79235,0,0,0,0,0,0,0,2.60382,0,0,0,0,0,0,0,0,5.20765,0,7.89777e-103,4.79235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20765,0,1.42703e-92,4.79235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20765,0,0,0,0,0,0,0,0,4.79235
12,0,0,0,0,0,0,0,0,2.59809,7.40191,0,0,0,0,0,0,0,2.59809,4.80382,0,0,0,0,0,0,0,2.59809,0,0,0,0,0,0,0,0,5.19618,0,7.60106e-103,4.80382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19618,0,1.3905e-92,4.80382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19618,0,0,0,0,0,0,0,0,4.80382
13,0,0,0,0,0,0,0,0,2.59238,7.40762,0,0,0,0,0,0,0,2.59238,4.81524,0,0,0,0,0,0,0,2.59238,0,0,0,0,0,0,0,0,5.18476,0,7.31875e-103,4.81524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18476,0,1.35489e-92,4.81524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18476,0,0,0,0,0,0,0,0,4.81524
14,0,0,0,0,0,0,0,0,2.58676,7.41324,0,0,0,0,0,0,0,2.58676,4.82648,0,0,0,0,0,0,0,2.58676,0,0,0,0,0,0,0,0,5.17352,0,7.04974e-103,4.82648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17352,0,1.32013e-92,4.82648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17352,0,0,0,0,0,0,0,0,4.82648
15,0,0,0,0,0,0,0,0,2.58126,7.41874,0,0,0,0,0,0,0,2.58126,4.83748,0,0,0,0,0,0,0,2.58126,0,0,0,0,0,0,0,0,5.16252,0,6.79306e-103,4.83748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16252,0,1.28614e-92,4.83748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16252,0,0,0,0,0,0,0,0,4.83748
16,0,0,0,0,0,0,0,0,2.57591,7.42409,0,0,0,0,0,0,0,2.57591,4.84818,0,0,0,0,0,0,0,2.57591,0,0,0,0,0,0,0,0,5.15182,0,6.54786e-103,4.84818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15182,0,1.25288e-92,4.84818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15182,0,0,0,0,0,0,0,0,4.84818
17,0,0,0,0,0,0,0,0,2.57073,7.42927,0,0,0,0,0,0,0,2.57073,4.85854,0,0,0,0,0,0,0,2.57073,0,0,0,0,0,0,0,0,5.14146,0,6.3134e-103,4.85854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14146,0,1.22034e-92,4.85854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14146,0,0,0,0,0,0,0,0,4.85854
18,0,0,0,0,0,0,0,0,2.56573,7.43427,0,0,0,0,0,0,0,2.56573,4.86854,0,0,0,0,0,0,0,2.56573,0,0,0,0,0,0,0,0,5.13146,0,6.08899e-103,4.86854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13146,0,1.18847e-92,4.86854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13146,0,0,0,0,0,0,0,0,4.86854
19,0,0,0,0,0,0,0,0,2.56092,7.43908,0,0,0,0,0,0,0,2.56092,4.87815,0,0,0,0,0,0,0,2.56092,0,0,0,0,0,0,0,0,5.12185,0,5.87404e-103,4.87815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12185,0,1.15727e-92,4.87815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12185,0,0,0,0,0,0,0,0,4.87815
20,0,0,0,0,0,0,0,0,2.55631,7.44369,0,0,0,0,0,0,0,2.55631,4.88737,0,0,0,0,0,0,0,2.55631,0,0,0,0,0,0,0,0,5.11263,0,5.66799e-103,4.88737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11263,0,1.12672e-92,4.88737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11263,0,0,0,0,0,0,0,0,4.88737
21,0,0,0,0,0,0,0,0,2.5519,7.4481,0,0,0,0,0,0,0,2.5519,4.8962,0,0,0,0,0,0,0,2.5519,0,0,0,0,0,0,0,0,5.1038,0,5.47034e-103,4.8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1038,0,1.09681e-92,4.8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1038,0,0,0,0,0,0,0,0,4.8962
22,0,0,0,0,0,0,0,0,2.54768,7.45232,0,0,0,0,0,0,0,2.54768,4.90464,0,0,0,0,0,0,0,2.54768,0,0,0,0,0,0,0,0,5.09536,0,5.28064e-103,4.90464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09536,0,1.06753e-92,4.90464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09536,0,0,0,0,0,0,0,0,4.90464
