step,stayUtil
0,13
1,218.548
2,238.167
3,238.167
4,238.167
5,238.167
6,238.167
7,238.167
8,238.167
9,238.167
10,238.167
11,238.167
12,238.167
13,238.167
14,238.167
15,238.167
16,238.167
17,238.167
18,238.167
19,238.167
20,238.167
21,238.167
22,238.167
23,238.167
24,238.167
25,238.167
26,238.167
27,238.167
28,238.167
29,238.167
30,238.167
31,238.167
32,238.167
33,238.167
34,238.167
35,238.167
36,238.167
37,238.167
38,238.167
39,238.167
40,238.167
41,238.167
42,238.167
43,238.167
44,238.167
45,238.167
46,238.167
47,238.167
48,238.167
49,238.167
50,238.167
51,238.167
52,238.167
53,238.167
54,238.167
55,238.167
56,238.167
57,238.167
58,238.167
59,238.167
60,238.167
61,238.167
62,238.167
63,238.167
64,238.167
65,238.167
66,238.167
67,238.167
68,238.167
69,238.167
70,238.167
71,238.167
72,238.167
73,238.167
74,238.167
75,238.167
76,238.167
77,238.167
78,238.167
79,238.167
80,238.167
81,238.167
82,238.167
83,238.167
84,238.167
85,238.167
86,238.167
87,238.167
88,238.167
89,238.167
90,238.167
91,238.167
92,238.167
93,238.167
94,238.167
95,238.167
96,238.167
97,238.167
98,238.167
99,238.167
100,238.167
101,238.167
102,238.167
103,238.167
104,238.167
105,238.167
106,238.167
107,238.167
108,238.167
109,238.167
110,238.167
111,238.167
112,238.167
113,238.167
114,238.167
115,238.167
116,238.167
117,238.167
118,238.167
119,238.167
120,238.167
121,238.167
122,238.167
123,238.167
124,238.167
125,238.167
126,238.167
127,238.167
128,238.167
129,238.167
130,238.167
131,238.167
132,238.167
133,238.167
134,238.167
135,238.167
136,238.167
137,238.167
138,238.167
139,238.167
140,238.167
141,238.167
142,238.167
143,238.167
144,238.167
145,238.167
146,238.167
147,238.167
148,238.167
149,238.167
150,238.167
151,238.167
152,238.167
153,238.167
154,238.167
155,238.167
156,238.167
157,238.167
158,238.167
159,238.167
160,238.167
161,238.167
162,238.167
163,238.167
164,238.167
165,238.167
166,238.167
167,238.167
168,238.167
169,238.167
170,238.167
171,238.167
172,238.167
173,238.167
174,238.167
175,238.167
176,238.167
177,238.167
178,238.167
179,238.167
180,238.167
181,238.167
182,238.167
183,238.167
184,238.167
185,238.167
186,238.167
187,238.167
188,238.167
189,238.167
190,238.167
191,238.167
192,238.167
193,238.167
194,238.167
195,238.167
196,238.167
197,238.167
198,238.167
199,238.167
200,238.167
201,238.167
202,238.167
203,238.167
204,238.167
205,238.167
206,238.167
207,238.167
208,238.167
209,238.167
210,238.167
211,238.167
212,238.167
213,238.167
214,238.167
215,238.167
216,238.167
217,238.167
218,238.167
219,238.167
220,238.167
221,238.167
222,238.167
223,238.167
224,238.167
225,238.167
226,238.167
227,238.167
228,238.167
229,238.167
230,238.167
231,238.167
232,238.167
233,238.167
234,238.167
235,238.167
236,238.167
237,238.167
238,238.167
239,238.167
240,238.167
241,238.167
242,238.167
243,238.167
244,238.167
245,238.167
246,238.167
247,238.167
248,238.167
249,238.167
250,238.167
251,238.167
252,238.167
253,238.167
254,238.167
255,238.167
256,238.167
257,238.167
258,238.167
259,238.167
260,238.167
261,238.167
262,238.167
263,238.167
264,238.167
265,238.167
266,238.167
267,238.167
268,238.167
269,238.167
270,238.167
271,238.167
272,238.167
273,238.167
274,238.167
275,238.167
276,238.167
277,238.167
278,238.167
279,238.167
280,238.167
281,238.167
282,238.167
283,238.167
284,238.167
285,238.167
286,238.167
287,238.167
288,238.167
289,238.167
290,238.167
291,238.167
292,238.167
293,238.167
294,238.167
295,238.167
296,238.167
297,238.167
298,238.167
299,238.167
300,238.167
301,238.167
302,238.167
303,238.167
304,238.167
305,238.167
306,238.167
307,238.167
308,238.167
309,238.167
310,238.167
311,238.167
312,238.167
313,238.167
314,238.167
315,238.167
316,238.167
317,238.167
318,238.167
319,238.167
320,238.167
321,238.167
322,238.167
323,238.167
324,238.167
