step,storeRevenue
0,372.133
1,667.303
2,782.685
3,814.18
4,814.18
5,814.18
6,814.18
7,736.535
8,782.685
9,814.18
10,814.18
11,736.535
12,782.685
13,814.18
14,814.18
15,814.18
16,736.535
17,782.685
18,814.18
19,814.18
20,814.18
21,736.535
22,782.685
23,814.18
24,814.18
25,814.18
26,736.535
27,782.685
28,814.18
29,814.18
30,814.18
31,736.535
32,782.685
33,814.18
34,814.18
35,814.18
36,736.535
37,782.685
38,814.18
39,814.18
40,814.18
41,736.535
42,782.685
43,814.18
44,814.18
45,814.18
46,736.535
47,782.685
48,814.18
49,814.18
50,814.18
51,736.535
52,782.685
53,814.18
54,814.18
55,814.18
56,736.535
57,782.685
58,814.18
59,814.18
60,814.18
61,736.535
62,782.685
63,814.18
64,814.18
65,814.18
66,736.535
67,782.685
68,814.18
69,814.18
70,814.18
71,736.535
72,782.685
73,814.18
74,814.18
75,814.18
76,736.535
77,782.685
78,814.18
79,814.18
80,814.18
81,736.535
82,782.685
83,814.18
84,814.18
85,814.18
86,736.535
87,782.685
88,814.18
89,814.18
90,814.18
91,736.535
92,782.685
93,814.18
94,814.18
95,814.18
96,736.535
97,782.685
98,814.18
99,814.18
100,814.18
101,736.535
102,782.685
103,814.18
104,814.18
105,814.18
106,736.535
107,782.685
108,814.18
109,814.18
110,814.18
111,736.535
112,782.685
113,814.18
114,814.18
115,814.18
116,736.535
117,782.685
118,814.18
119,814.18
120,814.18
121,736.535
122,782.685
123,814.18
124,814.18
125,814.18
126,736.535
127,782.685
128,814.18
129,814.18
130,814.18
131,736.535
132,782.685
133,814.18
134,814.18
135,814.18
136,736.535
137,782.685
138,814.18
139,814.18
140,814.18
141,736.535
142,782.685
143,814.18
144,814.18
145,814.18
146,736.535
147,782.685
148,814.18
149,814.18
150,814.18
151,736.535
152,782.685
153,814.18
154,814.18
155,814.18
156,736.535
157,782.685
158,814.18
159,814.18
160,814.18
161,736.535
162,782.685
163,814.18
164,814.18
165,814.18
166,736.535
167,782.685
168,814.18
169,814.18
170,814.18
171,736.535
172,782.685
173,814.18
174,814.18
175,814.18
176,736.535
177,782.685
178,814.18
179,814.18
180,814.18
181,736.535
182,782.685
183,814.18
184,814.18
185,814.18
186,736.535
187,782.685
188,814.18
189,814.18
190,814.18
191,736.535
192,782.685
193,814.18
194,814.18
195,814.18
196,736.535
197,782.685
198,814.18
199,814.18
200,814.18
201,736.535
202,782.685
203,814.18
204,814.18
205,814.18
206,736.535
207,782.685
208,814.18
209,814.18
210,814.18
211,736.535
212,782.685
213,814.18
214,814.18
215,814.18
216,736.535
217,782.685
218,814.18
219,814.18
220,814.18
221,736.535
222,782.685
223,814.18
224,814.18
225,814.18
226,736.535
227,782.685
228,814.18
229,814.18
230,814.18
231,736.535
232,782.685
233,814.18
234,814.18
235,814.18
236,736.535
237,782.685
238,814.18
239,814.18
240,814.18
241,736.535
242,782.685
243,814.18
244,814.18
245,814.18
246,736.535
247,782.685
248,814.18
249,814.18
250,814.18
251,736.535
252,782.685
253,814.18
254,814.18
255,814.18
256,736.535
257,782.685
258,814.18
259,814.18
260,814.18
261,736.535
262,782.685
263,814.18
264,814.18
265,814.18
266,736.535
267,782.685
268,814.18
269,814.18
270,814.18
271,736.535
272,782.685
273,814.18
274,814.18
275,814.18
276,736.535
277,782.685
278,814.18
279,814.18
280,814.18
281,736.535
282,782.685
283,814.18
284,814.18
285,814.18
286,736.535
287,782.685
288,814.18
289,814.18
290,814.18
291,736.535
292,782.685
293,814.18
294,814.18
295,814.18
296,736.535
297,782.685
298,814.18
299,814.18
300,814.18
301,736.535
302,782.685
303,814.18
304,814.18
305,814.18
306,736.535
307,782.685
308,814.18
309,814.18
310,736.535
311,782.685
312,814.18
313,814.18
314,814.18
315,736.535
316,782.685
317,814.18
318,814.18
319,814.18
320,736.535
321,782.685
322,814.18
323,814.18
324,814.18
325,736.535
326,782.685
327,814.18
328,814.18
329,814.18
330,736.535
331,782.685
332,814.18
333,814.18
334,814.18
335,736.535
336,782.685
337,814.18
338,814.18
339,814.18
340,736.535
341,782.685
342,814.18
343,814.18
344,814.18
345,736.535
346,782.685
347,814.18
348,814.18
349,814.18
350,736.535
351,782.685
352,814.18
353,814.18
354,814.18
355,736.535
356,782.685
357,814.18
358,814.18
359,814.18
360,736.535
361,782.685
362,814.18
363,814.18
364,814.18
365,736.535
366,782.685
367,814.18
368,814.18
369,814.18
370,736.535
371,782.685
372,814.18
373,814.18
374,814.18
375,736.535
376,782.685
377,814.18
378,814.18
379,814.18
380,736.535
381,782.685
382,814.18
383,814.18
384,814.18
385,736.535
386,782.685
387,814.18
388,814.18
389,814.18
390,736.535
391,782.685
392,814.18
393,814.18
394,814.18
395,736.535
396,782.685
397,814.18
398,814.18
399,814.18
400,736.535
401,782.685
402,814.18
403,814.18
404,814.18
405,736.535
406,782.685
407,814.18
408,814.18
409,814.18
410,736.535
411,782.685
412,814.18
413,814.18
414,814.18
415,736.535
416,782.685
417,814.18
418,814.18
419,814.18
420,736.535
421,782.685
422,814.18
423,814.18
424,814.18
425,736.535
426,782.685
427,814.18
428,814.18
429,814.18
430,736.535
431,782.685
432,814.18
433,814.18
434,814.18
435,736.535
436,782.685
437,814.18
438,814.18
439,814.18
440,736.535
441,782.685
442,814.18
443,814.18
444,814.18
445,736.535
446,782.685
447,814.18
448,814.18
449,814.18
450,736.535
451,782.685
452,814.18
453,814.18
454,814.18
455,736.535
456,782.685
457,814.18
458,814.18
459,814.18
460,736.535
461,782.685
462,814.18
463,814.18
464,814.18
465,736.535
466,782.685
467,814.18
468,814.18
469,814.18
470,736.535
471,782.685
472,814.18
473,814.18
474,814.18
475,736.535
476,782.685
477,814.18
478,814.18
479,814.18
480,736.535
481,782.685
482,814.18
483,814.18
484,814.18
485,736.535
486,782.685
487,814.18
488,814.18
489,814.18
490,736.535
491,782.685
492,814.18
493,814.18
494,814.18
495,736.535
496,782.685
497,814.18
498,814.18
499,814.18
500,736.535
